num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
3990,0001-20090625-91-631-1-1723,18,2009-06-25,326,預り金,6月給与その他 1000 札幌営業所,13430,0,13944268
3993,0001-20090625-91-631-1-1723,19,2009-06-25,326,預り金,6月給与その他 1000 札幌営業所,50648,0,13994916
3996,0001-20090625-91-631-1-1723,20,2009-06-25,326,預り金,6月給与その他 1000 札幌営業所,46094,0,14041010
3999,0001-20090625-91-631-1-1723,21,2009-06-25,131,普通預金,6月給与その他 3000 名古屋営業所,599450,0,14640460
4003,0001-20090625-91-631-1-1723,23,2009-06-25,326,預り金,6月給与その他 3000 名古屋営業所,92651,0,14733111
4006,0001-20090625-91-631-1-1723,24,2009-06-25,326,預り金,6月給与その他 3000 名古屋営業所,21500,0,14754611
4009,0001-20090625-91-631-1-1723,25,2009-06-25,326,預り金,6月給与その他 3000 名古屋営業所,8970,0,14763581
4012,0001-20090625-91-631-1-1723,26,2009-06-25,326,預り金,6月給与その他 3000 名古屋営業所,40759,0,14804340
4015,0001-20090625-91-631-1-1723,27,2009-06-25,326,預り金,6月給与その他 3000 名古屋営業所,41327,0,14845667
4019,0001-20090625-91-631-1-1723,29,2009-06-25,131,普通預金,6月給与その他 4000 大阪支店,879567,0,15725234
4022,0001-20090625-91-631-1-1723,30,2009-06-25,326,預り金,6月給与その他 4000 大阪支店,119974,0,15845208
4025,0001-20090625-91-631-1-1723,31,2009-06-25,326,預り金,6月給与その他 4000 大阪支店,29900,0,15875108
4028,0001-20090625-91-631-1-1723,32,2009-06-25,326,預り金,6月給与その他 4000 大阪支店,20020,0,15895128
4031,0001-20090625-91-631-1-1723,33,2009-06-25,326,預り金,6月給与その他 4000 大阪支店,13570,0,15908698
4034,0001-20090625-91-631-1-1723,34,2009-06-25,326,預り金,6月給与その他 4000 大阪支店,15269,0,15923967
4038,0001-20090625-91-631-1-1723,36,2009-06-25,131,普通預金,6月給与その他 5000 九州営業所,448753,0,16372720
4041,0001-20090625-91-631-1-1723,37,2009-06-25,326,預り金,6月給与その他 5000 九州営業所,66241,0,16438961
4044,0001-20090625-91-631-1-1723,38,2009-06-25,326,預り金,6月給与その他 5000 九州営業所,17600,0,16456561
4047,0001-20090625-91-631-1-1723,39,2009-06-25,326,預り金,6月給与その他 5000 九州営業所,7960,0,16464521
4050,0001-20090625-91-631-1-1723,40,2009-06-25,326,預り金,6月給与その他 5000 九州営業所,18540,0,16483061
4053,0001-20090625-91-631-1-1723,41,2009-06-25,326,預り金,6月給与その他 5000 九州営業所,25306,0,16508367
,,,2009-06,,※※月計※※,,5290385,0,
5555,0001-20090725-85-859-1-2179,8,2009-07-25,131,普通預金,7月給与その他 0020 営業部,1476277,0,17984644
5558,0001-20090725-85-859-1-2179,9,2009-07-25,326,預り金,7月給与その他 0020 営業部,216077,0,18200721
5561,0001-20090725-85-859-1-2179,10,2009-07-25,326,預り金,7月給与その他 0020 営業部,104300,0,18305021
5564,0001-20090725-85-859-1-2179,11,2009-07-25,326,預り金,7月給与その他 0020 営業部,35770,0,18340791
5567,0001-20090725-85-859-1-2179,12,2009-07-25,326,預り金,7月給与その他 0020 営業部,43305,0,18384096
5570,0001-20090725-85-859-1-2179,13,2009-07-25,326,預り金,7月給与その他 0020 営業部,60416,0,18444512
5574,0001-20090725-85-859-1-2179,15,2009-07-25,131,普通預金,7月給与その他 1000 札幌営業所,616860,0,19061372
5577,0001-20090725-85-859-1-2179,16,2009-07-25,326,預り金,7月給与その他 1000 札幌営業所,94847,0,19156219
5580,0001-20090725-85-859-1-2179,17,2009-07-25,326,預り金,7月給与その他 1000 札幌営業所,46300,0,19202519
5583,0001-20090725-85-859-1-2179,18,2009-07-25,326,預り金,7月給与その他 1000 札幌営業所,14070,0,19216589
5586,0001-20090725-85-859-1-2179,19,2009-07-25,326,預り金,7月給与その他 1000 札幌営業所,50648,0,19267237
5589,0001-20090725-85-859-1-2179,20,2009-07-25,326,預り金,7月給与その他 1000 札幌営業所,37762,0,19304999
5592,0001-20090725-85-859-1-2179,21,2009-07-25,131,普通預金,7月給与その他 3000 名古屋営業所,553900,0,19858899
5596,0001-20090725-85-859-1-2179,23,2009-07-25,326,預り金,7月給与その他 3000 名古屋営業所,92651,0,19951550
5599,0001-20090725-85-859-1-2179,24,2009-07-25,326,預り金,7月給与その他 3000 名古屋営業所,42600,0,19994150
5602,0001-20090725-85-859-1-2179,25,2009-07-25,326,預り金,7月給与その他 3000 名古屋営業所,8030,0,20002180
5605,0001-20090725-85-859-1-2179,26,2009-07-25,326,預り金,7月給与その他 3000 名古屋営業所,40759,0,20042939
5608,0001-20090725-85-859-1-2179,27,2009-07-25,326,預り金,7月給与その他 3000 名古屋営業所,40168,0,20083107
5612,0001-20090725-85-859-1-2179,29,2009-07-25,131,普通預金,7月給与その他 4000 大阪支店,849396,0,20932503
5615,0001-20090725-85-859-1-2179,30,2009-07-25,326,預り金,7月給与その他 4000 大阪支店,119974,0,21052477
5618,0001-20090725-85-859-1-2179,31,2009-07-25,326,預り金,7月給与その他 4000 大阪支店,53400,0,21105877
5621,0001-20090725-85-859-1-2179,32,2009-07-25,326,預り金,7月給与その他 4000 大阪支店,19740,0,21125617
5624,0001-20090725-85-859-1-2179,33,2009-07-25,326,預り金,7月給与その他 4000 大阪支店,13570,0,21139187
5627,0001-20090725-85-859-1-2179,34,2009-07-25,326,預り金,7月給与その他 4000 大阪支店,14020,0,21153207
5631,0001-20090725-85-859-1-2179,36,2009-07-25,131,普通預金,7月給与その他 5000 九州営業所,434653,0,21587860
5634,0001-20090725-85-859-1-2179,37,2009-07-25,326,預り金,7月給与その他 5000 九州営業所,66241,0,21654101
5637,0001-20090725-85-859-1-2179,38,2009-07-25,326,預り金,7月給与その他 5000 九州営業所,31700,0,21685801
5640,0001-20090725-85-859-1-2179,39,2009-07-25,326,預り金,7月給与その他 5000 九州営業所,7960,0,21693761
5643,0001-20090725-85-859-1-2179,40,2009-07-25,326,預り金,7月給与その他 5000 九州営業所,18540,0,21712301
5646,0001-20090725-85-859-1-2179,41,2009-07-25,326,預り金,7月給与その他 5000 九州営業所,25306,0,21737607
,,,2009-07,,※※月計※※,,5229240,0,
6965,0001-20090824-82-1082-1-2625,8,2009-08-24,131,普通預金,8月給与その他 0020 営業部,1497454,0,23235061
6968,0001-20090824-82-1082-1-2625,9,2009-08-24,326,預り金,8月給与その他 0020 営業部,216077,0,23451138
6971,0001-20090824-82-1082-1-2625,10,2009-08-24,326,預り金,8月給与その他 0020 営業部,104300,0,23555438
6974,0001-20090824-82-1082-1-2625,11,2009-08-24,326,預り金,8月給与その他 0020 営業部,36360,0,23591798
6977,0001-20090824-82-1082-1-2625,12,2009-08-24,326,預り金,8月給与その他 0020 営業部,43305,0,23635103
6980,0001-20090824-82-1082-1-2625,13,2009-08-24,326,預り金,8月給与その他 0020 営業部,58132,0,23693235
6984,0001-20090824-82-1082-1-2625,15,2009-08-24,131,普通預金,8月給与その他 1000 札幌営業所,608919,0,24302154
6987,0001-20090824-82-1082-1-2625,16,2009-08-24,326,預り金,8月給与その他 1000 札幌営業所,100704,0,24402858
6990,0001-20090824-82-1082-1-2625,17,2009-08-24,326,預り金,8月給与その他 1000 札幌営業所,46300,0,24449158
6993,0001-20090824-82-1082-1-2625,18,2009-08-24,326,預り金,8月給与その他 1000 札幌営業所,13710,0,24462868
6996,0001-20090824-82-1082-1-2625,19,2009-08-24,326,預り金,8月給与その他 1000 札幌営業所,50648,0,24513516
6999,0001-20090824-82-1082-1-2625,20,2009-08-24,326,預り金,8月給与その他 1000 札幌営業所,37747,0,24551263
7002,0001-20090824-82-1082-1-2625,21,2009-08-24,131,普通預金,8月給与その他 3000 名古屋営業所,558416,0,25109679
7006,0001-20090824-82-1082-1-2625,23,2009-08-24,326,預り金,8月給与その他 3000 名古屋営業所,92651,0,25202330
7009,0001-20090824-82-1082-1-2625,24,2009-08-24,326,預り金,8月給与その他 3000 名古屋営業所,42600,0,25244930
7012,0001-20090824-82-1082-1-2625,25,2009-08-24,326,預り金,8月給与その他 3000 名古屋営業所,7850,0,25252780
7015,0001-20090824-82-1082-1-2625,26,2009-08-24,326,預り金,8月給与その他 3000 名古屋営業所,40759,0,25293539
7018,0001-20090824-82-1082-1-2625,27,2009-08-24,326,預り金,8月給与その他 3000 名古屋営業所,32648,0,25326187
7022,0001-20090824-82-1082-1-2625,29,2009-08-24,131,普通預金,8月給与その他 4000 大阪支店,856766,0,26182953
7025,0001-20090824-82-1082-1-2625,30,2009-08-24,326,預り金,8月給与その他 4000 大阪支店,119974,0,26302927
7028,0001-20090824-82-1082-1-2625,31,2009-08-24,326,預り金,8月給与その他 4000 大阪支店,53400,0,26356327
7031,0001-20090824-82-1082-1-2625,32,2009-08-24,326,預り金,8月給与その他 4000 大阪支店,20550,0,26376877
7034,0001-20090824-82-1082-1-2625,33,2009-08-24,326,預り金,8月給与その他 4000 大阪支店,13570,0,26390447
7037,0001-20090824-82-1082-1-2625,34,2009-08-24,326,預り金,8月給与その他 4000 大阪支店,24934,0,26415381
7041,0001-20090824-82-1082-1-2625,36,2009-08-24,131,普通預金,8月給与その他 5000 九州営業所,452129,0,26867510
7044,0001-20090824-82-1082-1-2625,37,2009-08-24,326,預り金,8月給与その他 5000 九州営業所,66241,0,26933751
7047,0001-20090824-82-1082-1-2625,38,2009-08-24,326,預り金,8月給与その他 5000 九州営業所,31700,0,26965451
7050,0001-20090824-82-1082-1-2625,39,2009-08-24,326,預り金,8月給与その他 5000 九州営業所,8240,0,26973691
7053,0001-20090824-82-1082-1-2625,40,2009-08-24,326,預り金,8月給与その他 5000 九州営業所,18540,0,26992231
7056,0001-20090824-82-1082-1-2625,41,2009-08-24,326,預り金,8月給与その他 5000 九州営業所,15755,0,27007986
,,,2009-08,,※※月計※※,,5270379,0,
8508,0001-20090925-89-1321-1-3103,8,2009-09-25,131,普通預金,9月給与その他 0020 営業部,1357372,0,28365358
8511,0001-20090925-89-1321-1-3103,9,2009-09-25,326,預り金,9月給与その他 0020 営業部,219315,0,28584673
8514,0001-20090925-89-1321-1-3103,10,2009-09-25,326,預り金,9月給与その他 0020 営業部,104300,0,28688973
8517,0001-20090925-89-1321-1-3103,11,2009-09-25,326,預り金,9月給与その他 0020 営業部,29480,0,28718453
8520,0001-20090925-89-1321-1-3103,12,2009-09-25,326,預り金,9月給与その他 0020 営業部,43305,0,28761758
8523,0001-20090925-89-1321-1-3103,13,2009-09-25,326,預り金,9月給与その他 0020 営業部,56661,0,28818419
8527,0001-20090925-89-1321-1-3103,15,2009-09-25,131,普通預金,9月給与その他 1000 札幌営業所,563545,0,29381964
8530,0001-20090925-89-1321-1-3103,16,2009-09-25,326,預り金,9月給与その他 1000 札幌営業所,96280,0,29478244
8533,0001-20090925-89-1321-1-3103,17,2009-09-25,326,預り金,9月給与その他 1000 札幌営業所,46300,0,29524544
8536,0001-20090925-89-1321-1-3103,18,2009-09-25,326,預り金,9月給与その他 1000 札幌営業所,12130,0,29536674
8539,0001-20090925-89-1321-1-3103,19,2009-09-25,326,預り金,9月給与その他 1000 札幌営業所,50648,0,29587322
8542,0001-20090925-89-1321-1-3103,20,2009-09-25,326,預り金,9月給与その他 1000 札幌営業所,41663,0,29628985
8545,0001-20090925-89-1321-1-3103,21,2009-09-25,131,普通預金,9月給与その他 3000 名古屋営業所,496652,0,30125637
8549,0001-20090925-89-1321-1-3103,23,2009-09-25,326,預り金,9月給与その他 3000 名古屋営業所,94031,0,30219668
8552,0001-20090925-89-1321-1-3103,24,2009-09-25,326,預り金,9月給与その他 3000 名古屋営業所,42600,0,30262268
8555,0001-20090925-89-1321-1-3103,25,2009-09-25,326,預り金,9月給与その他 3000 名古屋営業所,5680,0,30267948
8558,0001-20090925-89-1321-1-3103,26,2009-09-25,326,預り金,9月給与その他 3000 名古屋営業所,40759,0,30308707
8561,0001-20090925-89-1321-1-3103,27,2009-09-25,326,預り金,9月給与その他 3000 名古屋営業所,33278,0,30341985
8565,0001-20090925-89-1321-1-3103,29,2009-09-25,131,普通預金,9月給与その他 4000 大阪支店,717802,0,31059787
8568,0001-20090925-89-1321-1-3103,30,2009-09-25,326,預り金,9月給与その他 4000 大阪支店,121795,0,31181582
8571,0001-20090925-89-1321-1-3103,31,2009-09-25,326,預り金,9月給与その他 4000 大阪支店,53400,0,31234982
8574,0001-20090925-89-1321-1-3103,32,2009-09-25,326,預り金,9月給与その他 4000 大阪支店,14710,0,31249692
8577,0001-20090925-89-1321-1-3103,33,2009-09-25,326,預り金,9月給与その他 4000 大阪支店,13570,0,31263262
8580,0001-20090925-89-1321-1-3103,34,2009-09-25,326,預り金,9月給与その他 4000 大阪支店,15017,0,31278279
8584,0001-20090925-89-1321-1-3103,36,2009-09-25,131,普通預金,9月給与その他 5000 九州営業所,412243,0,31690522
8587,0001-20090925-89-1321-1-3103,37,2009-09-25,326,預り金,9月給与その他 5000 九州営業所,67268,0,31757790
8590,0001-20090925-89-1321-1-3103,38,2009-09-25,326,預り金,9月給与その他 5000 九州営業所,31700,0,31789490
8593,0001-20090925-89-1321-1-3103,39,2009-09-25,326,預り金,9月給与その他 5000 九州営業所,6630,0,31796120
8596,0001-20090925-89-1321-1-3103,40,2009-09-25,326,預り金,9月給与その他 5000 九州営業所,18540,0,31814660
8599,0001-20090925-89-1321-1-3103,41,2009-09-25,326,預り金,9月給与その他 5000 九州営業所,8871,0,31823531
,,,2009-09,,※※月計※※,,4815545,0,
9987,0001-20091025-81-1552-1-3565,8,2009-10-25,131,普通預金,10月給与その他 0020 営業部,1467731,0,33291262
9990,0001-20091025-81-1552-1-3565,9,2009-10-25,326,預り金,10月給与その他 0020 営業部,236045,0,33527307
9993,0001-20091025-81-1552-1-3565,10,2009-10-25,326,預り金,10月給与その他 0020 営業部,104300,0,33631607
9996,0001-20091025-81-1552-1-3565,11,2009-10-25,326,預り金,10月給与その他 0020 営業部,35510,0,33667117
9999,0001-20091025-81-1552-1-3565,12,2009-10-25,326,預り金,10月給与その他 0020 営業部,43305,0,33710422
10002,0001-20091025-81-1552-1-3565,13,2009-10-25,326,預り金,10月給与その他 0020 営業部,63501,0,33773923
10006,0001-20091025-81-1552-1-3565,15,2009-10-25,131,普通預金,10月給与その他 1000 札幌営業所,623941,0,34397864
10009,0001-20091025-81-1552-1-3565,16,2009-10-25,326,預り金,10月給与その他 1000 札幌営業所,103424,0,34501288
10012,0001-20091025-81-1552-1-3565,17,2009-10-25,326,預り金,10月給与その他 1000 札幌営業所,46300,0,34547588
10015,0001-20091025-81-1552-1-3565,18,2009-10-25,326,預り金,10月給与その他 1000 札幌営業所,14280,0,34561868
10018,0001-20091025-81-1552-1-3565,19,2009-10-25,326,預り金,10月給与その他 1000 札幌営業所,50648,0,34612516
10021,0001-20091025-81-1552-1-3565,20,2009-10-25,326,預り金,10月給与その他 1000 札幌営業所,35443,0,34647959
10024,0001-20091025-81-1552-1-3565,21,2009-10-25,131,普通預金,10月給与その他 3000 名古屋営業所,562876,0,35210835
10028,0001-20091025-81-1552-1-3565,23,2009-10-25,326,預り金,10月給与その他 3000 名古屋営業所,96352,0,35307187
10031,0001-20091025-81-1552-1-3565,24,2009-10-25,326,預り金,10月給与その他 3000 名古屋営業所,42600,0,35349787
10034,0001-20091025-81-1552-1-3565,25,2009-10-25,326,預り金,10月給与その他 3000 名古屋営業所,8130,0,35357917
10037,0001-20091025-81-1552-1-3565,26,2009-10-25,326,預り金,10月給与その他 3000 名古屋営業所,40759,0,35398676
10040,0001-20091025-81-1552-1-3565,27,2009-10-25,326,預り金,10月給与その他 3000 名古屋営業所,36723,0,35435399
10044,0001-20091025-81-1552-1-3565,29,2009-10-25,131,普通預金,10月給与その他 4000 大阪支店,774703,0,36210102
10047,0001-20091025-81-1552-1-3565,30,2009-10-25,326,預り金,10月給与その他 4000 大阪支店,128755,0,36338857
10050,0001-20091025-81-1552-1-3565,31,2009-10-25,326,預り金,10月給与その他 4000 大阪支店,53400,0,36392257
10053,0001-20091025-81-1552-1-3565,32,2009-10-25,326,預り金,10月給与その他 4000 大阪支店,17030,0,36409287
10056,0001-20091025-81-1552-1-3565,33,2009-10-25,326,預り金,10月給与その他 4000 大阪支店,13570,0,36422857
10059,0001-20091025-81-1552-1-3565,34,2009-10-25,326,預り金,10月給与その他 4000 大阪支店,19642,0,36442499
10063,0001-20091025-81-1552-1-3565,36,2009-10-25,131,普通預金,10月給与その他 5000 九州営業所,467419,0,36909918
10066,0001-20091025-81-1552-1-3565,37,2009-10-25,326,預り金,10月給与その他 5000 九州営業所,67268,0,36977186
10069,0001-20091025-81-1552-1-3565,38,2009-10-25,326,預り金,10月給与その他 5000 九州営業所,31700,0,37008886
10072,0001-20091025-81-1552-1-3565,39,2009-10-25,326,預り金,10月給与その他 5000 九州営業所,8910,0,37017796
10075,0001-20091025-81-1552-1-3565,40,2009-10-25,326,預り金,10月給与その他 5000 九州営業所,18540,0,37036336
10078,0001-20091025-81-1552-1-3565,41,2009-10-25,326,預り金,10月給与その他 5000 九州営業所,17668,0,37054004
,,,2009-10,,※※月計※※,,5230473,0,
11368,0001-20091123-82-1775-1-4011,8,2009-11-23,131,普通預金,11月給与その他 0020 営業部,1477097,0,38531101
11371,0001-20091123-82-1775-1-4011,9,2009-11-23,326,預り金,11月給与その他 0020 営業部,236045,0,38767146
11374,0001-20091123-82-1775-1-4011,10,2009-11-23,326,預り金,11月給与その他 0020 営業部,104300,0,38871446
11377,0001-20091123-82-1775-1-4011,11,2009-11-23,326,預り金,11月給与その他 0020 営業部,35440,0,38906886
11380,0001-20091123-82-1775-1-4011,12,2009-11-23,326,預り金,11月給与その他 0020 営業部,43305,0,38950191
11383,0001-20091123-82-1775-1-4011,13,2009-11-23,326,預り金,11月給与その他 0020 営業部,50277,0,39000468
11387,0001-20091123-82-1775-1-4011,15,2009-11-23,131,普通預金,11月給与その他 1000 札幌営業所,593191,0,39593659
11390,0001-20091123-82-1775-1-4011,16,2009-11-23,326,預り金,11月給与その他 1000 札幌営業所,103424,0,39697083
11393,0001-20091123-82-1775-1-4011,17,2009-11-23,326,預り金,11月給与その他 1000 札幌営業所,46300,0,39743383
11396,0001-20091123-82-1775-1-4011,18,2009-11-23,326,預り金,11月給与その他 1000 札幌営業所,13470,0,39756853
11399,0001-20091123-82-1775-1-4011,19,2009-11-23,326,預り金,11月給与その他 1000 札幌営業所,50648,0,39807501
11402,0001-20091123-82-1775-1-4011,20,2009-11-23,326,預り金,11月給与その他 1000 札幌営業所,48533,0,39856034
11405,0001-20091123-82-1775-1-4011,21,2009-11-23,131,普通預金,11月給与その他 3000 名古屋営業所,565977,0,40422011
11409,0001-20091123-82-1775-1-4011,23,2009-11-23,326,預り金,11月給与その他 3000 名古屋営業所,96352,0,40518363
11412,0001-20091123-82-1775-1-4011,24,2009-11-23,326,預り金,11月給与その他 3000 名古屋営業所,42600,0,40560963
11415,0001-20091123-82-1775-1-4011,25,2009-11-23,326,預り金,11月給与その他 3000 名古屋営業所,8670,0,40569633
11418,0001-20091123-82-1775-1-4011,26,2009-11-23,326,預り金,11月給与その他 3000 名古屋営業所,40759,0,40610392
11421,0001-20091123-82-1775-1-4011,27,2009-11-23,326,預り金,11月給与その他 3000 名古屋営業所,44290,0,40654682
11425,0001-20091123-82-1775-1-4011,29,2009-11-23,131,普通預金,11月給与その他 4000 大阪支店,777105,0,41431787
11428,0001-20091123-82-1775-1-4011,30,2009-11-23,326,預り金,11月給与その他 4000 大阪支店,128755,0,41560542
