num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
6201,0001-20090731-78-910-1-2281,3,2009-07-31,737,消耗品費,消耗品費　部門配賦,26850,0,1149343
6201,0001-20090731-78-910-1-2281,3,2009-07-31,737,消耗品費,消耗品費　部門配賦,0,26850,1149343
6202,0001-20090731-78-910-1-2281,4,2009-07-31,737,消耗品費,消耗品費　部門配賦,64440,0,1149343
6202,0001-20090731-78-910-1-2281,4,2009-07-31,737,消耗品費,消耗品費　部門配賦,0,64440,1149343
6203,0001-20090731-78-910-1-2281,5,2009-07-31,737,消耗品費,消耗品費　部門配賦,18795,0,1149343
6203,0001-20090731-78-910-1-2281,5,2009-07-31,737,消耗品費,消耗品費　部門配賦,0,18795,1149343
,,,2009-07,,※※月計※※,,537004,268502,
6808,0001-20090820-74-1041-1-2543,0,2009-08-20,322,未払金,ファイル等,12620,0,1161963
6811,0001-20090820-74-1041-1-2543,3,2009-08-20,322,未払金,飲料水,263155,0,1425118
6813,0001-20090820-74-1041-1-2543,5,2009-08-20,322,未払金,名刺代,5334,0,1430452
7658,0001-20090831-75-1138-1-2737,1,2009-08-31,737,消耗品費,消耗品費　部門配賦,30921,0,1430452
7658,0001-20090831-75-1138-1-2737,1,2009-08-31,737,消耗品費,消耗品費　部門配賦,0,30921,1430452
7659,0001-20090831-75-1138-1-2737,2,2009-08-31,737,消耗品費,消耗品費　部門配賦,134935,0,1430452
7659,0001-20090831-75-1138-1-2737,2,2009-08-31,737,消耗品費,消耗品費　部門配賦,0,134935,1430452
7660,0001-20090831-75-1138-1-2737,3,2009-08-31,737,消耗品費,消耗品費　部門配賦,28110,0,1430452
7660,0001-20090831-75-1138-1-2737,3,2009-08-31,737,消耗品費,消耗品費　部門配賦,0,28110,1430452
7661,0001-20090831-75-1138-1-2737,4,2009-08-31,737,消耗品費,消耗品費　部門配賦,67466,0,1430452
7661,0001-20090831-75-1138-1-2737,4,2009-08-31,737,消耗品費,消耗品費　部門配賦,0,67466,1430452
7662,0001-20090831-75-1138-1-2737,5,2009-08-31,737,消耗品費,消耗品費　部門配賦,19677,0,1430452
7662,0001-20090831-75-1138-1-2737,5,2009-08-31,737,消耗品費,消耗品費　部門配賦,0,19677,1430452
,,,2009-08,,※※月計※※,,562218,281109,
8280,0001-20090920-78-1275-1-3011,0,2009-09-20,322,未払金,ファイル等,35038,0,1465490
8283,0001-20090920-78-1275-1-3011,3,2009-09-20,322,未払金,飲料水,265940,0,1731430
9110,0001-20090930-79-1365-1-3191,1,2009-09-30,737,消耗品費,消耗品費　部門配賦,33107,0,1731430
9110,0001-20090930-79-1365-1-3191,1,2009-09-30,737,消耗品費,消耗品費　部門配賦,0,33107,1731430
9111,0001-20090930-79-1365-1-3191,2,2009-09-30,737,消耗品費,消耗品費　部門配賦,144472,0,1731430
9111,0001-20090930-79-1365-1-3191,2,2009-09-30,737,消耗品費,消耗品費　部門配賦,0,144472,1731430
9112,0001-20090930-79-1365-1-3191,3,2009-09-30,737,消耗品費,消耗品費　部門配賦,30097,0,1731430
9112,0001-20090930-79-1365-1-3191,3,2009-09-30,737,消耗品費,消耗品費　部門配賦,0,30097,1731430
9113,0001-20090930-79-1365-1-3191,4,2009-09-30,737,消耗品費,消耗品費　部門配賦,72234,0,1731430
9113,0001-20090930-79-1365-1-3191,4,2009-09-30,737,消耗品費,消耗品費　部門配賦,0,72234,1731430
9114,0001-20090930-79-1365-1-3191,5,2009-09-30,737,消耗品費,消耗品費　部門配賦,21068,0,1731430
9114,0001-20090930-79-1365-1-3191,5,2009-09-30,737,消耗品費,消耗品費　部門配賦,0,21068,1731430
,,,2009-09,,※※月計※※,,601956,300978,
9709,0001-20091020-72-1503-1-3467,0,2009-10-20,322,未払金,ファイル等,13567,0,1744997
9712,0001-20091020-72-1503-1-3467,3,2009-10-20,322,未払金,飲料水,219895,0,1964892
9714,0001-20091020-72-1503-1-3467,5,2009-10-20,322,未払金,名刺代,12000,0,1976892
10595,0001-20091031-80-1600-1-3661,1,2009-10-31,737,消耗品費,消耗品費　部門配賦,27000,0,1976892
10595,0001-20091031-80-1600-1-3661,1,2009-10-31,737,消耗品費,消耗品費　部門配賦,0,27000,1976892
10596,0001-20091031-80-1600-1-3661,2,2009-10-31,737,消耗品費,消耗品費　部門配賦,117824,0,1976892
10596,0001-20091031-80-1600-1-3661,2,2009-10-31,737,消耗品費,消耗品費　部門配賦,0,117824,1976892
10597,0001-20091031-80-1600-1-3661,3,2009-10-31,737,消耗品費,消耗品費　部門配賦,24546,0,1976892
10597,0001-20091031-80-1600-1-3661,3,2009-10-31,737,消耗品費,消耗品費　部門配賦,0,24546,1976892
10598,0001-20091031-80-1600-1-3661,4,2009-10-31,737,消耗品費,消耗品費　部門配賦,58910,0,1976892
10598,0001-20091031-80-1600-1-3661,4,2009-10-31,737,消耗品費,消耗品費　部門配賦,0,58910,1976892
10599,0001-20091031-80-1600-1-3661,5,2009-10-31,737,消耗品費,消耗品費　部門配賦,17182,0,1976892
10599,0001-20091031-80-1600-1-3661,5,2009-10-31,737,消耗品費,消耗品費　部門配賦,0,17182,1976892
,,,2009-10,,※※月計※※,,490924,245462,
11248,0001-20091120-73-1741-1-3943,0,2009-11-20,322,未払金,ファイル等,11544,0,1988436
11251,0001-20091120-73-1741-1-3943,3,2009-11-20,322,未払金,飲料水,209980,0,2198416
11253,0001-20091120-73-1741-1-3943,5,2009-11-20,322,未払金,名刺代,12458,0,2210874
12093,0001-20091130-74-1832-1-4125,1,2009-11-30,737,消耗品費,,25738,0,2210874
12093,0001-20091130-74-1832-1-4125,1,2009-11-30,737,消耗品費,,0,25738,2210874
12094,0001-20091130-74-1832-1-4125,2,2009-11-30,737,消耗品費,,112313,0,2210874
12094,0001-20091130-74-1832-1-4125,2,2009-11-30,737,消耗品費,,0,112313,2210874
12095,0001-20091130-74-1832-1-4125,3,2009-11-30,737,消耗品費,,23398,0,2210874
12095,0001-20091130-74-1832-1-4125,3,2009-11-30,737,消耗品費,,0,23398,2210874
12096,0001-20091130-74-1832-1-4125,4,2009-11-30,737,消耗品費,,56155,0,2210874
12096,0001-20091130-74-1832-1-4125,4,2009-11-30,737,消耗品費,,0,56155,2210874
12097,0001-20091130-74-1832-1-4125,5,2009-11-30,737,消耗品費,,16378,0,2210874
12097,0001-20091130-74-1832-1-4125,5,2009-11-30,737,消耗品費,,0,16378,2210874
,,,2009-11,,※※月計※※,,467964,233982,
12768,0001-20091220-80-1977-1-4415,3,2009-12-20,322,未払金,ファイル等,9320,0,2220194
12771,0001-20091220-80-1977-1-4415,6,2009-12-20,322,未払金,飲料水,210161,0,2430355
12773,0001-20091220-80-1977-1-4415,8,2009-12-20,322,未払金,名刺代,9420,0,2439775
13719,0001-20091231-81-2082-1-4625,1,2009-12-31,737,消耗品費,消耗品費　部門配賦,25179,0,2439775
13719,0001-20091231-81-2082-1-4625,1,2009-12-31,737,消耗品費,消耗品費　部門配賦,0,25179,2439775
13720,0001-20091231-81-2082-1-4625,2,2009-12-31,737,消耗品費,消耗品費　部門配賦,109873,0,2439775
13720,0001-20091231-81-2082-1-4625,2,2009-12-31,737,消耗品費,消耗品費　部門配賦,0,109873,2439775
13721,0001-20091231-81-2082-1-4625,3,2009-12-31,737,消耗品費,消耗品費　部門配賦,22890,0,2439775
13721,0001-20091231-81-2082-1-4625,3,2009-12-31,737,消耗品費,消耗品費　部門配賦,0,22890,2439775
13722,0001-20091231-81-2082-1-4625,4,2009-12-31,737,消耗品費,消耗品費　部門配賦,54936,0,2439775
13722,0001-20091231-81-2082-1-4625,4,2009-12-31,737,消耗品費,消耗品費　部門配賦,0,54936,2439775
13723,0001-20091231-81-2082-1-4625,5,2009-12-31,737,消耗品費,消耗品費　部門配賦,16023,0,2439775
13723,0001-20091231-81-2082-1-4625,5,2009-12-31,737,消耗品費,消耗品費　部門配賦,0,16023,2439775
,,,2009-12,,※※月計※※,,457802,228901,
14395,0001-20100120-76-2222-1-4905,0,2010-01-20,322,未払金,ファイル等,10147,0,2449922
14398,0001-20100120-76-2222-1-4905,3,2010-01-20,322,未払金,飲料水,222011,0,2671933
14400,0001-20100120-76-2222-1-4905,5,2010-01-20,322,未払金,名刺代,43810,0,2715743
15255,0001-20100131-77-2313-1-5087,1,2010-01-31,737,消耗品費,消耗品費　部門配賦,30356,0,2715743
15255,0001-20100131-77-2313-1-5087,1,2010-01-31,737,消耗品費,消耗品費　部門配賦,0,30356,2715743
15256,0001-20100131-77-2313-1-5087,2,2010-01-31,737,消耗品費,消耗品費　部門配賦,132467,0,2715743
15256,0001-20100131-77-2313-1-5087,2,2010-01-31,737,消耗品費,消耗品費　部門配賦,0,132467,2715743
15257,0001-20100131-77-2313-1-5087,3,2010-01-31,737,消耗品費,消耗品費　部門配賦,27596,0,2715743
15257,0001-20100131-77-2313-1-5087,3,2010-01-31,737,消耗品費,消耗品費　部門配賦,0,27596,2715743
15258,0001-20100131-77-2313-1-5087,4,2010-01-31,737,消耗品費,消耗品費　部門配賦,66232,0,2715743
15258,0001-20100131-77-2313-1-5087,4,2010-01-31,737,消耗品費,消耗品費　部門配賦,0,66232,2715743
15259,0001-20100131-77-2313-1-5087,5,2010-01-31,737,消耗品費,消耗品費　部門配賦,19317,0,2715743
15259,0001-20100131-77-2313-1-5087,5,2010-01-31,737,消耗品費,消耗品費　部門配賦,0,19317,2715743
,,,2010-01,,※※月計※※,,551936,275968,
15889,0001-20100220-74-2454-1-5369,0,2010-02-20,322,未払金,ファイル等,19396,0,2735139
15892,0001-20100220-74-2454-1-5369,3,2010-02-20,322,未払金,飲料水,232915,0,2968054
15894,0001-20100220-74-2454-1-5369,5,2010-02-20,322,未払金,名刺代,52096,0,3020150
16720,0001-20100228-78-2542-1-5545,1,2010-02-28,737,消耗品費,消耗品費　部門配賦,33484,0,3020150
16720,0001-20100228-78-2542-1-5545,1,2010-02-28,737,消耗品費,消耗品費　部門配賦,0,33484,3020150
16721,0001-20100228-78-2542-1-5545,2,2010-02-28,737,消耗品費,消耗品費　部門配賦,146118,0,3020150
16721,0001-20100228-78-2542-1-5545,2,2010-02-28,737,消耗品費,消耗品費　部門配賦,0,146118,3020150
16722,0001-20100228-78-2542-1-5545,3,2010-02-28,737,消耗品費,消耗品費　部門配賦,30440,0,3020150
16722,0001-20100228-78-2542-1-5545,3,2010-02-28,737,消耗品費,消耗品費　部門配賦,0,30440,3020150
16723,0001-20100228-78-2542-1-5545,4,2010-02-28,737,消耗品費,消耗品費　部門配賦,73057,0,3020150
16723,0001-20100228-78-2542-1-5545,4,2010-02-28,737,消耗品費,消耗品費　部門配賦,0,73057,3020150
16724,0001-20100228-78-2542-1-5545,5,2010-02-28,737,消耗品費,消耗品費　部門配賦,21308,0,3020150
16724,0001-20100228-78-2542-1-5545,5,2010-02-28,737,消耗品費,消耗品費　部門配賦,0,21308,3020150
,,,2010-02,,※※月計※※,,608814,304407,
17346,0001-20100320-73-2677-1-5815,0,2010-03-20,322,未払金,ファイル等,39271,0,3059421
17349,0001-20100320-73-2677-1-5815,3,2010-03-20,322,未払金,飲料水,243810,0,3303231
17351,0001-20100320-73-2677-1-5815,5,2010-03-20,322,未払金,名刺代,64762,0,3367993
18302,0001-20100331-79-2781-1-6023,1,2010-03-31,737,消耗品費,消耗品費　部門配賦,38262,0,3367993
18302,0001-20100331-79-2781-1-6023,1,2010-03-31,737,消耗品費,消耗品費　部門配賦,0,38262,3367993
18303,0001-20100331-79-2781-1-6023,2,2010-03-31,737,消耗品費,消耗品費　部門配賦,166966,0,3367993
18303,0001-20100331-79-2781-1-6023,2,2010-03-31,737,消耗品費,消耗品費　部門配賦,0,166966,3367993
18304,0001-20100331-79-2781-1-6023,3,2010-03-31,737,消耗品費,消耗品費　部門配賦,34784,0,3367993
18304,0001-20100331-79-2781-1-6023,3,2010-03-31,737,消耗品費,消耗品費　部門配賦,0,34784,3367993
18305,0001-20100331-79-2781-1-6023,4,2010-03-31,737,消耗品費,消耗品費　部門配賦,83482,0,3367993
18305,0001-20100331-79-2781-1-6023,4,2010-03-31,737,消耗品費,消耗品費　部門配賦,0,83482,3367993
18306,0001-20100331-79-2781-1-6023,5,2010-03-31,737,消耗品費,消耗品費　部門配賦,24349,0,3367993
18306,0001-20100331-79-2781-1-6023,5,2010-03-31,737,消耗品費,消耗品費　部門配賦,0,24349,3367993
,,,2010-03,,※※月計※※,消耗品費　部門配賦,695686,347843,3367993
