num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
2223,0001-20090521-89-364-1-1189,5,2009-05-21,131,普通預金,ガス代,5306,0,1260816
,,,2009-05,,※※月計※※,,645774,0,
3637,0001-20090620-132-598-1-1657,0,2009-06-20,131,普通預金,電気代,95300,0,1356116
3642,0001-20090620-132-598-1-1657,3,2009-06-20,131,普通預金,水道代,5559,0,1361675
3672,0001-20090620-169-604-1-1669,0,2009-06-20,131,普通預金,電気料,95768,0,1457443
3677,0001-20090620-169-604-1-1669,3,2009-06-20,131,普通預金,水道料,6821,0,1464264
3688,0001-20090620-34-576-1-1613,0,2009-06-20,131,普通預金,電気代,74915,0,1539179
3693,0001-20090620-34-576-1-1613,3,2009-06-20,131,普通預金,水道代,4058,0,1543237
3704,0001-20090620-64-578-1-1617,0,2009-06-20,131,普通預金,電気料,172641,0,1715878
3709,0001-20090620-64-578-1-1617,3,2009-06-20,131,普通預金,水道料,6952,0,1722830
3753,0001-20090620-89-587-1-1635,0,2009-06-20,131,普通預金,電気料,78737,0,1801567
3758,0001-20090620-89-587-1-1635,3,2009-06-20,131,普通預金,水道料,3327,0,1804894
3760,0001-20090620-89-587-1-1635,5,2009-06-20,131,普通預金,ガス代,2825,0,1807719
,,,2009-06,,※※月計※※,,546903,0,
5340,0001-20090722-132-842-1-2145,0,2009-07-22,131,普通預金,電気代,93957,0,1901676
5345,0001-20090722-132-842-1-2145,3,2009-07-22,131,普通預金,水道代,4736,0,1906412
5356,0001-20090722-169-845-1-2151,0,2009-07-22,131,普通預金,電気料,106261,0,2012673
5361,0001-20090722-169-845-1-2151,3,2009-07-22,131,普通預金,水道料,6656,0,2019329
5368,0001-20090722-34-837-1-2135,0,2009-07-22,131,普通預金,電気代,96715,0,2116044
5373,0001-20090722-34-837-1-2135,3,2009-07-22,131,普通預金,水道代,5258,0,2121302
5376,0001-20090722-64-838-1-2137,0,2009-07-22,131,普通預金,電気料,170932,0,2292234
5381,0001-20090722-64-838-1-2137,3,2009-07-22,131,普通預金,水道料,7660,0,2299894
5384,0001-20090722-89-839-1-2139,0,2009-07-22,131,普通預金,電気料,78783,0,2378677
5389,0001-20090722-89-839-1-2139,3,2009-07-22,131,普通預金,水道料,3400,0,2382077
5391,0001-20090722-89-839-1-2139,5,2009-07-22,131,普通預金,ガス代,3062,0,2385139
,,,2009-07,,※※月計※※,,577420,0,
6737,0001-20090820-132-1055-1-2571,0,2009-08-20,131,普通預金,電気代,96817,0,2481956
6742,0001-20090820-132-1055-1-2571,3,2009-08-20,131,普通預金,水道代,5768,0,2487724
6762,0001-20090820-169-1059-1-2579,0,2009-08-20,131,普通預金,電気料,94736,0,2582460
6767,0001-20090820-169-1059-1-2579,3,2009-08-20,131,普通預金,水道料,4426,0,2586886
6774,0001-20090820-34-1035-1-2531,0,2009-08-20,131,普通預金,電気代,94429,0,2681315
6779,0001-20090820-34-1035-1-2531,3,2009-08-20,131,普通預金,水道代,4253,0,2685568
6786,0001-20090820-64-1037-1-2535,0,2009-08-20,131,普通預金,電気料,156017,0,2841585
6791,0001-20090820-64-1037-1-2535,3,2009-08-20,131,普通預金,水道料,6778,0,2848363
6824,0001-20090820-89-1044-1-2549,0,2009-08-20,131,普通預金,電気料,66075,0,2914438
6829,0001-20090820-89-1044-1-2549,3,2009-08-20,131,普通預金,水道料,3500,0,2917938
6831,0001-20090820-89-1044-1-2549,5,2009-08-20,131,普通預金,ガス代,3693,0,2921631
,,,2009-08,,※※月計※※,,536492,0,
8294,0001-20090921-132-1294-1-3049,0,2009-09-21,131,普通預金,電気代,107691,0,3029322
8299,0001-20090921-132-1294-1-3049,3,2009-09-21,131,普通預金,水道代,6308,0,3035630
8312,0001-20090921-169-1297-1-3055,0,2009-09-21,131,普通預金,電気料,102337,0,3137967
8317,0001-20090921-169-1297-1-3055,3,2009-09-21,131,普通預金,水道料,5558,0,3143525
8320,0001-20090921-34-1291-1-3043,0,2009-09-21,131,普通預金,電気代,74629,0,3218154
8325,0001-20090921-34-1291-1-3043,3,2009-09-21,131,普通預金,水道代,4246,0,3222400
8328,0001-20090921-64-1292-1-3045,0,2009-09-21,131,普通預金,電気料,179448,0,3401848
8333,0001-20090921-64-1292-1-3045,3,2009-09-21,131,普通預金,水道料,7313,0,3409161
8336,0001-20090921-89-1293-1-3047,0,2009-09-21,131,普通預金,電気料,78757,0,3487918
8341,0001-20090921-89-1293-1-3047,3,2009-09-21,131,普通預金,水道料,3425,0,3491343
8343,0001-20090921-89-1293-1-3047,5,2009-09-21,131,普通預金,ガス代,3823,0,3495166
,,,2009-09,,※※月計※※,,573535,0,
9741,0001-20091021-132-1527-1-3515,0,2009-10-21,131,普通預金,電気代,91783,0,3586949
9746,0001-20091021-132-1527-1-3515,3,2009-10-21,131,普通預金,水道代,4751,0,3591700
9753,0001-20091021-169-1529-1-3519,0,2009-10-21,131,普通預金,電気料,108919,0,3700619
9758,0001-20091021-169-1529-1-3519,3,2009-10-21,131,普通預金,水道料,5928,0,3706547
9765,0001-20091021-34-1521-1-3503,0,2009-10-21,131,普通預金,電気代,86902,0,3793449
9770,0001-20091021-34-1521-1-3503,3,2009-10-21,131,普通預金,水道代,5725,0,3799174
9795,0001-20091021-64-1524-1-3509,0,2009-10-21,131,普通預金,電気料,166341,0,3965515
9800,0001-20091021-64-1524-1-3509,3,2009-10-21,131,普通預金,水道料,7766,0,3973281
9811,0001-20091021-89-1526-1-3513,0,2009-10-21,131,普通預金,電気料,84225,0,4057506
9816,0001-20091021-89-1526-1-3513,3,2009-10-21,131,普通預金,水道料,3975,0,4061481
9818,0001-20091021-89-1526-1-3513,5,2009-10-21,131,普通預金,ガス代,4528,0,4066009
,,,2009-10,,※※月計※※,,570843,0,
11165,0001-20091120-132-1753-1-3967,0,2009-11-20,131,普通預金,電気代,115273,0,4181282
11170,0001-20091120-132-1753-1-3967,3,2009-11-20,131,普通預金,水道代,5278,0,4186560
11190,0001-20091120-169-1757-1-3975,0,2009-11-20,131,普通預金,電気料,99698,0,4286258
11195,0001-20091120-169-1757-1-3975,3,2009-11-20,131,普通預金,水道料,6309,0,4292567
11206,0001-20091120-34-1735-1-3931,0,2009-11-20,131,普通預金,電気代,78740,0,4371307
11211,0001-20091120-34-1735-1-3931,3,2009-11-20,131,普通預金,水道代,4882,0,4376189
11226,0001-20091120-64-1737-1-3935,0,2009-11-20,131,普通預金,電気料,191023,0,4567212
11231,0001-20091120-64-1737-1-3935,3,2009-11-20,131,普通預金,水道料,7682,0,4574894
11256,0001-20091120-89-1742-1-3945,0,2009-11-20,131,普通預金,電気料,92172,0,4667066
11261,0001-20091120-89-1742-1-3945,3,2009-11-20,131,普通預金,水道料,4059,0,4671125
11263,0001-20091120-89-1742-1-3945,5,2009-11-20,131,普通預金,ガス代,4364,0,4675489
,,,2009-11,,※※月計※※,,609480,0,
12793,0001-20091221-132-2003-1-4467,0,2009-12-21,131,普通預金,電気代,139580,0,4815069
12798,0001-20091221-132-2003-1-4467,3,2009-12-21,131,普通預金,水道代,7730,0,4822799
12801,0001-20091221-169-2004-1-4469,0,2009-12-21,131,普通預金,電気料,128524,0,4951323
12806,0001-20091221-169-2004-1-4469,3,2009-12-21,131,普通預金,水道料,7206,0,4958529
12817,0001-20091221-34-1996-1-4453,0,2009-12-21,131,普通預金,電気代,94721,0,5053250
12822,0001-20091221-34-1996-1-4453,3,2009-12-21,131,普通預金,水道代,3840,0,5057090
12825,0001-20091221-64-1997-1-4455,0,2009-12-21,131,普通預金,電気料,215755,0,5272845
12830,0001-20091221-64-1997-1-4455,3,2009-12-21,131,普通預金,水道料,9092,0,5281937
12837,0001-20091221-89-1999-1-4459,0,2009-12-21,131,普通預金,電気料,110700,0,5392637
12842,0001-20091221-89-1999-1-4459,3,2009-12-21,131,普通預金,水道料,4730,0,5397367
12844,0001-20091221-89-1999-1-4459,5,2009-12-21,131,普通預金,ガス代,4990,0,5402357
,,,2009-12,,※※月計※※,,726868,0,
14307,0001-20100120-132-2235-1-4931,0,2010-01-20,131,普通預金,電気代,106066,0,5508423
14312,0001-20100120-132-2235-1-4931,3,2010-01-20,131,普通預金,水道代,5882,0,5514305
14329,0001-20100120-169-2238-1-4937,0,2010-01-20,131,普通預金,電気料,94520,0,5608825
14334,0001-20100120-169-2238-1-4937,3,2010-01-20,131,普通預金,水道料,6081,0,5614906
14345,0001-20100120-34-2214-1-4889,0,2010-01-20,131,普通預金,電気代,69196,0,5684102
14350,0001-20100120-34-2214-1-4889,3,2010-01-20,131,普通預金,水道代,3725,0,5687827
14373,0001-20100120-64-2218-1-4897,0,2010-01-20,131,普通預金,電気料,168910,0,5856737
14378,0001-20100120-64-2218-1-4897,3,2010-01-20,131,普通預金,水道料,7740,0,5864477
14403,0001-20100120-89-2223-1-4907,0,2010-01-20,131,普通預金,電気料,89831,0,5954308
14408,0001-20100120-89-2223-1-4907,3,2010-01-20,131,普通預金,水道料,4038,0,5958346
14410,0001-20100120-89-2223-1-4907,5,2010-01-20,131,普通預金,ガス代,4503,0,5962849
,,,2010-01,,※※月計※※,,560492,0,
15806,0001-20100220-132-2465-1-5391,0,2010-02-20,131,普通預金,電気代,83296,0,6046145
15811,0001-20100220-132-2465-1-5391,3,2010-02-20,131,普通預金,水道代,5650,0,6051795
15831,0001-20100220-169-2470-1-5401,0,2010-02-20,131,普通預金,電気料,83090,0,6134885
15836,0001-20100220-169-2470-1-5401,3,2010-02-20,131,普通預金,水道料,5842,0,6140727
15843,0001-20100220-34-2446-1-5353,0,2010-02-20,131,普通預金,電気代,65379,0,6206106
15848,0001-20100220-34-2446-1-5353,3,2010-02-20,131,普通預金,水道代,3634,0,6209740
15867,0001-20100220-64-2450-1-5361,0,2010-02-20,131,普通預金,電気料,156878,0,6366618
15872,0001-20100220-64-2450-1-5361,3,2010-02-20,131,普通預金,水道料,7190,0,6373808
15897,0001-20100220-89-2455-1-5371,0,2010-02-20,131,普通預金,電気料,64140,0,6437948
15902,0001-20100220-89-2455-1-5371,3,2010-02-20,131,普通預金,水道料,3072,0,6441020
15904,0001-20100220-89-2455-1-5371,5,2010-02-20,131,普通預金,ガス代,3528,0,6444548
,,,2010-02,,※※月計※※,,481699,0,
17366,0001-20100321-132-2702-1-5865,0,2010-03-21,131,普通預金,電気代,114985,0,6559533
17371,0001-20100321-132-2702-1-5865,3,2010-03-21,131,普通預金,水道代,6279,0,6565812
17377,0001-20100321-169-2704-1-5869,0,2010-03-21,131,普通預金,電気料,122137,0,6687949
17382,0001-20100321-169-2704-1-5869,3,2010-03-21,131,普通預金,水道料,6336,0,6694285
17389,0001-20100321-34-2699-1-5859,0,2010-03-21,131,普通預金,電気代,107190,0,6801475
17394,0001-20100321-34-2699-1-5859,3,2010-03-21,131,普通預金,水道代,5728,0,6807203
17401,0001-20100321-64-2700-1-5861,0,2010-03-21,131,普通預金,電気料,216041,0,7023244
17406,0001-20100321-64-2700-1-5861,3,2010-03-21,131,普通預金,水道料,8279,0,7031523
17409,0001-20100321-89-2701-1-5863,0,2010-03-21,131,普通預金,電気料,96107,0,7127630
17414,0001-20100321-89-2701-1-5863,3,2010-03-21,131,普通預金,水道料,4959,0,7132589
17416,0001-20100321-89-2701-1-5863,5,2010-03-21,131,普通預金,ガス代,5555,0,7138144
,,,2010-03,,※※月計※※,ガス代,693596,0,7138144
