num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
4971,0001-20090710-94-758-1-1977,1,2009-07-10,312,買掛金,09年7月10日伝票No170株式会社　チェック,0,2382263,13326470
5239,0001-20090720-139-827-1-2115,1,2009-07-20,121,当座預金,手形期日落日　まつむら,6181724,0,19508194
6082,0001-20090731-130-930-1-2321,1,2009-07-31,312,買掛金,09年7月31日伝票No177小藤丸株式会社,0,3725574,15782620
6090,0001-20090731-132-932-1-2325,1,2009-07-31,312,買掛金,09年7月31日伝票No179斉藤産業株式会社,0,1712425,14070195
6093,0001-20090731-133-933-1-2327,1,2009-07-31,312,買掛金,09年7月31日伝票No181鈴木販売株式会社,0,3060500,11009695
6121,0001-20090731-140-939-1-2339,1,2009-07-31,121,当座預金,手形期日落日　小藤丸,5237507,0,16247202
6125,0001-20090731-140-939-1-2339,3,2009-07-31,121,当座預金,手形期日落日　斉藤産業,2599235,0,18846437
6129,0001-20090731-140-939-1-2339,5,2009-07-31,121,当座預金,手形期日落日　鈴木販売,4640751,0,23487188
,,,2009-07,,※※月計※※,,26027566,10880762,
6385,0001-20090810-135-992-1-2445,1,2009-08-10,121,当座預金,手形期日落日　チェック,1379646,0,24866834
6489,0001-20090810-91-988-1-2437,1,2009-08-10,312,買掛金,09年8月10日伝票No186株式会社　チェック,0,2921549,21945285
7545,0001-20090831-127-1160-1-2781,1,2009-08-31,312,買掛金,09年8月31日伝票No210小藤丸株式会社,0,3841014,18104271
7553,0001-20090831-129-1162-1-2785,1,2009-08-31,312,買掛金,09年8月31日伝票No212斉藤産業株式会社,0,1819272,16284999
7556,0001-20090831-130-1163-1-2787,1,2009-08-31,312,買掛金,09年8月31日伝票No214鈴木販売株式会社,0,3148603,13136396
7584,0001-20090831-136-1169-1-2799,1,2009-08-31,121,当座預金,手形期日落日　小藤丸,3467360,0,16603756
7588,0001-20090831-136-1169-1-2799,3,2009-08-31,121,当座預金,手形期日落日　斉藤産業,1744898,0,18348654
,,,2009-08,,※※月計※※,,6591904,11730438,
7829,0001-20090910-142-1218-1-2897,1,2009-09-10,121,当座預金,手形期日落日　チェック,2653685,0,21002339
7909,0001-20090910-98-1215-1-2891,1,2009-09-10,312,買掛金,09年9月10日伝票No220株式会社　チェック,0,2623516,18378823
8952,0001-20090930-134-1389-1-3239,1,2009-09-30,312,買掛金,09年9月30日伝票No232小藤丸株式会社,0,3841014,14537809
8960,0001-20090930-136-1391-1-3243,1,2009-09-30,312,買掛金,09年9月30日伝票No236斉藤産業株式会社,0,1819272,12718537
8963,0001-20090930-137-1392-1-3245,1,2009-09-30,312,買掛金,09年9月30日伝票No242鈴木販売株式会社,0,3148603,9569934
8991,0001-20090930-143-1398-1-3257,1,2009-09-30,121,当座預金,手形期日落日　小藤丸,3766486,0,13336420
8995,0001-20090930-143-1398-1-3257,3,2009-09-30,121,当座預金,手形期日落日　斉藤産業,1784949,0,15121369
8999,0001-20090930-143-1398-1-3257,5,2009-09-30,121,当座預金,手形期日落日　鈴木販売,3086761,0,18208130
,,,2009-09,,※※月計※※,,11291881,11432405,
9331,0001-20091010-134-1461-1-3383,1,2009-10-10,121,当座預金,手形期日落日　チェック,2382263,0,20590393
9435,0001-20091010-90-1455-1-3371,1,2009-10-10,312,買掛金,09年10月10日伝票No251株式会社　チェック,0,2609859,17980534
10475,0001-20091031-126-1621-1-3703,1,2009-10-31,312,買掛金,09年10月31日伝票No270小藤丸株式会社,0,3730512,14250022
10483,0001-20091031-128-1623-1-3707,1,2009-10-31,312,買掛金,09年10月31日伝票No277斉藤産業株式会社,0,1819272,12430750
10486,0001-20091031-129-1624-1-3709,1,2009-10-31,312,買掛金,09年10月31日伝票No280鈴木販売株式会社,0,3051222,9379528
10509,0001-20091031-135-1629-1-3719,1,2009-10-31,121,当座預金,手形期日落日　小藤丸,3725574,0,13105102
10513,0001-20091031-135-1629-1-3719,3,2009-10-31,121,当座預金,手形期日落日　斉藤産業,1712425,0,14817527
10517,0001-20091031-135-1629-1-3719,5,2009-10-31,121,当座預金,手形期日落日　鈴木販売,3060500,0,17878027
,,,2009-10,,※※月計※※,,10880762,11210865,
10782,0001-20091110-136-1684-1-3829,1,2009-11-10,121,当座預金,手形期日落日　チェック,2921549,0,20799576
10880,0001-20091110-91-1680-1-3821,1,2009-11-10,312,買掛金,09年11月10日伝票No289株式会社　チェック,0,2953678,17845898
11946,0001-20091130-127-1856-1-4173,1,2009-11-30,312,買掛金,09年11月30日伝票No288小藤丸株式会社,0,3923430,13922468
11954,0001-20091130-129-1858-1-4177,1,2009-11-30,312,買掛金,09年11月30日伝票No293斉藤産業株式会社,0,1859340,12063128
11957,0001-20091130-130-1859-1-4179,1,2009-11-30,312,買掛金,09年11月30日伝票No295鈴木販売株式会社,0,3215415,8847713
11985,0001-20091130-137-1865-1-4191,1,2009-11-30,121,当座預金,手形期日落日　小藤丸,3841014,0,12688727
11989,0001-20091130-137-1865-1-4191,3,2009-11-30,121,当座預金,手形期日落日　斉藤産業,1819272,0,14507999
11993,0001-20091130-137-1865-1-4191,5,2009-11-30,121,当座預金,手形期日落日　鈴木販売,3148603,0,17656602
,,,2009-11,,※※月計※※,,11730438,11951863,
12298,0001-20091210-102-1917-1-4295,1,2009-12-10,312,買掛金,09年12月10日伝票No303株式会社　チェック,0,2823907,14832695
12321,0001-20091210-146-1921-1-4303,1,2009-12-10,121,当座預金,手形期日落日　チェック,2623516,0,17456211
13633,0001-20091231-138-2102-1-4665,1,2009-12-31,312,買掛金,09年12月31日伝票No310小藤丸株式会社,0,4897778,12558433
13641,0001-20091231-140-2104-1-4669,1,2009-12-31,312,買掛金,09年12月31日伝票No312斉藤産業株式会社,0,2224739,10333694
13644,0001-20091231-141-2105-1-4671,1,2009-12-31,312,買掛金,09年12月31日伝票No313鈴木販売株式会社,0,3791833,6541861
13671,0001-20091231-147-2110-1-4681,1,2009-12-31,121,当座預金,手形期日落日　小藤丸,3841014,0,10382875
13675,0001-20091231-147-2110-1-4681,3,2009-12-31,121,当座預金,手形期日落日　斉藤産業,1819272,0,12202147
13679,0001-20091231-147-2110-1-4681,5,2009-12-31,121,当座預金,手形期日落日　鈴木販売,3148603,0,15350750
,,,2009-12,,※※月計※※,,11432405,13738257,
13867,0001-20100110-138-2154-1-4769,1,2010-01-10,121,当座預金,手形期日落日　チェック,2609859,0,17960609
13971,0001-20100110-93-2152-1-4765,1,2010-01-10,312,買掛金,10年1月10日伝票No318株式会社　チェック,0,3992957,13967652
14291,0001-20100120-107-2232-1-4925,1,2010-01-20,312,買掛金,10年1月20日伝票No323株式会社　まつむら,0,8378109,5589543
15115,0001-20100131-129-2334-1-5129,1,2010-01-31,312,買掛金,10年1月31日伝票No325小藤丸株式会社,0,6301802,-712259
15129,0001-20100131-131-2336-1-5133,1,2010-01-31,312,買掛金,10年1月31日伝票No327斉藤産業株式会社,0,2897127,-3609386
15132,0001-20100131-132-2337-1-5135,1,2010-01-31,312,買掛金,10年1月31日伝票No328鈴木販売株式会社,0,5798593,-9407979
15165,0001-20100131-139-2344-1-5149,1,2010-01-31,121,当座預金,手形期日落日　小藤丸,3730512,0,-5677467
15169,0001-20100131-139-2344-1-5149,3,2010-01-31,121,当座預金,手形期日落日　斉藤産業,1819272,0,-3858195
15173,0001-20100131-139-2344-1-5149,5,2010-01-31,121,当座預金,手形期日落日　鈴木販売,3051222,0,-806973
,,,2010-01,,※※月計※※,,11210865,27368588,
15406,0001-20100210-137-2391-1-5243,1,2010-02-10,121,当座預金,手形期日落日　チェック,2953678,0,2146705
15472,0001-20100210-92-2389-1-5239,1,2010-02-10,312,買掛金,10年2月10日伝票No333株式会社　チェック,0,2624675,-477970
15608,0001-20100215-100-2424-1-5309,1,2010-02-15,312,買掛金,10年2月15日伝票No335株式会社　Y2,0,10823612,-11301582
15800,0001-20100220-106-2463-1-5387,1,2010-02-20,312,買掛金,10年2月20日伝票No338株式会社　まつむら,0,6049943,-17351525
16543,0001-20100228-128-2565-1-5591,1,2010-02-28,312,買掛金,10年2月28日伝票No340小藤丸株式会社,0,5649316,-23000841
16551,0001-20100228-130-2567-1-5595,1,2010-02-28,312,買掛金,10年2月28日伝票No342斉藤産業株式会社,0,2620813,-25621654
16554,0001-20100228-131-2568-1-5597,1,2010-02-28,312,買掛金,10年2月28日伝票No343鈴木販売株式会社,0,4760408,-30382062
16582,0001-20100228-138-2574-1-5609,1,2010-02-28,121,当座預金,手形期日落日　小藤丸,3923430,0,-26458632
16586,0001-20100228-138-2574-1-5609,3,2010-02-28,121,当座預金,手形期日落日　斉藤産業,1859340,0,-24599292
16590,0001-20100228-138-2574-1-5609,5,2010-02-28,121,当座預金,手形期日落日　鈴木販売,3215415,0,-21383877
,,,2010-02,,※※月計※※,,11951863,32528767,
16890,0001-20100310-136-2624-1-5709,1,2010-03-10,121,当座預金,手形期日落日　チェック,2823907,0,-18559970
16999,0001-20100310-91-2621-1-5703,1,2010-03-10,312,買掛金,10年3月10日伝票No348株式会社　チェック,0,2513016,-21072986
18082,0001-20100331-127-2803-1-6067,1,2010-03-31,312,買掛金,10年3月31日伝票No355小藤丸株式会社,0,4236496,-25309482
18090,0001-20100331-129-2805-1-6071,1,2010-03-31,312,買掛金,10年3月31日伝票No357斉藤産業株式会社,0,2042022,-27351504
18127,0001-20100331-137-2812-1-6085,1,2010-03-31,121,当座預金,手形期日落日　小藤丸,4897778,0,-22453726
18131,0001-20100331-137-2812-1-6085,3,2010-03-31,121,当座預金,手形期日落日　斉藤産業,2224739,0,-20228987
18135,0001-20100331-137-2812-1-6085,5,2010-03-31,121,当座預金,手形期日落日　鈴木販売,3791833,0,-16437154
,,,2010-03,,※※月計※※,,13738257,8791534,-16437154
