num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
378,0001-20090414-46-71-1-603,3,2009-04-14,111,現金,駐車代,1762,0,140143
380,0001-20090414-46-71-1-603,5,2009-04-14,111,現金,高速代,3048,0,143191
383,0001-20090414-51-72-1-605,0,2009-04-14,111,現金,高速代,1505,0,144696
386,0001-20090414-51-72-1-605,3,2009-04-14,111,現金,駐車代,620,0,145316
388,0001-20090414-51-72-1-605,5,2009-04-14,111,現金,駐車代,810,0,146126
390,0001-20090414-51-72-1-605,7,2009-04-14,111,現金,高速代,1096,0,147222
407,0001-20090415-243-78-1-617,0,2009-04-15,111,現金,ガソリン代,5942,0,153164
484,0001-20090417-12-89-1-639,0,2009-04-17,111,現金,ガソリン代,4456,0,157620
487,0001-20090417-12-89-1-639,3,2009-04-17,111,現金,高速代,572,0,158192
489,0001-20090417-12-89-1-639,5,2009-04-17,111,現金,駐車代,1143,0,159335
492,0001-20090417-47-90-1-641,0,2009-04-17,111,現金,ガソリン代,2420,0,161755
496,0001-20090417-52-91-1-643,0,2009-04-17,111,現金,ガソリン代,2191,0,163946
499,0001-20090417-52-91-1-643,3,2009-04-17,111,現金,高速代,1096,0,165042
501,0001-20090417-52-91-1-643,5,2009-04-17,111,現金,駐車代,1143,0,166185
508,0001-20090419-244-93-1-647,0,2009-04-19,111,現金,ガソリン代,6727,0,172912
630,0001-20090420-48-101-1-663,0,2009-04-20,111,現金,ガソリン代,4099,0,177011
634,0001-20090420-53-102-1-665,0,2009-04-20,111,現金,高速代,381,0,177392
637,0001-20090420-53-102-1-665,3,2009-04-20,111,現金,駐車代,2000,0,179392
639,0001-20090420-53-102-1-665,5,2009-04-20,111,現金,ガソリン代,6102,0,185494
732,0001-20090422-245-140-1-741,0,2009-04-22,111,現金,駐車代,572,0,186066
735,0001-20090422-245-140-1-741,3,2009-04-22,111,現金,高速代,762,0,186828
737,0001-20090422-245-140-1-741,5,2009-04-22,111,現金,ガソリン代,5238,0,192066
780,0001-20090423-54-144-1-749,0,2009-04-23,111,現金,高速代,1810,0,193876
783,0001-20090423-54-144-1-749,3,2009-04-23,111,現金,駐車代,810,0,194686
1005,0001-20090426-109-173-1-807,0,2009-04-26,322,未払金,ガソリン代,6770,0,201456
1013,0001-20090426-148-175-1-811,0,2009-04-26,111,現金,ガソリン代,5500,0,206956
1016,0001-20090426-148-175-1-811,3,2009-04-26,111,現金,高速代,1143,0,208099
1053,0001-20090427-13-179-1-819,0,2009-04-27,322,未払金,ガソリン代,11990,0,220089
1057,0001-20090427-14-180-1-821,0,2009-04-27,111,現金,ガソリン代,2858,0,222947
1061,0001-20090427-15-181-1-823,0,2009-04-27,111,現金,車両管理費,23810,0,246757
1131,0001-20090430-137-209-1-879,5,2009-04-30,131,普通預金,高速料,50777,0,297534
1140,0001-20090430-138-210-1-881,0,2009-04-30,111,現金,ガソリン代,3410,0,300944
1143,0001-20090430-138-210-1-881,3,2009-04-30,111,現金,高速代,2524,0,303468
1500,0001-20090430-49-192-1-845,0,2009-04-30,322,未払金,ガソリン代,155686,0,459154
1503,0001-20090430-49-192-1-845,3,2009-04-30,111,現金,高速代,3381,0,462535
1506,0001-20090430-49-192-1-845,6,2009-04-30,111,現金,駐車代,762,0,463297
1515,0001-20090430-55-193-1-847,0,2009-04-30,111,現金,車両管理費,23810,0,487107
1518,0001-20090430-55-193-1-847,3,2009-04-30,111,現金,車両管理費,26667,0,513774
1521,0001-20090430-55-193-1-847,6,2009-04-30,111,現金,高速代,7667,0,521441
1560,0001-20090430-82-201-1-863,0,2009-04-30,322,未払金,ガソリン代,21016,0,542457
1564,0001-20090430-83-202-1-865,0,2009-04-30,111,現金,車両管理費,47620,0,590077
,,,2009-04,,※※月計※※,,590077,0,
1597,0001-20090503-10-251-1-963,0,2009-05-03,111,現金,ガソリン代,3469,0,593546
1688,0001-20090508-142-274-1-1009,0,2009-05-08,111,現金,駐車代,762,0,594308
1691,0001-20090508-142-274-1-1009,3,2009-05-08,111,現金,ガソリン代,6810,0,601118
1694,0001-20090508-147-275-1-1011,0,2009-05-08,322,未払金,ガソリン代,6326,0,607444
1703,0001-20090508-17-271-1-1003,0,2009-05-08,111,現金,夏用ワイパー代,7560,0,615004
1706,0001-20090508-17-271-1-1003,3,2009-05-08,111,現金,ウォッシャー液,340,0,615344
1749,0001-20090510-46-279-1-1019,0,2009-05-10,111,現金,ガソリン代,2858,0,618202
1752,0001-20090510-46-279-1-1019,3,2009-05-10,111,現金,駐車代,1429,0,619631
1754,0001-20090510-46-279-1-1019,5,2009-05-10,111,現金,高速代,6448,0,626079
1881,0001-20090512-143-307-1-1075,0,2009-05-12,111,現金,点検作業料,23258,0,649337
1903,0001-20090513-144-311-1-1083,0,2009-05-13,111,現金,ガソリン代,6400,0,655737
1941,0001-20090515-11-314-1-1089,0,2009-05-15,111,現金,ガソリン代,3058,0,658795
1961,0001-20090515-52-315-1-1091,0,2009-05-15,111,現金,駐車代,762,0,659557
1964,0001-20090515-52-315-1-1091,3,2009-05-15,111,現金,高速代,2191,0,661748
1966,0001-20090515-52-315-1-1091,5,2009-05-15,111,現金,ガソリン代,6126,0,667874
2033,0001-20090518-109-335-1-1131,0,2009-05-18,322,未払金,ガソリン代,6258,0,674132
2041,0001-20090518-47-333-1-1127,0,2009-05-18,111,現金,高速代,2420,0,676552
2044,0001-20090518-47-333-1-1127,3,2009-05-18,111,現金,ガソリン代,4762,0,681314
2097,0001-20090520-13-338-1-1137,0,2009-05-20,111,現金,ガソリン代,7648,0,688962
2122,0001-20090520-53-341-1-1143,0,2009-05-20,111,現金,高速代,1286,0,690248
2147,0001-20090520-82-345-1-1151,0,2009-05-20,322,未払金,ガソリン代,18861,0,709109
2150,0001-20090520-82-345-1-1151,3,2009-05-20,322,未払金,ウォッシャー液,369,0,709478
2230,0001-20090522-138-377-1-1215,0,2009-05-22,111,現金,ガソリン代,5650,0,715128
2233,0001-20090522-138-377-1-1215,3,2009-05-22,111,現金,高速代,4896,0,720024
2296,0001-20090523-78-383-1-1227,0,2009-05-23,111,現金,ガソリン代,6115,0,726139
2500,0001-20090526-14-403-1-1267,0,2009-05-26,111,現金,ガソリン代,4000,0,730139
2542,0001-20090526-83-408-1-1277,0,2009-05-26,111,現金,車両管理費,42858,0,772997
2558,0001-20090527-15-414-1-1289,0,2009-05-27,111,現金,タイヤ交換,71429,0,844426
2571,0001-20090527-49-417-1-1295,0,2009-05-27,111,現金,ガソリン代,142858,0,987284
2574,0001-20090527-49-417-1-1295,3,2009-05-27,131,普通預金,車両管理費,32572,0,1019856
2586,0001-20090527-79-419-1-1299,0,2009-05-27,111,現金,ガソリン代,3538,0,1023394
2622,0001-20090529-155-428-1-1317,0,2009-05-29,111,現金,車両管理費,6486,0,1029880
2625,0001-20090529-155-428-1-1317,3,2009-05-29,111,現金,高速代,9715,0,1039595
2627,0001-20090529-155-428-1-1317,5,2009-05-29,111,現金,駐車代,1200,0,1040795
2652,0001-20090530-137-433-1-1327,5,2009-05-30,131,普通預金,高速料,50777,0,1091572
2661,0001-20090530-148-434-1-1329,0,2009-05-30,111,現金,ウォッシャー液他,600,0,1092172
2674,0001-20090530-70-429-1-1319,5,2009-05-30,111,現金,高速料,69824,0,1161996
3081,0001-20090531-55-439-1-1339,0,2009-05-31,111,現金,高速代,9239,0,1171235
,,,2009-05,,※※月計※※,,581158,0,
3143,0001-20090601-147-488-1-1437,0,2009-06-01,322,未払金,ガソリン代,5416,0,1176651
3146,0001-20090601-147-488-1-1437,3,2009-06-01,322,未払金,高速代,572,0,1177223
3153,0001-20090602-10-489-1-1439,0,2009-06-02,111,現金,ガソリン代,4023,0,1181246
3216,0001-20090606-142-504-1-1469,0,2009-06-06,111,現金,ガソリン代,6267,0,1187513
3219,0001-20090606-142-504-1-1469,3,2009-06-06,111,現金,高速代,1572,0,1189085
3221,0001-20090606-142-504-1-1469,5,2009-06-06,111,現金,駐車代,620,0,1189705
3223,0001-20090606-142-504-1-1469,7,2009-06-06,111,現金,洗車代,1000,0,1190705
3260,0001-20090608-50-510-1-1481,0,2009-06-08,111,現金,高速代,1143,0,1191848
3440,0001-20090613-143-545-1-1551,0,2009-06-13,111,現金,ガソリン代,6903,0,1198751
3465,0001-20090614-51-549-1-1559,0,2009-06-14,111,現金,ガソリン代,10929,0,1209680
3468,0001-20090614-51-549-1-1559,3,2009-06-14,111,現金,駐車代,762,0,1210442
3470,0001-20090614-51-549-1-1559,5,2009-06-14,111,現金,高速代,3143,0,1213585
3523,0001-20090615-11-550-1-1561,0,2009-06-15,111,現金,高速代,3058,0,1216643
3539,0001-20090615-52-551-1-1563,0,2009-06-15,111,現金,高速代,715,0,1217358
3559,0001-20090616-83-564-1-1589,0,2009-06-16,322,未払金,ガソリン代,4721,0,1222079
3563,0001-20090617-144-568-1-1597,0,2009-06-17,111,現金,ガソリン代,5528,0,1227607
3566,0001-20090617-144-568-1-1597,3,2009-06-17,111,現金,高速代,762,0,1228369
3568,0001-20090617-144-568-1-1597,5,2009-06-17,111,現金,駐車代,1429,0,1229798
3583,0001-20090618-82-569-1-1599,0,2009-06-18,322,未払金,ガソリン代,29607,0,1259405
3587,0001-20090619-46-571-1-1603,0,2009-06-19,111,現金,ガソリン代,11988,0,1271393
3696,0001-20090620-53-577-1-1615,0,2009-06-20,111,現金,高速代,2381,0,1273774
3771,0001-20090621-12-605-1-1671,0,2009-06-21,111,現金,ガソリン代,4456,0,1278230
3774,0001-20090621-12-605-1-1671,3,2009-06-21,111,現金,ガソリン添加剤代,2313,0,1280543
3776,0001-20090621-12-605-1-1671,5,2009-06-21,111,現金,高速代,1048,0,1281591
3791,0001-20090622-109-612-1-1685,0,2009-06-22,322,未払金,ガソリン代,6631,0,1288222
3799,0001-20090622-155-614-1-1689,0,2009-06-22,111,現金,ガソリン代,5713,0,1293935
3802,0001-20090622-155-614-1-1689,3,2009-06-22,111,現金,高速代,762,0,1294697
3804,0001-20090622-155-614-1-1689,5,2009-06-22,111,現金,駐車代,381,0,1295078
3924,0001-20090625-54-628-1-1717,0,2009-06-25,111,現金,駐車代,1905,0,1296983
4073,0001-20090626-13-640-1-1741,0,2009-06-26,111,現金,ガソリン代,3298,0,1300281
4077,0001-20090626-138-649-1-1759,0,2009-06-26,111,現金,高速代,6756,0,1307037
4081,0001-20090626-14-641-1-1743,0,2009-06-26,111,現金,洗車代,2858,0,1309895
4158,0001-20090629-83-661-1-1783,0,2009-06-29,111,現金,車両管理費,49048,0,1358943
4449,0001-20090630-137-697-1-1855,5,2009-06-30,131,普通預金,高速料,50777,0,1409720
4543,0001-20090630-49-665-1-1791,0,2009-06-30,131,普通預金,ガソリン代,114286,0,1524006
4562,0001-20090630-70-668-1-1797,5,2009-06-30,131,普通預金,高速料,60334,0,1584340
4592,0001-20090630-84-673-1-1807,0,2009-06-30,111,現金,ガソリン代,3249,0,1587589
,,,2009-06,,※※月計※※,,416354,0,
4701,0001-20090702-142-716-1-1893,0,2009-07-02,111,現金,洗車代,2458,0,1590047
4704,0001-20090702-142-716-1-1893,3,2009-07-02,111,現金,ガソリン代,6229,0,1596276
4706,0001-20090702-142-716-1-1893,5,2009-07-02,111,現金,高速代,3086,0,1599362
4708,0001-20090702-142-716-1-1893,7,2009-07-02,111,現金,高速代,477,0,1599839
4710,0001-20090702-142-716-1-1893,9,2009-07-02,111,現金,高速代,8097,0,1607936
4712,0001-20090702-142-716-1-1893,11,2009-07-02,111,現金,ガソリン代,3858,0,1611794
4737,0001-20090704-10-721-1-1903,0,2009-07-04,111,現金,ガソリン代,6972,0,1618766
4748,0001-20090704-82-724-1-1909,0,2009-07-04,322,未払金,ガソリン代,18000,0,1636766
4820,0001-20090707-50-738-1-1937,0,2009-07-07,111,現金,ガソリン代,11429,0,1648195
4828,0001-20090708-147-743-1-1947,0,2009-07-08,322,未払金,ガソリン代,5412,0,1653607
4831,0001-20090708-147-743-1-1947,3,2009-07-08,322,未払金,高速代,4858,0,1658465
4833,0001-20090708-147-743-1-1947,5,2009-07-08,322,未払金,駐車代,572,0,1659037
4858,0001-20090709-143-747-1-1955,0,2009-07-09,111,現金,点検作業料,38096,0,1697133
4862,0001-20090709-79-746-1-1953,0,2009-07-09,111,現金,ガソリン代,3352,0,1700485
5022,0001-20090714-51-775-1-2011,0,2009-07-14,111,現金,高速代,7172,0,1707657
5025,0001-20090714-51-775-1-2011,3,2009-07-14,111,現金,駐車代,3286,0,1710943
5062,0001-20090715-46-778-1-2017,0,2009-07-15,111,現金,ガソリン代,13334,0,1724277
5113,0001-20090716-11-790-1-2041,0,2009-07-16,111,現金,ガソリン代,3058,0,1727335
5125,0001-20090716-52-791-1-2043,0,2009-07-16,111,現金,高速代,3381,0,1730716
5128,0001-20090716-52-791-1-2043,3,2009-07-16,111,現金,ガソリン代,71429,0,1802145
5137,0001-20090717-12-797-1-2055,0,2009-07-17,111,現金,駐車代,762,0,1802907
5140,0001-20090717-12-797-1-2055,3,2009-07-17,111,現金,ガソリン代,4456,0,1807363
5143,0001-20090717-12-797-1-2055,6,2009-07-17,111,現金,ガソリン代,4015,0,1811378
5158,0001-20090718-148-802-1-2065,0,2009-07-18,111,現金,ガソリン代,4486,0,1815864
5161,0001-20090718-148-802-1-2065,3,2009-07-18,111,現金,ウォッシャー液他,1600,0,1817464
5176,0001-20090719-47-804-1-2069,0,2009-07-19,111,現金,ガソリン代,8134,0,1825598
5255,0001-20090720-144-829-1-2119,0,2009-07-20,111,現金,ガソリン代,4324,0,1829922
5258,0001-20090720-144-829-1-2119,3,2009-07-20,111,現金,高速代,3408,0,1833330
5260,0001-20090720-144-829-1-2119,5,2009-07-20,111,現金,ガソリン代,7048,0,1840378
5282,0001-20090720-48-809-1-2079,0,2009-07-20,111,現金,ガソリン代,4099,0,1844477
5286,0001-20090720-53-810-1-2081,0,2009-07-20,111,現金,ガソリン代,6381,0,1850858
5289,0001-20090720-53-810-1-2081,3,2009-07-20,111,現金,駐車代,1429,0,1852287
5291,0001-20090720-53-810-1-2081,5,2009-07-20,111,現金,高速代,715,0,1853002
5415,0001-20090724-137-850-1-2161,5,2009-07-24,131,普通預金,高速料,28324,0,1881326
5423,0001-20090724-137-850-1-2161,11,2009-07-24,111,現金,駐車代,3340,0,1884666
5441,0001-20090724-54-849-1-2159,0,2009-07-24,111,現金,高速代,2858,0,1887524
5444,0001-20090724-54-849-1-2159,3,2009-07-24,111,現金,ガソリン代,4412,0,1891936
5447,0001-20090725-109-863-1-2187,0,2009-07-25,322,未払金,ガソリン代,42381,0,1934317
5495,0001-20090725-155-870-1-2201,0,2009-07-25,111,現金,ガソリン代,6901,0,1941218
5694,0001-20090727-15-879-1-2219,0,2009-07-27,111,現金,高速代,2858,0,1944076
5721,0001-20090727-83-884-1-2229,0,2009-07-27,111,現金,車両管理費,42858,0,1986934
5729,0001-20090728-138-890-1-2241,0,2009-07-28,111,現金,高速代,4290,0,1991224
5732,0001-20090728-138-890-1-2241,3,2009-07-28,111,現金,駐車代,3049,0,1994273
5734,0001-20090728-138-890-1-2241,5,2009-07-28,111,現金,高速代,6229,0,2000502
5736,0001-20090728-138-890-1-2241,7,2009-07-28,111,現金,高速代,477,0,2000979
5738,0001-20090728-138-890-1-2241,9,2009-07-28,111,現金,高速代,2353,0,2003332
5740,0001-20090728-138-890-1-2241,11,2009-07-28,111,現金,ガソリン代,6198,0,2009530
5767,0001-20090729-14-891-1-2243,0,2009-07-29,111,現金,ガソリン代,2858,0,2012388
5780,0001-20090730-49-893-1-2247,0,2009-07-30,111,現金,ガソリン代,161905,0,2174293
5783,0001-20090730-49-893-1-2247,3,2009-07-30,111,現金,車両管理費,20000,0,2194293
,,,2009-07,,※※月計※※,,606704,0,
6226,0001-20090801-50-946-1-2353,0,2009-08-01,111,現金,高速代,572,0,2194865
6230,0001-20090802-147-948-1-2357,0,2009-08-02,322,未払金,ガソリン代,6332,0,2201197
6245,0001-20090803-142-953-1-2367,0,2009-08-03,111,現金,高速代,2458,0,2203655
6248,0001-20090803-142-953-1-2367,3,2009-08-03,111,現金,ガソリン代,3052,0,2206707
6250,0001-20090803-142-953-1-2367,5,2009-08-03,111,現金,高速代,1191,0,2207898
6252,0001-20090803-142-953-1-2367,7,2009-08-03,111,現金,高速代,8543,0,2216441
6254,0001-20090803-142-953-1-2367,9,2009-08-03,111,現金,高速代,4290,0,2220731
6261,0001-20090803-82-950-1-2361,0,2009-08-03,322,未払金,ガソリン代,17163,0,2237894
6326,0001-20090807-10-966-1-2393,0,2009-08-07,111,現金,ガソリン代,4023,0,2241917
6356,0001-20090809-143-977-1-2415,0,2009-08-09,111,現金,点検作業料,30002,0,2271919
6368,0001-20090809-46-974-1-2409,0,2009-08-09,111,現金,レーダー代,3298,0,2275217
6371,0001-20090809-46-974-1-2409,3,2009-08-09,111,現金,ガソリン代,4207,0,2279424
6389,0001-20090810-148-993-1-2447,0,2009-08-10,111,現金,ガソリン代,3755,0,2283179
6502,0001-20090811-144-1003-1-2467,0,2009-08-11,111,現金,ガソリン代,3294,0,2286473
6505,0001-20090811-144-1003-1-2467,3,2009-08-11,111,現金,ガソリン代,6195,0,2292668
6507,0001-20090811-144-1003-1-2467,5,2009-08-11,111,現金,洗車代,1905,0,2294573
6537,0001-20090813-11-1006-1-2473,0,2009-08-13,111,現金,ガソリン代,3058,0,2297631
6623,0001-20090816-12-1020-1-2501,0,2009-08-16,111,現金,ガソリン代,4456,0,2302087
6626,0001-20090816-12-1020-1-2501,3,2009-08-16,111,現金,高速代,2313,0,2304400
6628,0001-20090816-12-1020-1-2501,5,2009-08-16,111,現金,ウォッシャー液,300,0,2304700
6635,0001-20090816-51-1021-1-2503,0,2009-08-16,111,現金,高速代,3362,0,2308062
6638,0001-20090816-51-1021-1-2503,3,2009-08-16,111,現金,ガソリン代,4412,0,2312474
6640,0001-20090816-51-1021-1-2503,5,2009-08-16,111,現金,駐車代,1762,0,2314236
6657,0001-20090817-52-1024-1-2509,0,2009-08-17,111,現金,ガソリン代,3620,0,2317856
6677,0001-20090819-47-1030-1-2521,0,2009-08-19,111,現金,駐車代,810,0,2318666
6782,0001-20090820-53-1036-1-2533,0,2009-08-20,111,現金,ガソリン代,9879,0,2328545
6845,0001-20090821-155-1066-1-2593,0,2009-08-21,111,現金,ガソリン代,6720,0,2335265
6878,0001-20090822-109-1074-1-2609,0,2009-08-22,322,未払金,ガソリン代,53943,0,2389208
6893,0001-20090822-48-1069-1-2599,0,2009-08-22,111,現金,ガソリン代,4874,0,2394082
7097,0001-20090825-15-1085-1-2631,0,2009-08-25,111,現金,洗車代,2858,0,2396940
7150,0001-20090826-138-1103-1-2667,0,2009-08-26,111,現金,高速代,5381,0,2402321
7153,0001-20090826-138-1103-1-2667,3,2009-08-26,111,現金,高速代,3858,0,2406179
7155,0001-20090826-138-1103-1-2667,5,2009-08-26,111,現金,ガソリン代,6381,0,2412560
7157,0001-20090826-138-1103-1-2667,7,2009-08-26,111,現金,駐車代,3400,0,2415960
7180,0001-20090827-13-1106-1-2673,0,2009-08-27,111,現金,ガソリン代,7284,0,2423244
7184,0001-20090827-14-1107-1-2675,0,2009-08-27,111,現金,ガソリン代,2858,0,2426102
7233,0001-20090828-54-1115-1-2691,0,2009-08-28,111,現金,高速代,1715,0,2427817
7236,0001-20090828-54-1115-1-2691,3,2009-08-28,111,現金,駐車代,858,0,2428675
7272,0001-20090830-137-1130-1-2721,5,2009-08-30,131,普通預金,高速料,42924,0,2471599
7281,0001-20090830-49-1121-1-2703,0,2009-08-30,111,現金,ガソリン代,162269,0,2633868
7284,0001-20090830-49-1121-1-2703,3,2009-08-30,111,現金,車両管理費,23364,0,2657232
7293,0001-20090830-70-1122-1-2705,5,2009-08-30,111,現金,高速代,53810,0,2711042
7300,0001-20090830-76-1123-1-2707,0,2009-08-30,111,現金,ガソリン代,5623,0,2716665
7303,0001-20090830-76-1123-1-2707,3,2009-08-30,111,現金,タイヤ代　175/60-14　4本,42286,0,2758951
7305,0001-20090830-76-1123-1-2707,5,2009-08-30,111,現金,タイヤ交換代,1200,0,2760151
7668,0001-20090831-83-1140-1-2741,0,2009-08-31,111,現金,車両管理費,40477,0,2800628
,,,2009-08,,※※月計※※,,606335,0,
7734,0001-20090903-50-1186-1-2833,0,2009-09-03,111,現金,駐車代,572,0,2801200
7742,0001-20090904-147-1190-1-2841,0,2009-09-04,322,未払金,ガソリン代,65162,0,2866362
7746,0001-20090904-16-1189-1-2839,0,2009-09-04,111,現金,駐車代,530,0,2866892
7749,0001-20090904-16-1189-1-2839,3,2009-09-04,111,現金,ガソリン代,5951,0,2872843
7752,0001-20090905-142-1194-1-2849,0,2009-09-05,111,現金,ガソリン代,7290,0,2880133
7755,0001-20090905-142-1194-1-2849,3,2009-09-05,111,現金,洗車代,1905,0,2882038
7757,0001-20090905-142-1194-1-2849,5,2009-09-05,111,現金,駐車代,3048,0,2885086
7781,0001-20090906-10-1195-1-2851,0,2009-09-06,111,現金,ガソリン代,4023,0,2889109
7815,0001-20090909-148-1204-1-2869,0,2009-09-09,111,現金,ガソリン代,6865,0,2895974
7818,0001-20090909-148-1204-1-2869,3,2009-09-09,111,現金,高速代,2286,0,2898260
7833,0001-20090910-143-1219-1-2899,0,2009-09-10,111,現金,点検作業料,20953,0,2919213
7871,0001-20090910-81-1209-1-2879,0,2009-09-10,111,現金,ガソリン代,4931,0,2924144
7874,0001-20090910-81-1209-1-2879,3,2009-09-10,111,現金,駐車代,572,0,2924716
7990,0001-20090912-11-1233-1-2927,0,2009-09-12,111,現金,ガソリン代,3058,0,2927774
8021,0001-20090913-17-1238-1-2937,0,2009-09-13,111,現金,駐車代,351,0,2928125
8033,0001-20090914-51-1243-1-2947,0,2009-09-14,111,現金,高速代,3124,0,2931249
8036,0001-20090914-51-1243-1-2947,3,2009-09-14,111,現金,駐車代,2620,0,2933869
8098,0001-20090915-82-1246-1-2953,0,2009-09-15,322,未払金,ガソリン代,24553,0,2958422
8128,0001-20090917-12-1261-1-2983,0,2009-09-17,111,現金,ガソリン代,7113,0,2965535
8131,0001-20090917-12-1261-1-2983,3,2009-09-17,111,現金,ガソリン代,4015,0,2969550
8138,0001-20090917-52-1262-1-2985,0,2009-09-17,111,現金,高速代,1096,0,2970646
8141,0001-20090917-52-1262-1-2985,3,2009-09-17,111,現金,駐車代,762,0,2971408
8143,0001-20090917-52-1262-1-2985,5,2009-09-17,111,現金,ガソリン代,5477,0,2976885
8158,0001-20090919-47-1266-1-2993,0,2009-09-19,111,現金,ガソリン代,3448,0,2980333
8162,0001-20090919-82-1267-1-2995,0,2009-09-19,111,現金,ガソリン代,4602,0,2984935
8165,0001-20090919-82-1267-1-2995,3,2009-09-19,111,現金,駐車代,381,0,2985316
8225,0001-20090920-138-1288-1-3037,0,2009-09-20,111,現金,高速代,3410,0,2988726
8228,0001-20090920-138-1288-1-3037,3,2009-09-20,111,現金,高速代,2524,0,2991250
8230,0001-20090920-138-1288-1-3037,5,2009-09-20,111,現金,高速代,3667,0,2994917
8232,0001-20090920-138-1288-1-3037,7,2009-09-20,111,現金,洗車代,1905,0,2996822
8234,0001-20090920-138-1288-1-3037,9,2009-09-20,111,現金,ガソリン代,8560,0,3005382
8236,0001-20090920-138-1288-1-3037,11,2009-09-20,111,現金,ウォッシャー液代,572,0,3005954
8238,0001-20090920-138-1288-1-3037,13,2009-09-20,111,現金,高速代,4291,0,3010245
8252,0001-20090920-48-1270-1-3001,0,2009-09-20,111,現金,ガソリン代,4099,0,3014344
8256,0001-20090920-53-1271-1-3003,0,2009-09-20,111,現金,ガソリン代,2381,0,3016725
8259,0001-20090920-53-1271-1-3003,3,2009-09-20,111,現金,高速代,1191,0,3017916
8398,0001-20090923-54-1310-1-3081,0,2009-09-23,111,現金,高速代,4381,0,3022297
8402,0001-20090924-109-1314-1-3089,0,2009-09-24,322,未払金,ガソリン代,43239,0,3065536
8410,0001-20090924-144-1316-1-3093,0,2009-09-24,111,現金,ガソリン代,6172,0,3071708
8413,0001-20090924-144-1316-1-3093,3,2009-09-24,111,現金,高速代,8477,0,3080185
8603,0001-20090926-155-1334-1-3129,0,2009-09-26,111,現金,ガソリン代,6901,0,3087086
8645,0001-20090927-13-1336-1-3133,0,2009-09-27,111,現金,修理代,89000,0,3176086
8649,0001-20090927-14-1337-1-3135,0,2009-09-27,111,現金,ガソリン代,3810,0,3179896
8676,0001-20090928-83-1345-1-3151,0,2009-09-28,111,現金,車両管理費,46191,0,3226087
8697,0001-20090929-137-1351-1-3163,5,2009-09-29,131,普通預金,高速料,64581,0,3290668
8726,0001-20090929-83-1349-1-3159,0,2009-09-29,111,現金,ガソリン代,4153,0,3294821
9050,0001-20090930-49-1358-1-3177,0,2009-09-30,111,現金,ガソリン代,127620,0,3422441
9053,0001-20090930-49-1358-1-3177,3,2009-09-30,111,現金,高速代,5729,0,3428170
9075,0001-20090930-70-1361-1-3183,5,2009-09-30,111,現金,高速代,69824,0,3497994
,,,2009-09,,※※月計※※,,697366,0,
9155,0001-20091002-142-1413-1-3287,0,2009-10-02,111,現金,ガソリン代,6229,0,3504223
9158,0001-20091002-142-1413-1-3287,3,2009-10-02,111,現金,高速代,4289,0,3508512
9160,0001-20091002-142-1413-1-3287,5,2009-10-02,111,現金,点検作業料,43433,0,3551945
9173,0001-20091002-50-1411-1-3283,0,2009-10-02,111,現金,駐車代,1143,0,3553088
9201,0001-20091005-147-1424-1-3309,0,2009-10-05,322,未払金,ガソリン代,3774,0,3556862
9283,0001-20091008-10-1437-1-3335,0,2009-10-08,111,現金,駐車代,477,0,3557339
9291,0001-20091008-16-1438-1-3337,0,2009-10-08,111,現金,洗車代,2858,0,3560197
