num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
14010,0001-20100111-65-2162-1-4785,0,2010-01-11,131,普通預金,家賃支払,1200000,0,32047620
14016,0001-20100111-66-2163-1-4787,0,2010-01-11,131,普通預金,家賃支払,800000,0,32847620
,,,2010-01,,※※月計※※,,3284762,0,
15485,0001-20100211-129-2402-1-5265,0,2010-02-11,131,普通預金,家賃支払い,380000,0,33227620
15499,0001-20100211-167-2405-1-5271,0,2010-02-11,131,普通預金,家賃支払い,600000,0,33827620
15514,0001-20100211-33-2395-1-5251,0,2010-02-11,131,普通預金,家賃支払い,304762,0,34132382
15525,0001-20100211-63-2396-1-5253,0,2010-02-11,131,普通預金,家賃支払,1200000,0,35332382
15531,0001-20100211-64-2397-1-5255,0,2010-02-11,131,普通預金,家賃支払,800000,0,36132382
,,,2010-02,,※※月計※※,,3284762,0,
16883,0001-20100310-129-2623-1-5707,0,2010-03-10,131,普通預金,家賃支払い,380000,0,36512382
16906,0001-20100310-167-2628-1-5717,0,2010-03-10,131,普通預金,家賃支払い,600000,0,37112382
16923,0001-20100310-33-2609-1-5679,0,2010-03-10,131,普通預金,家賃支払い,304762,0,37417144
16948,0001-20100310-63-2612-1-5685,0,2010-03-10,131,普通預金,家賃支払,1200000,0,38617144
16954,0001-20100310-64-2613-1-5687,0,2010-03-10,131,普通預金,家賃支払,800000,0,39417144
,,,2010-03,,※※月計※※,家賃支払,3284762,0,39417144
