num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
5674,0001-20090726-146-878-1-2217,0,2009-07-26,322,未払金,業務委託費,140000,0,7034289
5703,0001-20090727-37-881-1-2223,0,2009-07-27,322,未払金,業務委託費,477334,0,7511623
5706,0001-20090727-37-881-1-2223,3,2009-07-27,322,未払金,業務委託費,266000,0,7777623
5708,0001-20090727-37-881-1-2223,5,2009-07-27,322,未払金,業務委託費,816374,0,8593997
,,,2009-07,,※※月計※※,,2325423,0,
6931,0001-20090824-120-1084-1-2629,0,2009-08-24,322,未払金,業務委託費,300000,0,8893997
7111,0001-20090825-37-1087-1-2635,0,2009-08-25,322,未払金,業務委託費,1102858,0,9996855
7160,0001-20090826-146-1104-1-2669,0,2009-08-26,322,未払金,業務委託費,140000,0,10136855
7164,0001-20090826-172-1105-1-2671,0,2009-08-26,322,未払金,業務委託費支払い,99048,0,10235903
7205,0001-20090827-78-1111-1-2683,0,2009-08-27,322,未払金,業務委託費支払い,180000,0,10415903
,,,2009-08,,※※月計※※,,1821906,0,
8406,0001-20090924-120-1315-1-3091,0,2009-09-24,322,未払金,業務委託費,480000,0,10895903
8416,0001-20090924-146-1317-1-3095,0,2009-09-24,322,未払金,業務委託費,140000,0,11035903
8470,0001-20090925-172-1329-1-3119,0,2009-09-25,322,未払金,業務委託費支払い,82858,0,11118761
8484,0001-20090925-78-1320-1-3101,0,2009-09-25,322,未払金,業務委託費支払い,184152,0,11302913
8664,0001-20090927-37-1339-1-3139,0,2009-09-27,322,未払金,業務委託費,939048,0,12241961
,,,2009-09,,※※月計※※,,1826058,0,
9895,0001-20091024-146-1547-1-3555,0,2009-10-24,322,未払金,業務委託費,140000,0,12381961
9957,0001-20091025-37-1550-1-3561,0,2009-10-25,322,未払金,業務委託費,1088572,0,13470533
10086,0001-20091026-120-1566-1-3593,0,2009-10-26,322,未払金,業務委託費,600000,0,14070533
10095,0001-20091026-172-1568-1-3597,0,2009-10-26,322,未払金,業務委託費支払い,112381,0,14182914
10117,0001-20091026-78-1565-1-3591,0,2009-10-26,322,未払金,業務委託費支払い,180000,0,14362914
,,,2009-10,,※※月計※※,,2120953,0,
11467,0001-20091124-120-1781-1-4023,0,2009-11-24,322,未払金,業務委託費,460000,0,14822914
11477,0001-20091124-37-1778-1-4017,0,2009-11-24,322,未払金,業務委託費,833524,0,15656438
11532,0001-20091125-146-1794-1-4049,0,2009-11-25,322,未払金,業務委託費,160000,0,15816438
11540,0001-20091125-172-1796-1-4053,0,2009-11-25,322,未払金,業務委託費支払い,120000,0,15936438
11556,0001-20091125-78-1786-1-4033,0,2009-11-25,322,未払金,業務委託費支払い,180000,0,16116438
,,,2009-11,,※※月計※※,,1753524,0,
12933,0001-20091224-120-2027-1-4515,0,2009-12-24,322,未払金,業務委託費,700000,0,16816438
12937,0001-20091224-146-2028-1-4517,0,2009-12-24,322,未払金,業務委託費,160000,0,16976438
12957,0001-20091224-78-2025-1-4511,0,2009-12-24,322,未払金,業務委託費支払い,180000,0,17156438
13010,0001-20091225-172-2044-1-4549,0,2009-12-25,322,未払金,業務委託費支払い,204762,0,17361200
13020,0001-20091225-37-2031-1-4523,0,2009-12-25,322,未払金,業務委託費,1760953,0,19122153
,,,2009-12,,※※月計※※,,3005715,0,
14513,0001-20100124-120-2259-1-4979,0,2010-01-24,322,未払金,業務委託費,620000,0,19742153
14534,0001-20100124-146-2261-1-4983,0,2010-01-24,322,未払金,業務委託費,160000,0,19902153
14583,0001-20100125-172-2273-1-5007,0,2010-01-25,322,未払金,業務委託費支払い,137143,0,20039296
14735,0001-20100126-37-2275-1-5011,0,2010-01-26,322,未払金,業務委託費,1293239,0,21332535
14743,0001-20100126-78-2277-1-5015,0,2010-01-26,322,未払金,業務委託費支払い,180000,0,21512535
,,,2010-01,,※※月計※※,,2390382,0,
16129,0001-20100224-120-2496-1-5453,0,2010-02-24,322,未払金,業務委託費,300000,0,21812535
16139,0001-20100224-172-2498-1-5457,0,2010-02-24,322,未払金,業務委託費支払い,116191,0,21928726
16147,0001-20100224-78-2492-1-5445,0,2010-02-24,322,未払金,業務委託費支払い,180000,0,22108726
16204,0001-20100225-37-2501-1-5463,0,2010-02-25,322,未払金,業務委託費,718191,0,22826917
16233,0001-20100226-146-2518-1-5497,0,2010-02-26,322,未払金,業務委託費,160000,0,22986917
,,,2010-02,,※※月計※※,,1474382,0,
17598,0001-20100324-146-2724-1-5909,0,2010-03-24,322,未払金,業務委託費,160000,0,23146917
17607,0001-20100324-172-2726-1-5913,0,2010-03-24,322,未払金,業務委託費支払い,180000,0,23326917
17660,0001-20100325-120-2733-1-5927,0,2010-03-25,322,未払金,業務委託費,900000,0,24226917
17692,0001-20100325-78-2727-1-5915,0,2010-03-25,322,未払金,業務委託費支払い,180000,0,24406917
17722,0001-20100326-37-2739-1-5939,0,2010-03-26,322,未払金,業務委託費,1459048,0,25865965
,,,2010-03,,※※月計※※,業務委託費,2879048,0,25865965
