num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
176,0001-20090408-50-36-1-533,1,2009-04-08,111,現金,高速代,57,0,43406
180,0001-20090410-112-40-1-541,1,2009-04-10,131,普通預金,電話代,11753,0,55159
186,0001-20090410-129-41-1-543,1,2009-04-10,131,普通預金,家賃支払い,19000,0,74159
192,0001-20090410-149-42-1-545,1,2009-04-10,111,現金,食事代　うどん亭4名,274,0,74433
196,0001-20090410-157-43-1-547,1,2009-04-10,131,普通預金,航空券代,1057,0,75490
202,0001-20090410-162-44-1-549,1,2009-04-10,111,現金,会議　食事代,1190,0,76680
206,0001-20090410-167-45-1-551,1,2009-04-10,131,普通預金,家賃支払い,30000,0,106680
211,0001-20090410-167-45-1-551,4,2009-04-10,131,普通預金,電話代,7905,0,114585
217,0001-20090410-168-46-1-553,1,2009-04-10,322,未払金,有線,300,0,114885
220,0001-20090410-168-46-1-553,4,2009-04-10,322,未払金,警備料,2142,0,117027
233,0001-20090410-232-48-1-557,1,2009-04-10,131,普通預金,家賃支払,60000,0,177027
239,0001-20090410-233-49-1-559,1,2009-04-10,131,普通預金,家賃支払,40000,0,217027
245,0001-20090410-234-50-1-561,1,2009-04-10,322,未払金,有線,250,0,217277
248,0001-20090410-234-50-1-561,4,2009-04-10,322,未払金,警備料,1714,0,218991
251,0001-20090410-248-51-1-563,1,2009-04-10,111,現金,旅費,497,0,219488
259,0001-20090410-257-52-1-565,3,2009-04-10,152,売掛金,09年4月10日伝票No193株式会社　ミナミ,35,0,219523
273,0001-20090410-260-55-1-571,3,2009-04-10,152,売掛金,09年4月10日伝票No494株式会社　藤田東京本社,40,0,219563
290,0001-20090410-33-38-1-537,1,2009-04-10,131,普通預金,家賃支払い,15238,0,234801
295,0001-20090410-33-38-1-537,4,2009-04-10,131,普通預金,電話代,7815,0,242616
301,0001-20090410-85-39-1-539,1,2009-04-10,131,普通預金,電話代,6151,0,248767
318,0001-20090411-73-59-1-579,1,2009-04-11,111,現金,飲食代　居酒屋富士6名,1263,0,250030
322,0001-20090411-74-60-1-581,1,2009-04-11,111,現金,飲食代　スナック新世界6名,1857,0,251887
326,0001-20090412-155-62-1-585,1,2009-04-12,111,現金,ガソリン代,225,0,252112
329,0001-20090412-155-62-1-585,4,2009-04-12,111,現金,駐車代,28,0,252140
332,0001-20090412-249-63-1-587,1,2009-04-12,111,現金,旅費,514,0,252654
335,0001-20090412-249-63-1-587,4,2009-04-12,111,現金,タクシー代,238,0,252892
338,0001-20090412-311-64-1-589,1,2009-04-12,111,現金,タイヤ交換,3523,0,256415
342,0001-20090413-11-65-1-591,1,2009-04-13,111,現金,ガソリン代,152,0,256567
346,0001-20090413-144-67-1-595,1,2009-04-13,111,現金,ウォッシャー液代,28,0,256595
349,0001-20090413-144-67-1-595,4,2009-04-13,111,現金,高速代,114,0,256709
351,0001-20090413-144-67-1-595,6,2009-04-13,111,現金,ガソリン代,291,0,257000
354,0001-20090413-150-68-1-597,1,2009-04-13,111,現金,ゴルフプレー代,666,0,257666
358,0001-20090413-158-69-1-599,1,2009-04-13,111,現金,出張旅費,714,0,258380
362,0001-20090413-17-66-1-593,1,2009-04-13,111,現金,ウォッシャー液,17,0,258397
365,0001-20090413-17-66-1-593,4,2009-04-13,111,現金,駐車代,38,0,258435
368,0001-20090414-23-70-1-601,1,2009-04-14,111,現金,旅費,1333,0,259768
371,0001-20090414-23-70-1-601,4,2009-04-14,111,現金,旅費,1476,0,261244
373,0001-20090414-23-70-1-601,6,2009-04-14,111,現金,旅費,1833,0,263077
376,0001-20090414-46-71-1-603,1,2009-04-14,111,現金,ガソリン代,117,0,263194
379,0001-20090414-46-71-1-603,4,2009-04-14,111,現金,駐車代,88,0,263282
381,0001-20090414-46-71-1-603,6,2009-04-14,111,現金,高速代,152,0,263434
384,0001-20090414-51-72-1-605,1,2009-04-14,111,現金,高速代,75,0,263509
387,0001-20090414-51-72-1-605,4,2009-04-14,111,現金,駐車代,30,0,263539
389,0001-20090414-51-72-1-605,6,2009-04-14,111,現金,駐車代,40,0,263579
391,0001-20090414-51-72-1-605,8,2009-04-14,111,現金,高速代,54,0,263633
402,0001-20090415-151-77-1-615,1,2009-04-15,111,現金,飲食代　居酒屋バージョイ,837,0,264470
405,0001-20090415-151-77-1-615,4,2009-04-15,111,現金,飲食代　ハプコミック,1050,0,265520
408,0001-20090415-243-78-1-617,1,2009-04-15,111,現金,ガソリン代,297,0,265817
425,0001-20090415-263-80-1-621,3,2009-04-15,152,売掛金,09年4月15日伝票No195五越株式会社,40,0,265857
433,0001-20090415-264-81-1-623,3,2009-04-15,152,売掛金,09年4月15日伝票No196株式会社　エントリー,40,0,265897
441,0001-20090415-265-82-1-625,3,2009-04-15,152,売掛金,09年4月15日伝票No197高橋物産株式会社,40,0,265937
454,0001-20090415-267-84-1-629,3,2009-04-15,152,売掛金,09年4月15日伝票No199株式会社　久城商事,30,0,265967
463,0001-20090415-4-73-1-607,1,2009-04-15,322,未払金,広告費,1500,0,267467
467,0001-20090415-79-74-1-609,1,2009-04-15,111,現金,景品代,2165,0,269632
471,0001-20090416-103-87-1-635,1,2009-04-16,111,現金,コーヒー代5名,127,0,269759
475,0001-20090416-136-88-1-637,1,2009-04-16,111,現金,ダスキン代,785,0,270544
479,0001-20090416-61-86-1-633,1,2009-04-16,131,普通預金,電話代,8063,0,278607
485,0001-20090417-12-89-1-639,1,2009-04-17,111,現金,ガソリン代,222,0,278829
488,0001-20090417-12-89-1-639,4,2009-04-17,111,現金,高速代,28,0,278857
490,0001-20090417-12-89-1-639,6,2009-04-17,111,現金,駐車代,57,0,278914
493,0001-20090417-47-90-1-641,1,2009-04-17,111,現金,ガソリン代,120,0,279034
497,0001-20090417-52-91-1-643,1,2009-04-17,111,現金,ガソリン代,109,0,279143
500,0001-20090417-52-91-1-643,4,2009-04-17,111,現金,高速代,54,0,279197
502,0001-20090417-52-91-1-643,6,2009-04-17,111,現金,駐車代,57,0,279254
505,0001-20090418-237-92-1-645,1,2009-04-18,111,現金,ゴルフプレー代,571,0,279825
509,0001-20090419-244-93-1-647,1,2009-04-19,111,現金,ガソリン代,336,0,280161
520,0001-20090420-101-109-1-679,1,2009-04-20,322,未払金,広告料,2500,0,282661
524,0001-20090420-118-110-1-681,1,2009-04-20,322,未払金,コピー代,333,0,282994
528,0001-20090420-132-111-1-683,1,2009-04-20,131,普通預金,電気代,5678,0,288672
533,0001-20090420-132-111-1-683,4,2009-04-20,131,普通預金,水道代,311,0,288983
536,0001-20090420-135-112-1-685,1,2009-04-20,322,未払金,事務用品,148,0,289131
546,0001-20090420-153-114-1-689,1,2009-04-20,111,現金,コーヒー代他2名,92,0,289223
553,0001-20090420-169-116-1-693,1,2009-04-20,131,普通預金,電気料,6024,0,295247
558,0001-20090420-169-116-1-693,4,2009-04-20,131,普通預金,水道料,265,0,295512
561,0001-20090420-235-117-1-695,1,2009-04-20,322,未払金,カウンター料金,300,0,295812
565,0001-20090420-24-97-1-655,1,2009-04-20,111,現金,JR回数券,3934,0,299746
569,0001-20090420-241-118-1-697,1,2009-04-20,322,未払金,ファイル等,1699,0,301445
572,0001-20090420-241-118-1-697,4,2009-04-20,322,未払金,飲料水,11952,0,313397
574,0001-20090420-241-118-1-697,6,2009-04-20,322,未払金,名刺代,3952,0,317349
581,0001-20090420-269-119-1-699,3,2009-04-20,152,売掛金,09年4月20日伝票No200株式会社　ＹＡＧ,35,0,317384
615,0001-20090420-31-98-1-657,1,2009-04-20,322,未払金,コピー代,127,0,317511
619,0001-20090420-34-99-1-659,1,2009-04-20,131,普通預金,電気代,4581,0,322092
624,0001-20090420-34-99-1-659,4,2009-04-20,131,普通預金,水道代,207,0,322299
627,0001-20090420-45-100-1-661,1,2009-04-20,111,現金,食事代　トン吉4名,393,0,322692
631,0001-20090420-48-101-1-663,1,2009-04-20,111,現金,ガソリン代,204,0,322896
635,0001-20090420-53-102-1-665,1,2009-04-20,111,現金,高速代,19,0,322915
638,0001-20090420-53-102-1-665,4,2009-04-20,111,現金,駐車代,100,0,323015
640,0001-20090420-53-102-1-665,6,2009-04-20,111,現金,ガソリン代,305,0,323320
643,0001-20090420-6-95-1-651,1,2009-04-20,111,現金,広告料,238,0,323558
647,0001-20090420-64-103-1-667,1,2009-04-20,131,普通預金,電気料,8732,0,332290
652,0001-20090420-64-103-1-667,4,2009-04-20,131,普通預金,水道料,449,0,332739
655,0001-20090420-7-96-1-653,1,2009-04-20,111,現金,食事代,71,0,332810
658,0001-20090420-7-96-1-653,4,2009-04-20,111,現金,食事代,58,0,332868
661,0001-20090420-71-104-1-669,1,2009-04-20,322,未払金,事務用品,122,0,332990
664,0001-20090420-71-104-1-669,4,2009-04-20,322,未払金,事務用品,808,0,333798
666,0001-20090420-71-104-1-669,6,2009-04-20,322,未払金,カウンター料金,1523,0,335321
669,0001-20090420-89-105-1-671,1,2009-04-20,131,普通預金,電気料,4119,0,339440
674,0001-20090420-89-105-1-671,4,2009-04-20,131,普通預金,水道料,187,0,339627
676,0001-20090420-89-105-1-671,6,2009-04-20,131,普通預金,ガス代,195,0,339822
679,0001-20090420-94-106-1-673,1,2009-04-20,322,未払金,有線,238,0,340060
683,0001-20090420-97-107-1-675,1,2009-04-20,322,未払金,コピー代,1863,0,341923
687,0001-20090420-98-108-1-677,1,2009-04-20,322,未払金,事務用品,750,0,342673
694,0001-20090421-160-129-1-719,1,2009-04-21,111,現金,出張旅費,3333,0,346006
698,0001-20090421-25-126-1-713,1,2009-04-21,111,現金,旅費,2666,0,348672
702,0001-20090421-59-127-1-715,1,2009-04-21,111,現金,旅費,1428,0,350100
706,0001-20090422-104-134-1-729,1,2009-04-22,111,現金,食事代　お好み焼きやきやき2名,158,0,350258
710,0001-20090422-105-135-1-731,1,2009-04-22,111,現金,飲食代　会費制2名,952,0,351210
713,0001-20090422-105-135-1-731,4,2009-04-22,111,現金,飲食代　梅田小路5名,1095,0,352305
715,0001-20090422-105-135-1-731,6,2009-04-22,111,現金,食事代　ホテルジャーマニー2名,142,0,352447
721,0001-20090422-152-137-1-735,1,2009-04-22,111,現金,飲食代　居酒屋くるみ3名,660,0,353107
725,0001-20090422-161-138-1-737,1,2009-04-22,111,現金,旅費,516,0,353623
729,0001-20090422-166-139-1-739,1,2009-04-22,111,現金,ダスキン代,90,0,353713
733,0001-20090422-245-140-1-741,1,2009-04-22,111,現金,駐車代,28,0,353741
736,0001-20090422-245-140-1-741,4,2009-04-22,111,現金,高速代,38,0,353779
738,0001-20090422-245-140-1-741,6,2009-04-22,111,現金,ガソリン代,261,0,354040
741,0001-20090422-3-130-1-721,1,2009-04-22,322,未払金,宿泊代,1424,0,355464
745,0001-20090422-38-131-1-723,1,2009-04-22,322,未払金,宿泊費,2293,0,357757
749,0001-20090422-90-132-1-725,1,2009-04-22,111,現金,ダスキン代,500,0,358257
753,0001-20090422-95-133-1-727,1,2009-04-22,322,未払金,清掃料,3413,0,361670
757,0001-20090423-140-146-1-753,1,2009-04-23,111,現金,旅費,492,0,362162
761,0001-20090423-141-147-1-755,1,2009-04-23,111,現金,JR代,3309,0,365471
765,0001-20090423-164-148-1-757,1,2009-04-23,111,現金,事務用品,75,0,365546
769,0001-20090423-26-141-1-743,1,2009-04-23,111,現金,旅費,523,0,366069
773,0001-20090423-28-142-1-745,1,2009-04-23,322,未払金,タクシー代,115,0,366184
777,0001-20090423-32-143-1-747,1,2009-04-23,322,未払金,事務用品費,88,0,366272
781,0001-20090423-54-144-1-749,1,2009-04-23,111,現金,高速代,90,0,366362
784,0001-20090423-54-144-1-749,4,2009-04-23,111,現金,駐車代,40,0,366402
787,0001-20090423-86-145-1-751,1,2009-04-23,111,現金,切手代,3333,0,369735
791,0001-20090424-108-150-1-761,1,2009-04-24,111,現金,コーヒー代,64,0,369799
795,0001-20090424-159-151-1-763,1,2009-04-24,111,現金,タクシー代,307,0,370106
799,0001-20090424-8-149-1-759,1,2009-04-24,111,現金,親睦会会費,1428,0,371534
802,0001-20090424-8-149-1-759,4,2009-04-24,111,現金,差し入れ,150,0,371684
805,0001-20090425-111-156-1-773,1,2009-04-25,322,未払金,タクシー代,590,0,372274
809,0001-20090425-113-157-1-775,1,2009-04-25,131,普通預金,携帯代,2787,0,375061
815,0001-20090425-114-158-1-777,1,2009-04-25,111,現金,新聞代,126,0,375187
818,0001-20090425-114-158-1-777,4,2009-04-25,111,現金,新聞代,143,0,375330
821,0001-20090425-121-159-1-779,1,2009-04-25,111,現金,お茶代,476,0,375806
830,0001-20090425-146-161-1-783,1,2009-04-25,322,未払金,業務委託費,7000,0,382806
834,0001-20090425-170-162-1-785,1,2009-04-25,111,現金,新聞代,143,0,382949
838,0001-20090425-171-163-1-787,1,2009-04-25,131,普通預金,携帯代,2004,0,384953
844,0001-20090425-172-164-1-789,1,2009-04-25,322,未払金,業務委託費支払い,6714,0,391667
848,0001-20090425-238-165-1-791,1,2009-04-25,111,現金,ゴルフプレー代,676,0,392343
974,0001-20090425-274-168-1-797,3,2009-04-25,152,売掛金,09年4月25日伝票No202株式会社　総合経営,35,0,392378
982,0001-20090425-275-169-1-799,3,2009-04-25,152,売掛金,09年4月25日伝票No203株式会社　小林マーケット,40,0,392418
986,0001-20090425-29-152-1-765,1,2009-04-25,131,普通預金,携帯電話代,3082,0,395500
992,0001-20090425-35-153-1-767,1,2009-04-25,111,現金,新聞代,186,0,395686
996,0001-20090425-87-154-1-769,1,2009-04-25,131,普通預金,携帯代,1819,0,397505
1002,0001-20090425-92-155-1-771,1,2009-04-25,322,未払金,コピー機修繕,857,0,398362
1006,0001-20090426-109-173-1-807,1,2009-04-26,322,未払金,ガソリン代,338,0,398700
1010,0001-20090426-120-174-1-809,1,2009-04-26,322,未払金,業務委託費,25000,0,423700
1014,0001-20090426-148-175-1-811,1,2009-04-26,111,現金,ガソリン代,275,0,423975
1017,0001-20090426-148-175-1-811,4,2009-04-26,111,現金,高速代,57,0,424032
1036,0001-20090426-62-170-1-801,1,2009-04-26,131,普通預金,携帯代,2588,0,426620
1042,0001-20090426-78-171-1-803,1,2009-04-26,322,未払金,業務委託費支払い,9000,0,435620
1046,0001-20090426-88-172-1-805,1,2009-04-26,111,現金,新聞代,169,0,435789
1050,0001-20090427-1-177-1-815,1,2009-04-27,322,未払金,運賃　佐川急便,4277,0,440066
1054,0001-20090427-13-179-1-819,1,2009-04-27,322,未払金,ガソリン代,599,0,440665
1058,0001-20090427-14-180-1-821,1,2009-04-27,111,現金,ガソリン代,142,0,440807
1062,0001-20090427-15-181-1-823,1,2009-04-27,111,現金,車両管理費,1190,0,441997
1071,0001-20090427-37-183-1-827,1,2009-04-27,322,未払金,業務委託費,60190,0,502187
1075,0001-20090427-39-184-1-829,1,2009-04-27,111,現金,会費,428,0,502615
1079,0001-20090427-72-185-1-831,1,2009-04-27,111,現金,新聞代,143,0,502758
1082,0001-20090427-72-185-1-831,4,2009-04-27,111,現金,新聞代,140,0,502898
1084,0001-20090427-72-185-1-831,6,2009-04-27,111,現金,新聞代,169,0,503067
1090,0001-20090428-27-186-1-833,1,2009-04-28,111,現金,旅費,1333,0,504400
1093,0001-20090428-27-186-1-833,4,2009-04-28,111,現金,旅費,1476,0,505876
1095,0001-20090428-27-186-1-833,6,2009-04-28,111,現金,旅費,1071,0,506947
1105,0001-20090428-93-187-1-835,1,2009-04-28,322,未払金,修繕費,850,0,507797
1109,0001-20090430-100-205-1-871,1,2009-04-30,111,現金,会費,285,0,508082
1118,0001-20090430-116-207-1-875,1,2009-04-30,131,普通預金,リース料,4000,0,512082
1127,0001-20090430-137-209-1-879,1,2009-04-30,322,未払金,有線,300,0,512382
1130,0001-20090430-137-209-1-879,4,2009-04-30,322,未払金,警備料,2142,0,514524
1132,0001-20090430-137-209-1-879,6,2009-04-30,131,普通預金,高速料,2538,0,517062
1137,0001-20090430-137-209-1-879,9,2009-04-30,322,未払金,清掃料,3500,0,520562
1141,0001-20090430-138-210-1-881,1,2009-04-30,111,現金,ガソリン代,170,0,520732
1144,0001-20090430-138-210-1-881,4,2009-04-30,111,現金,高速代,126,0,520858
1147,0001-20090430-145-211-1-883,1,2009-04-30,322,未払金,運賃,7266,0,528124
1151,0001-20090430-154-212-1-885,1,2009-04-30,322,未払金,お花代,600,0,528724
1187,0001-20090430-251-217-1-895,1,2009-04-30,111,現金,旅費,466,0,529190
1302,0001-20090430-281-223-1-907,3,2009-04-30,152,売掛金,09年4月30日伝票No204マークマーケット,40,0,529230
1310,0001-20090430-282-224-1-909,3,2009-04-30,152,売掛金,09年4月30日伝票No205株式会社　ＡＢＣ,40,0,529270
1317,0001-20090430-284-226-1-913,1,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,8855,0,538125
1320,0001-20090430-284-226-1-913,4,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,1128,0,539253
1324,0001-20090430-285-227-1-915,1,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,60164,0,599417
1327,0001-20090430-285-227-1-915,4,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,287189,0,886606
1330,0001-20090430-285-227-1-915,7,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,195684,0,1082290
1333,0001-20090430-285-227-1-915,10,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,15372,0,1097662
1336,0001-20090430-285-227-1-915,13,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,138792,0,1236454
1340,0001-20090430-285-227-1-915,17,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,123071,0,1359525
1342,0001-20090430-285-227-1-915,19,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,19481,0,1379006
1345,0001-20090430-285-227-1-915,22,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,3487,0,1382493
1348,0001-20090430-285-227-1-915,25,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,9024,0,1391517
1351,0001-20090430-285-227-1-915,28,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,1032,0,1392549
1355,0001-20090430-286-228-1-917,1,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,82513,0,1475062
1358,0001-20090430-286-228-1-917,4,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,52998,0,1528060
1361,0001-20090430-286-228-1-917,7,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,161293,0,1689353
1364,0001-20090430-286-228-1-917,10,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,7281,0,1696634
1367,0001-20090430-286-228-1-917,13,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,808,0,1697442
1370,0001-20090430-286-228-1-917,16,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,2030,0,1699472
1373,0001-20090430-286-228-1-917,19,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,561,0,1700033
1377,0001-20090430-287-229-1-919,1,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,43099,0,1743132
1380,0001-20090430-287-229-1-919,4,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,137701,0,1880833
1383,0001-20090430-287-229-1-919,7,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,1647,0,1882480
1386,0001-20090430-287-229-1-919,10,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,158098,0,2040578
1390,0001-20090430-287-229-1-919,14,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,164054,0,2204632
1392,0001-20090430-287-229-1-919,16,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,3384,0,2208016
1395,0001-20090430-287-229-1-919,19,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,13971,0,2221987
1398,0001-20090430-287-229-1-919,22,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,1070,0,2223057
1401,0001-20090430-287-229-1-919,25,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,1034,0,2224091
1405,0001-20090430-288-230-1-921,1,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,3542,0,2227633
1408,0001-20090430-288-230-1-921,4,2009-04-30,312,買掛金,09年4月1日～09年4月30日分仕入,1128,0,2228761
1491,0001-20090430-36-190-1-841,1,2009-04-30,322,未払金,運賃　ヤマト運輸,76817,0,2305578
1494,0001-20090430-36-190-1-841,4,2009-04-30,322,未払金,運賃　佐川急便,52059,0,2357637
1497,0001-20090430-40-191-1-843,1,2009-04-30,322,未払金,広告掲載,2380,0,2360017
1501,0001-20090430-49-192-1-845,1,2009-04-30,322,未払金,ガソリン代,7784,0,2367801
1504,0001-20090430-49-192-1-845,4,2009-04-30,111,現金,高速代,169,0,2367970
1507,0001-20090430-49-192-1-845,7,2009-04-30,111,現金,駐車代,38,0,2368008
1510,0001-20090430-5-189-1-839,1,2009-04-30,131,普通預金,広告費,2500,0,2370508
1516,0001-20090430-55-193-1-847,1,2009-04-30,111,現金,車両管理費,1190,0,2371698
1519,0001-20090430-55-193-1-847,4,2009-04-30,111,現金,車両管理費,1333,0,2373031
1522,0001-20090430-55-193-1-847,7,2009-04-30,111,現金,高速代,383,0,2373414
1526,0001-20090430-60-194-1-849,1,2009-04-30,111,現金,旅費,464,0,2373878
1535,0001-20090430-66-196-1-853,1,2009-04-30,131,普通預金,リース料,9992,0,2383870
1544,0001-20090430-70-198-1-857,1,2009-04-30,322,未払金,有線,300,0,2384170
1547,0001-20090430-70-198-1-857,4,2009-04-30,322,未払金,警備料,2619,0,2386789
1549,0001-20090430-70-198-1-857,6,2009-04-30,322,未払金,清掃料,3500,0,2390289
1553,0001-20090430-77-199-1-859,1,2009-04-30,322,未払金,運賃,8360,0,2398649
1557,0001-20090430-81-200-1-861,1,2009-04-30,322,未払金,お茶代,1000,0,2399649
1561,0001-20090430-82-201-1-863,1,2009-04-30,322,未払金,ガソリン代,1050,0,2400699
1565,0001-20090430-83-202-1-865,1,2009-04-30,111,現金,車両管理費,2380,0,2403079
1569,0001-20090430-96-203-1-867,1,2009-04-30,131,普通預金,警備料,1070,0,2404149
1575,0001-20090430-99-204-1-869,1,2009-04-30,322,未払金,運賃,27839,0,2431988
,,,2009-04,,※※月計※※,,2431988,0,
1579,0001-20090501-148-247-1-955,1,2009-05-01,322,未払金,制服代,2547,0,2434535
1583,0001-20090501-18-246-1-953,1,2009-05-01,111,現金,旅費,1180,0,2435715
1587,0001-20090502-122-248-1-957,1,2009-05-02,111,現金,証明書発行手数料,50,0,2435765
1594,0001-20090502-149-250-1-961,1,2009-05-02,322,未払金,制服代,3348,0,2439113
1598,0001-20090503-10-251-1-963,1,2009-05-03,111,現金,ガソリン代,173,0,2439286
1602,0001-20090503-19-252-1-965,1,2009-05-03,111,現金,旅費,714,0,2440000
1606,0001-20090505-139-258-1-977,1,2009-05-05,322,未払金,制服代,2649,0,2442649
1610,0001-20090505-56-253-1-967,1,2009-05-05,111,現金,旅費,1976,0,2444625
1614,0001-20090505-80-254-1-969,1,2009-05-05,111,現金,タクシー代,452,0,2445077
1622,0001-20090505-89-255-1-971,3,2009-05-05,152,売掛金,09年5月5日伝票No207株式会社　渡辺産業,22,0,2445099
1630,0001-20090505-90-256-1-973,3,2009-05-05,152,売掛金,09年5月5日伝票No208佐々木販売株式会社,30,0,2445129
1639,0001-20090506-106-261-1-983,1,2009-05-06,111,現金,食事代,683,0,2445812
1643,0001-20090506-110-262-1-985,1,2009-05-06,111,現金,タクシー代,156,0,2445968
1647,0001-20090506-133-263-1-987,1,2009-05-06,131,普通預金,税理士報酬,6652,0,2452620
1653,0001-20090506-20-259-1-979,1,2009-05-06,111,現金,旅費,1952,0,2454572
1657,0001-20090506-42-260-1-981,1,2009-05-06,111,現金,食事代　今井百貨店2名,792,0,2455364
1661,0001-20090507-102-269-1-999,1,2009-05-07,111,現金,差し入れ,50,0,2455414
