num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
,,,2009-07,,※※月計※※,,35770692,47713741,
6385,0001-20090810-135-992-1-2445,1,2009-08-10,301,支払手形,手形期日落日　チェック,0,1379646,-212864
6515,0001-20090811-60-1000-1-2461,1,2009-08-11,111,現金,引き出し,0,1500000,-1712864
6745,0001-20090820-145-1056-1-2573,0,2009-08-20,150,受取手形,手形割引　今井百貨店,15705932,0,13993068
6754,0001-20090820-146-1057-1-2575,1,2009-08-20,131,普通預金,資金移動,0,20000000,-6006932
7581,0001-20090831-135-1168-1-2797,1,2009-08-31,150,受取手形,手形満期　今井百貨店,13987871,0,7980939
7584,0001-20090831-136-1169-1-2799,1,2009-08-31,301,支払手形,手形期日落日　小藤丸,0,3467360,4513579
7588,0001-20090831-136-1169-1-2799,3,2009-08-31,301,支払手形,手形期日落日　斉藤産業,0,1744898,2768681
7603,0001-20090831-143-1172-1-2805,0,2009-08-31,321,短期借入金,借入金返済,0,653500,2115181
7607,0001-20090831-143-1172-1-2805,2,2009-08-31,821,支払利息,利息,0,32675,2082506
,,,2009-08,,※※月計※※,,29693803,28778079,
7829,0001-20090910-142-1218-1-2897,1,2009-09-10,301,支払手形,手形期日落日　チェック,0,2653685,-571179
7999,0001-20090912-59-1234-1-2929,1,2009-09-12,111,現金,引き出し,0,1000000,-1571179
8175,0001-20090920-105-1279-1-3019,1,2009-09-20,150,受取手形,手形満期　もみじデパート,10772743,0,9201564
8182,0001-20090920-107-1280-1-3021,3,2009-09-20,131,普通預金,資金移動,0,15000000,-5798436
8988,0001-20090930-142-1397-1-3255,1,2009-09-30,150,受取手形,手形満期　かめだデパート,6024279,0,225843
8991,0001-20090930-143-1398-1-3257,1,2009-09-30,301,支払手形,手形期日落日　小藤丸,0,3766486,-3540643
8995,0001-20090930-143-1398-1-3257,3,2009-09-30,301,支払手形,手形期日落日　斉藤産業,0,1784949,-5325592
8999,0001-20090930-143-1398-1-3257,5,2009-09-30,301,支払手形,手形期日落日　鈴木販売,0,3086761,-8412353
9018,0001-20090930-150-1402-1-3265,0,2009-09-30,321,短期借入金,借入金返済,0,653500,-9065853
9022,0001-20090930-150-1402-1-3265,2,2009-09-30,821,支払利息,利息,0,32675,-9098528
,,,2009-09,,※※月計※※,,16797022,27978056,
9331,0001-20091010-134-1461-1-3383,1,2009-10-10,301,支払手形,手形期日落日　チェック,0,2382263,-11480791
9442,0001-20091010-98-1457-1-3375,0,2009-10-10,150,受取手形,手形割引　かめだデパート,5139621,0,-6341170
9515,0001-20091015-60-1477-1-3415,1,2009-10-15,111,現金,引き出し,0,1500000,-7841170
9641,0001-20091020-100-1508-1-3477,6,2009-10-20,131,普通預金,資金移動,0,18000000,-25841170
9734,0001-20091020-99-1507-1-3475,3,2009-10-20,150,受取手形,手形満期　もみじデパート,10229420,0,-15611750
9735,0001-20091020-99-1507-1-3475,4,2009-10-20,150,受取手形,手形割引　もみじデパート,11046104,0,-4565646
10509,0001-20091031-135-1629-1-3719,1,2009-10-31,301,支払手形,手形期日落日　小藤丸,0,3725574,-8291220
10513,0001-20091031-135-1629-1-3719,3,2009-10-31,301,支払手形,手形期日落日　斉藤産業,0,1712425,-10003645
10517,0001-20091031-135-1629-1-3719,5,2009-10-31,301,支払手形,手形期日落日　鈴木販売,0,3060500,-13064145
10524,0001-20091031-137-1630-1-3721,1,2009-10-31,150,受取手形,手形満期　今井百貨店,14812990,0,1748845
10529,0001-20091031-138-1631-1-3723,1,2009-10-31,150,受取手形,手形満期　かめだデパート,6632047,0,8380892
10542,0001-20091031-142-1634-1-3729,0,2009-10-31,321,短期借入金,借入金返済,0,653500,7727392
10546,0001-20091031-142-1634-1-3729,2,2009-10-31,821,支払利息,利息,0,32675,7694717
,,,2009-10,,※※月計※※,,47860182,31066937,
10782,0001-20091110-136-1684-1-3829,1,2009-11-10,301,支払手形,手形期日落日　チェック,0,2921549,4773168
10831,0001-20091110-60-1672-1-3805,1,2009-11-10,111,現金,引き出し,0,2000000,2773168
11176,0001-20091120-139-1754-1-3969,1,2009-11-20,131,普通預金,資金移動,0,18000000,-15226832
11180,0001-20091120-148-1755-1-3971,0,2009-11-20,150,受取手形,手形割引　かめだデパート,7986848,0,-7239984
11985,0001-20091130-137-1865-1-4191,1,2009-11-30,301,支払手形,手形期日落日　小藤丸,0,3841014,-11080998
11989,0001-20091130-137-1865-1-4191,3,2009-11-30,301,支払手形,手形期日落日　斉藤産業,0,1819272,-12900270
11993,0001-20091130-137-1865-1-4191,5,2009-11-30,301,支払手形,手形期日落日　鈴木販売,0,3148603,-16048873
12000,0001-20091130-138-1866-1-4193,1,2009-11-30,150,受取手形,手形満期　今井百貨店,17349331,0,1300458
12017,0001-20091130-147-1870-1-4201,0,2009-11-30,321,短期借入金,借入金返済,0,653500,646958
12021,0001-20091130-147-1870-1-4201,2,2009-11-30,821,支払利息,利息,0,32675,614283
,,,2009-11,,※※月計※※,,25336179,32416613,
12321,0001-20091210-146-1921-1-4303,1,2009-12-10,301,支払手形,手形期日落日　チェック,0,2623516,-2009233
12358,0001-20091210-62-1906-1-4273,1,2009-12-10,111,現金,引き出し,0,1500000,-3509233
12663,0001-20091220-100-1980-1-4421,1,2009-12-20,131,普通預金,資金移動,0,20000000,-23509233
12697,0001-20091220-114-1986-1-4433,1,2009-12-20,312,買掛金,09年12月20日伝票No306株式会社　アタッチ,0,1155555,-24664788
12719,0001-20091220-141-1991-1-4443,0,2009-12-20,150,受取手形,手形割引　かめだデパート,6149070,0,-18515718
12728,0001-20091220-148-1992-1-4445,1,2009-12-20,150,受取手形,手形満期　もみじデパート,10087452,0,-8428266
13648,0001-20091231-141-2105-1-4671,3,2009-12-31,150,受取手形,手形満期　今井百貨店,14559712,0,6131446
13671,0001-20091231-147-2110-1-4681,1,2009-12-31,301,支払手形,手形期日落日　小藤丸,0,3841014,2290432
13675,0001-20091231-147-2110-1-4681,3,2009-12-31,301,支払手形,手形期日落日　斉藤産業,0,1819272,471160
13679,0001-20091231-147-2110-1-4681,5,2009-12-31,301,支払手形,手形期日落日　鈴木販売,0,3148603,-2677443
13697,0001-20091231-154-2113-1-4687,0,2009-12-31,321,短期借入金,借入金返済,0,653500,-3330943
13701,0001-20091231-154-2113-1-4687,2,2009-12-31,821,支払利息,利息,0,32675,-3363618
,,,2009-12,,※※月計※※,,30796234,34774135,
13867,0001-20100110-138-2154-1-4769,1,2010-01-10,301,支払手形,手形期日落日　チェック,0,2609859,-5973477
13924,0001-20100110-62-2144-1-4749,1,2010-01-10,111,現金,引き出し,0,1000000,-6973477
14281,0001-20100120-105-2230-1-4921,1,2010-01-20,312,買掛金,10年1月20日伝票No321株式会社　アタッチ,0,1503036,-8476513
14315,0001-20100120-139-2236-1-4933,0,2010-01-20,150,受取手形,手形割引　かめだデパート,7154819,0,-1321694
15119,0001-20100131-129-2334-1-5129,3,2010-01-31,131,普通預金,資金移動,0,12000000,-13321694
15162,0001-20100131-138-2343-1-5147,1,2010-01-31,150,受取手形,手形満期　今井百貨店,16830269,0,3508575
15165,0001-20100131-139-2344-1-5149,1,2010-01-31,301,支払手形,手形期日落日　小藤丸,0,3730512,-221937
15169,0001-20100131-139-2344-1-5149,3,2010-01-31,301,支払手形,手形期日落日　斉藤産業,0,1819272,-2041209
15173,0001-20100131-139-2344-1-5149,5,2010-01-31,301,支払手形,手形期日落日　鈴木販売,0,3051222,-5092431
15184,0001-20100131-142-2346-1-5153,1,2010-01-31,150,受取手形,手形満期　もみじデパート,11348566,0,6256135
15204,0001-20100131-147-2349-1-5159,0,2010-01-31,321,短期借入金,借入金返済,0,653500,5602635
15208,0001-20100131-147-2349-1-5159,2,2010-01-31,821,支払利息,利息,0,32675,5569960
,,,2010-01,,※※月計※※,,35333654,26400076,
15406,0001-20100210-137-2391-1-5243,1,2010-02-10,301,支払手形,手形期日落日　チェック,0,2953678,2616282
15421,0001-20100210-60-2380-1-5221,1,2010-02-10,111,現金,引き出し,0,500000,2116282
15790,0001-20100220-104-2461-1-5383,1,2010-02-20,312,買掛金,10年2月20日伝票No336株式会社　アタッチ,0,1466688,649594
16582,0001-20100228-138-2574-1-5609,1,2010-02-28,301,支払手形,手形期日落日　小藤丸,0,3923430,-3273836
16586,0001-20100228-138-2574-1-5609,3,2010-02-28,301,支払手形,手形期日落日　斉藤産業,0,1859340,-5133176
16590,0001-20100228-138-2574-1-5609,5,2010-02-28,301,支払手形,手形期日落日　鈴木販売,0,3215415,-8348591
16597,0001-20100228-140-2575-1-5611,1,2010-02-28,150,受取手形,手形満期　今井百貨店,15101377,0,6752786
16602,0001-20100228-141-2576-1-5613,1,2010-02-28,150,受取手形,手形満期　もみじデパート,11160581,0,17913367
16638,0001-20100228-146-2579-1-5619,0,2010-02-28,321,短期借入金,借入金返済,0,653500,17259867
16642,0001-20100228-146-2579-1-5619,2,2010-02-28,821,支払利息,利息,0,32675,17227192
,,,2010-02,,※※月計※※,,26261958,14604726,
16890,0001-20100310-136-2624-1-5709,1,2010-03-10,301,支払手形,手形期日落日　チェック,0,2823907,14403285
17253,0001-20100320-103-2684-1-5829,1,2010-03-20,312,買掛金,10年3月20日伝票No351株式会社　アタッチ,0,1046118,13357167
17282,0001-20100320-139-2690-1-5841,1,2010-03-20,150,受取手形,手形満期　今井百貨店,18116847,0,31474014
17287,0001-20100320-140-2691-1-5843,1,2010-03-20,150,受取手形,手形満期　かめだデパート,8667020,0,40141034
17296,0001-20100320-147-2693-1-5847,1,2010-03-20,131,普通預金,資金移動,0,10000000,30141034
17839,0001-20100330-148-2764-1-5989,1,2010-03-30,131,普通預金,資金移動,0,16000000,14141034
18127,0001-20100331-137-2812-1-6085,1,2010-03-31,301,支払手形,手形期日落日　小藤丸,0,4897778,9243256
18131,0001-20100331-137-2812-1-6085,3,2010-03-31,301,支払手形,手形期日落日　斉藤産業,0,2224739,7018517
18135,0001-20100331-137-2812-1-6085,5,2010-03-31,301,支払手形,手形期日落日　鈴木販売,0,3791833,3226684
18149,0001-20100331-141-2814-1-6089,1,2010-03-31,150,受取手形,手形満期　もみじデパート,18386056,0,21612740
18154,0001-20100331-143-2815-1-6091,1,2010-03-31,131,普通預金,資金移動,5000000,0,26612740
18157,0001-20100331-143-2815-1-6091,2,2010-03-31,131,普通預金,資金移動,6000000,0,32612740
18160,0001-20100331-143-2815-1-6091,3,2010-03-31,131,普通預金,資金移動,3000000,0,35612740
18194,0001-20100331-151-2820-1-6101,0,2010-03-31,321,短期借入金,借入金返済,0,653500,34959240
18198,0001-20100331-151-2820-1-6101,2,2010-03-31,821,支払利息,利息,0,32675,34926565
18200,0001-20100331-152-2821-1-6103,0,2010-03-31,341,長期借入金,長期借入金返済,0,7000000,27926565
18204,0001-20100331-152-2821-1-6103,2,2010-03-31,821,支払利息,長期借入金　利息,0,490000,27436565
18207,0001-20100331-153-2822-1-6105,1,2010-03-31,143,定期預金,新規定期預金,0,18000000,9436565
,,,2010-03,,※※月計※※,新規定期預金,59169923,66960550,9436565
