num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
5476,0001-20090725-112-866-1-2193,2,2009-07-25,152,売掛金,09年7月25日伝票No270株式会社　小林マーケット,800,0,42600
5956,0001-20090731-118-918-1-2297,2,2009-07-31,152,売掛金,09年7月31日伝票No271マークマーケット,800,0,43400
5964,0001-20090731-119-919-1-2299,2,2009-07-31,152,売掛金,09年7月31日伝票No272株式会社　ＡＢＣ,800,0,44200
5975,0001-20090731-121-921-1-2303,2,2009-07-31,152,売掛金,09年7月31日伝票No274株式会社　畠山商事,450,0,44650
5983,0001-20090731-122-922-1-2305,2,2009-07-31,152,売掛金,09年7月31日伝票No275株式会社　千代サービス,200,0,44850
,,,2009-07,,※※月計※※,,11550,0,
6291,0001-20090805-84-958-1-2377,2,2009-08-05,152,売掛金,09年8月5日伝票No276株式会社　渡辺産業,450,0,45300
6299,0001-20090805-85-959-1-2379,2,2009-08-05,152,売掛金,09年8月5日伝票No277佐々木販売株式会社,450,0,45750
6470,0001-20090810-87-984-1-2429,2,2009-08-10,152,売掛金,09年8月10日伝票No279株式会社　ミナミ,700,0,46450
6484,0001-20090810-90-987-1-2435,2,2009-08-10,152,売掛金,09年8月10日伝票No498株式会社　藤田東京本社,800,0,47250
6577,0001-20090815-93-1012-1-2485,2,2009-08-15,152,売掛金,09年8月15日伝票No281五越株式会社,800,0,48050
6585,0001-20090815-94-1013-1-2487,2,2009-08-15,152,売掛金,09年8月15日伝票No282株式会社　エントリー,800,0,48850
6593,0001-20090815-95-1014-1-2489,2,2009-08-15,152,売掛金,09年8月15日伝票No283タワー株式会社,800,0,49650
6601,0001-20090815-96-1015-1-2491,2,2009-08-15,152,売掛金,09年8月15日伝票No284高橋物産株式会社,800,0,50450
6614,0001-20090815-98-1017-1-2495,2,2009-08-15,152,売掛金,09年8月15日伝票No286株式会社　久城商事,300,0,50750
6699,0001-20090820-101-1048-1-2557,5,2009-08-20,152,売掛金,09年8月20日伝票No288合同会社　たかだ,600,0,51350
6707,0001-20090820-102-1049-1-2559,2,2009-08-20,152,売掛金,09年8月20日伝票No289株式会社　ＹＡＧ,700,0,52050
7067,0001-20090825-107-1093-1-2647,2,2009-08-25,152,売掛金,09年8月25日伝票No291株式会社　総合経営,700,0,52750
7075,0001-20090825-108-1094-1-2649,2,2009-08-25,152,売掛金,09年8月25日伝票No292株式会社　鎌田商店,600,0,53350
7083,0001-20090825-109-1095-1-2651,2,2009-08-25,152,売掛金,09年8月25日伝票No293株式会社　小林マーケット,800,0,54150
7429,0001-20090831-115-1148-1-2757,2,2009-08-31,152,売掛金,09年8月31日伝票No294マークマーケット,800,0,54950
7437,0001-20090831-116-1149-1-2759,2,2009-08-31,152,売掛金,09年8月31日伝票No295株式会社　ＡＢＣ,800,0,55750
7453,0001-20090831-118-1151-1-2763,2,2009-08-31,152,売掛金,09年8月31日伝票No297株式会社　畠山商事,600,0,56350
7461,0001-20090831-119-1152-1-2765,2,2009-08-31,152,売掛金,09年8月31日伝票No298株式会社　千代サービス,300,0,56650
,,,2009-08,,※※月計※※,,11800,0,
7764,0001-20090905-91-1191-1-2843,2,2009-09-05,152,売掛金,09年9月5日伝票No299株式会社　渡辺産業,450,0,57100
7772,0001-20090905-92-1192-1-2845,2,2009-09-05,152,売掛金,09年9月5日伝票No300佐々木販売株式会社,450,0,57550
7890,0001-20090910-94-1211-1-2883,2,2009-09-10,152,売掛金,09年9月10日伝票No302株式会社　ミナミ,700,0,58250
7904,0001-20090910-97-1214-1-2889,2,2009-09-10,152,売掛金,09年9月10日伝票No499株式会社　藤田東京本社,800,0,59050
8049,0001-20090915-100-1248-1-2957,2,2009-09-15,152,売掛金,09年9月15日伝票No304五越株式会社,800,0,59850
8057,0001-20090915-101-1249-1-2959,2,2009-09-15,152,売掛金,09年9月15日伝票No305株式会社　エントリー,800,0,60650
8065,0001-20090915-102-1250-1-2961,2,2009-09-15,152,売掛金,09年9月15日伝票No306タワー株式会社,800,0,61450
8073,0001-20090915-103-1251-1-2963,2,2009-09-15,152,売掛金,09年9月15日伝票No307高橋物産株式会社,800,0,62250
8086,0001-20090915-105-1253-1-2967,2,2009-09-15,152,売掛金,09年9月15日伝票No309株式会社　久城商事,300,0,62550
8190,0001-20090920-108-1281-1-3023,2,2009-09-20,152,売掛金,09年9月20日伝票No311合同会社　たかだ,600,0,63150
8198,0001-20090920-109-1282-1-3025,2,2009-09-20,152,売掛金,09年9月20日伝票No312株式会社　ＹＡＧ,700,0,63850
8441,0001-20090925-114-1324-1-3109,2,2009-09-25,152,売掛金,09年9月25日伝票No314株式会社　総合経営,700,0,64550
8449,0001-20090925-115-1325-1-3111,2,2009-09-25,152,売掛金,09年9月25日伝票No315株式会社　鎌田商店,600,0,65150
8457,0001-20090925-116-1326-1-3113,2,2009-09-25,152,売掛金,09年9月25日伝票No316株式会社　小林マーケット,800,0,65950
8842,0001-20090930-122-1377-1-3215,2,2009-09-30,152,売掛金,09年9月30日伝票No317マークマーケット,800,0,66750
8850,0001-20090930-123-1378-1-3217,2,2009-09-30,152,売掛金,09年9月30日伝票No318株式会社　ＡＢＣ,800,0,67550
8861,0001-20090930-125-1380-1-3221,2,2009-09-30,152,売掛金,09年9月30日伝票No320株式会社　畠山商事,600,0,68150
8869,0001-20090930-126-1381-1-3223,2,2009-09-30,152,売掛金,09年9月30日伝票No321株式会社　千代サービス,200,0,68350
,,,2009-09,,※※月計※※,,11700,0,
9225,0001-20091005-83-1421-1-3303,2,2009-10-05,152,売掛金,09年10月5日伝票No322株式会社　渡辺産業,450,0,68800
9233,0001-20091005-84-1422-1-3305,2,2009-10-05,152,売掛金,09年10月5日伝票No323佐々木販売株式会社,450,0,69250
9416,0001-20091010-86-1451-1-3363,2,2009-10-10,152,売掛金,09年10月10日伝票No325株式会社　ミナミ,700,0,69950
9430,0001-20091010-89-1454-1-3369,2,2009-10-10,152,売掛金,09年10月10日伝票No500株式会社　藤田東京本社,700,0,70650
9532,0001-20091015-92-1479-1-3419,2,2009-10-15,152,売掛金,09年10月15日伝票No327五越株式会社,800,0,71450
9540,0001-20091015-93-1480-1-3421,2,2009-10-15,152,売掛金,09年10月15日伝票No328株式会社　エントリー,800,0,72250
9548,0001-20091015-94-1481-1-3423,2,2009-10-15,152,売掛金,09年10月15日伝票No329タワー株式会社,800,0,73050
9556,0001-20091015-95-1482-1-3425,2,2009-10-15,152,売掛金,09年10月15日伝票No330高橋物産株式会社,800,0,73850
9569,0001-20091015-97-1484-1-3429,2,2009-10-15,152,売掛金,09年10月15日伝票No332株式会社　久城商事,300,0,74150
9635,0001-20091020-100-1508-1-3477,2,2009-10-20,152,売掛金,09年10月20日伝票No334合同会社　たかだ,450,0,74600
9652,0001-20091020-101-1509-1-3479,5,2009-10-20,152,売掛金,09年10月20日伝票No335株式会社　ＹＡＧ,700,0,75300
9910,0001-20091025-106-1555-1-3571,2,2009-10-25,152,売掛金,09年10月25日伝票No337株式会社　総合経営,700,0,76000
9918,0001-20091025-107-1556-1-3573,2,2009-10-25,152,売掛金,09年10月25日伝票No338株式会社　鎌田商店,600,0,76600
9926,0001-20091025-108-1557-1-3575,2,2009-10-25,152,売掛金,09年10月25日伝票No339株式会社　小林マーケット,800,0,77400
10359,0001-20091031-114-1609-1-3679,2,2009-10-31,152,売掛金,09年10月31日伝票No340マークマーケット,800,0,78200
10367,0001-20091031-115-1610-1-3681,2,2009-10-31,152,売掛金,09年10月31日伝票No341株式会社　ＡＢＣ,800,0,79000
10383,0001-20091031-117-1612-1-3685,2,2009-10-31,152,売掛金,09年10月31日伝票No343株式会社　畠山商事,600,0,79600
10391,0001-20091031-118-1613-1-3687,2,2009-10-31,152,売掛金,09年10月31日伝票No344株式会社　千代サービス,200,0,79800
,,,2009-10,,※※月計※※,,11450,0,
10687,0001-20091105-84-1649-1-3759,2,2009-11-05,152,売掛金,09年11月5日伝票No353株式会社　渡辺産業,450,0,80250
10695,0001-20091105-85-1650-1-3761,2,2009-11-05,152,売掛金,09年11月5日伝票No354佐々木販売株式会社,450,0,80700
10864,0001-20091110-88-1677-1-3815,2,2009-11-10,152,売掛金,09年11月10日伝票No357株式会社　藤田東京本社,800,0,81500
10872,0001-20091110-89-1678-1-3817,2,2009-11-10,152,売掛金,09年11月10日伝票No358株式会社　ミナミ,700,0,82200
11008,0001-20091115-93-1710-1-3881,2,2009-11-15,152,売掛金,09年11月15日伝票No360五越株式会社,800,0,83000
11016,0001-20091115-94-1711-1-3883,2,2009-11-15,152,売掛金,09年11月15日伝票No361五越株式会社,800,0,83800
11024,0001-20091115-95-1712-1-3885,2,2009-11-15,152,売掛金,09年11月15日伝票No362株式会社　エントリー,800,0,84600
11032,0001-20091115-96-1713-1-3887,2,2009-11-15,152,売掛金,09年11月15日伝票No363タワー株式会社,800,0,85400
11040,0001-20091115-97-1714-1-3889,2,2009-11-15,152,売掛金,09年11月15日伝票No364高橋物産株式会社,800,0,86200
11053,0001-20091115-99-1716-1-3893,2,2009-11-15,152,売掛金,09年11月15日伝票No366株式会社　久城商事,300,0,86500
11130,0001-20091120-102-1746-1-3953,2,2009-11-20,152,売掛金,09年11月20日伝票No368合同会社　たかだ,450,0,86950
11138,0001-20091120-103-1747-1-3955,2,2009-11-20,152,売掛金,09年11月20日伝票No369株式会社　ＹＡＧ,700,0,87650
11498,0001-20091125-108-1789-1-4039,2,2009-11-25,152,売掛金,09年11月25日伝票No371株式会社　総合経営,700,0,88350
11511,0001-20091125-109-1790-1-4041,7,2009-11-25,152,売掛金,09年11月25日伝票No372株式会社　鎌田商店,600,0,88950
11519,0001-20091125-110-1791-1-4043,2,2009-11-25,152,売掛金,09年11月25日伝票No373株式会社　小林マーケット,800,0,89750
11832,0001-20091130-116-1845-1-4151,2,2009-11-30,152,売掛金,09年11月30日伝票No374マークマーケット,800,0,90550
11845,0001-20091130-117-1846-1-4153,2,2009-11-30,152,売掛金,09年11月30日伝票No375株式会社　ＡＢＣ,800,0,91350
11859,0001-20091130-120-1849-1-4159,2,2009-11-30,152,売掛金,09年11月30日伝票No378株式会社　畠山商事,600,0,91950
11867,0001-20091130-121-1850-1-4161,2,2009-11-30,152,売掛金,09年11月30日伝票No379株式会社　千代サービス,200,0,92150
,,,2009-11,,※※月計※※,,12350,0,
12178,0001-20091205-95-1883-1-4227,2,2009-12-05,152,売掛金,09年12月5日伝票No380株式会社　渡辺産業,450,0,92600
12186,0001-20091205-96-1884-1-4229,2,2009-12-05,152,売掛金,09年12月5日伝票No381佐々木販売株式会社,450,0,93050
12290,0001-20091210-100-1915-1-4291,2,2009-12-10,152,売掛金,09年12月10日伝票No385株式会社　ミナミ,700,0,93750
12409,0001-20091210-99-1914-1-4289,2,2009-12-10,152,売掛金,09年12月10日伝票No384株式会社　藤田東京本社,700,0,94450
12481,0001-20091215-104-1939-1-4339,2,2009-12-15,152,売掛金,09年12月15日伝票No387五越株式会社,800,0,95250
12489,0001-20091215-105-1940-1-4341,2,2009-12-15,152,売掛金,09年12月15日伝票No388株式会社　エントリー,800,0,96050
12497,0001-20091215-106-1941-1-4343,2,2009-12-15,152,売掛金,09年12月15日伝票No389タワー株式会社,800,0,96850
12505,0001-20091215-107-1942-1-4345,2,2009-12-15,152,売掛金,09年12月15日伝票No390高橋物産株式会社,800,0,97650
12518,0001-20091215-109-1944-1-4349,2,2009-12-15,152,売掛金,09年12月15日伝票No392株式会社　久城商事,300,0,97950
12684,0001-20091220-112-1984-1-4429,2,2009-12-20,152,売掛金,09年12月20日伝票No394合同会社　たかだ,450,0,98400
12692,0001-20091220-113-1985-1-4431,2,2009-12-20,152,売掛金,09年12月20日伝票No395株式会社　ＹＡＧ,700,0,99100
12978,0001-20091225-118-2038-1-4537,2,2009-12-25,152,売掛金,09年12月25日伝票No397株式会社　総合経営,700,0,99800
12986,0001-20091225-119-2039-1-4539,2,2009-12-25,152,売掛金,09年12月25日伝票No398株式会社　鎌田商店,600,0,100400
12994,0001-20091225-120-2040-1-4541,2,2009-12-25,152,売掛金,09年12月25日伝票No399株式会社　小林マーケット,800,0,101200
13519,0001-20091231-126-2090-1-4641,2,2009-12-31,152,売掛金,09年12月31日伝票No400マークマーケット,800,0,102000
13527,0001-20091231-127-2091-1-4643,2,2009-12-31,152,売掛金,09年12月31日伝票No401株式会社　ＡＢＣ,800,0,102800
13541,0001-20091231-130-2094-1-4649,2,2009-12-31,152,売掛金,09年12月31日伝票No404株式会社　畠山商事,600,0,103400
13549,0001-20091231-131-2095-1-4651,2,2009-12-31,152,売掛金,09年12月31日伝票No405株式会社　千代サービス,200,0,103600
,,,2009-12,,※※月計※※,,11450,0,
13776,0001-20100105-86-2119-1-4699,2,2010-01-05,152,売掛金,10年1月5日伝票No406株式会社　渡辺産業,450,0,104050
13784,0001-20100105-87-2120-1-4701,2,2010-01-05,152,売掛金,10年1月5日伝票No407佐々木販売株式会社,450,0,104500
13955,0001-20100110-90-2149-1-4759,2,2010-01-10,152,売掛金,10年1月10日伝票No410株式会社　藤田東京本社,700,0,105200
13963,0001-20100110-91-2150-1-4761,2,2010-01-10,152,売掛金,10年1月10日伝票No411株式会社　ミナミ,700,0,105900
14106,0001-20100115-100-2190-1-4841,2,2010-01-15,152,売掛金,10年1月15日伝票No418株式会社　久城商事,300,0,106200
14161,0001-20100115-95-2185-1-4831,2,2010-01-15,152,売掛金,10年1月15日伝票No413五越株式会社,800,0,107000
14169,0001-20100115-96-2186-1-4833,2,2010-01-15,152,売掛金,10年1月15日伝票No414株式会社　エントリー,800,0,107800
14177,0001-20100115-97-2187-1-4835,2,2010-01-15,152,売掛金,10年1月15日伝票No415タワー株式会社,800,0,108600
14185,0001-20100115-98-2188-1-4837,2,2010-01-15,152,売掛金,10年1月15日伝票No416高橋物産株式会社,800,0,109400
14268,0001-20100120-103-2228-1-4917,2,2010-01-20,152,売掛金,10年1月20日伝票No420合同会社　たかだ,450,0,109850
14276,0001-20100120-104-2229-1-4919,2,2010-01-20,152,売掛金,10年1月20日伝票No421株式会社　ＹＡＧ,700,0,110550
14549,0001-20100125-109-2268-1-4997,2,2010-01-25,152,売掛金,10年1月25日伝票No423株式会社　総合経営,700,0,111250
14557,0001-20100125-110-2269-1-4999,2,2010-01-25,152,売掛金,10年1月25日伝票No424株式会社　鎌田商店,600,0,111850
14568,0001-20100125-111-2270-1-5001,5,2010-01-25,152,売掛金,10年1月25日伝票No425株式会社　小林マーケット,800,0,112650
15004,0001-20100131-117-2322-1-5105,2,2010-01-31,152,売掛金,10年1月31日伝票No426マークマーケット,800,0,113450
15012,0001-20100131-118-2323-1-5107,2,2010-01-31,152,売掛金,10年1月31日伝票No427株式会社　ＡＢＣ,800,0,114250
15026,0001-20100131-121-2326-1-5113,2,2010-01-31,152,売掛金,10年1月31日伝票No430株式会社　畠山商事,600,0,114850
15034,0001-20100131-122-2327-1-5115,2,2010-01-31,152,売掛金,10年1月31日伝票No431株式会社　千代サービス,200,0,115050
,,,2010-01,,※※月計※※,,11450,0,
15336,0001-20100205-85-2362-1-5185,2,2010-02-05,152,売掛金,10年2月5日伝票No432株式会社　渡辺産業,450,0,115500
15344,0001-20100205-86-2363-1-5187,2,2010-02-05,152,売掛金,10年2月5日伝票No433佐々木販売株式会社,450,0,115950
15456,0001-20100210-89-2386-1-5233,2,2010-02-10,152,売掛金,10年2月10日伝票No436株式会社　藤田東京本社,700,0,116650
15464,0001-20100210-90-2387-1-5235,2,2010-02-10,152,売掛金,10年2月10日伝票No437株式会社　ミナミ,700,0,117350
15644,0001-20100215-94-2418-1-5297,2,2010-02-15,152,売掛金,10年2月15日伝票No439五越株式会社,800,0,118150
15652,0001-20100215-95-2419-1-5299,2,2010-02-15,152,売掛金,10年2月15日伝票No440株式会社　エントリー,800,0,118950
15660,0001-20100215-96-2420-1-5301,2,2010-02-15,152,売掛金,10年2月15日伝票No441タワー株式会社,800,0,119750
15668,0001-20100215-97-2421-1-5303,2,2010-02-15,152,売掛金,10年2月15日伝票No442高橋物産株式会社,800,0,120550
15681,0001-20100215-99-2423-1-5307,2,2010-02-15,152,売掛金,10年2月15日伝票No444株式会社　久城商事,300,0,120850
15777,0001-20100220-102-2459-1-5379,2,2010-02-20,152,売掛金,10年2月20日伝票No446合同会社　たかだ,450,0,121300
15785,0001-20100220-103-2460-1-5381,2,2010-02-20,152,売掛金,10年2月20日伝票No447株式会社　ＹＡＧ,700,0,122000
16168,0001-20100225-108-2504-1-5469,2,2010-02-25,152,売掛金,10年2月25日伝票No449株式会社　総合経営,700,0,122700
16176,0001-20100225-109-2505-1-5471,2,2010-02-25,152,売掛金,10年2月25日伝票No450株式会社　鎌田商店,600,0,123300
16184,0001-20100225-110-2506-1-5473,2,2010-02-25,152,売掛金,10年2月25日伝票No451株式会社　小林マーケット,800,0,124100
16429,0001-20100228-116-2553-1-5567,2,2010-02-28,152,売掛金,10年2月28日伝票No452マークマーケット,800,0,124900
16437,0001-20100228-117-2554-1-5569,2,2010-02-28,152,売掛金,10年2月28日伝票No453株式会社　ＡＢＣ,800,0,125700
16451,0001-20100228-120-2557-1-5575,2,2010-02-28,152,売掛金,10年2月28日伝票No456株式会社　畠山商事,600,0,126300
16459,0001-20100228-121-2558-1-5577,2,2010-02-28,152,売掛金,10年2月28日伝票No457株式会社　千代サービス,200,0,126500
,,,2010-02,,※※月計※※,,11450,0,
16806,0001-20100305-84-2590-1-5641,2,2010-03-05,152,売掛金,10年3月5日伝票No458株式会社　渡辺産業,450,0,126950
16814,0001-20100305-85-2591-1-5643,2,2010-03-05,152,売掛金,10年3月5日伝票No459佐々木販売株式会社,450,0,127400
16983,0001-20100310-88-2618-1-5697,2,2010-03-10,152,売掛金,10年3月10日伝票No462株式会社　藤田東京本社,700,0,128100
16991,0001-20100310-89-2619-1-5699,2,2010-03-10,152,売掛金,10年3月10日伝票No463株式会社　ミナミ,700,0,128800
17116,0001-20100315-93-2647-1-5755,2,2010-03-15,152,売掛金,10年3月15日伝票No465五越株式会社,800,0,129600
17124,0001-20100315-94-2648-1-5757,2,2010-03-15,152,売掛金,10年3月15日伝票No466株式会社　エントリー,800,0,130400
17132,0001-20100315-95-2649-1-5759,2,2010-03-15,152,売掛金,10年3月15日伝票No467タワー株式会社,800,0,131200
17140,0001-20100315-96-2650-1-5761,2,2010-03-15,152,売掛金,10年3月15日伝票No468高橋物産株式会社,800,0,132000
17153,0001-20100315-98-2652-1-5765,2,2010-03-15,152,売掛金,10年3月15日伝票No470株式会社　久城商事,300,0,132300
17240,0001-20100320-101-2682-1-5825,5,2010-03-20,152,売掛金,10年3月20日伝票No472合同会社　たかだ,450,0,132750
17248,0001-20100320-102-2683-1-5827,2,2010-03-20,152,売掛金,10年3月20日伝票No473株式会社　ＹＡＧ,700,0,133450
17636,0001-20100325-107-2729-1-5919,2,2010-03-25,152,売掛金,10年3月25日伝票No475株式会社　総合経営,700,0,134150
17644,0001-20100325-108-2730-1-5921,2,2010-03-25,152,売掛金,10年3月25日伝票No476株式会社　鎌田商店,600,0,134750
17652,0001-20100325-109-2731-1-5923,2,2010-03-25,152,売掛金,10年3月25日伝票No477株式会社　小林マーケット,800,0,135550
17956,0001-20100331-115-2791-1-6043,2,2010-03-31,152,売掛金,10年3月31日伝票No478マークマーケット,800,0,136350
17968,0001-20100331-116-2792-1-6045,2,2010-03-31,152,売掛金,10年3月31日伝票No479株式会社　ＡＢＣ,800,0,137150
17987,0001-20100331-119-2795-1-6051,2,2010-03-31,152,売掛金,10年3月31日伝票No482株式会社　畠山商事,600,0,137750
