num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
6177,0001-20090731-74-906-1-2273,3,2009-07-31,131,普通預金,保険料　事業主負担分,401259,0,2764789
6178,0001-20090731-74-906-1-2273,4,2009-07-31,131,普通預金,保険料　事業主負担分,177774,0,2942563
6179,0001-20090731-74-906-1-2273,5,2009-07-31,131,普通預金,保険料　事業主負担分,165649,0,3108212
6180,0001-20090731-74-906-1-2273,6,2009-07-31,131,普通預金,保険料　事業主負担分,204278,0,3312490
6181,0001-20090731-74-906-1-2273,7,2009-07-31,131,普通預金,保険料　事業主負担分,120377,0,3432867
6182,0001-20090731-74-906-1-2273,8,2009-07-31,131,普通預金,児童拠出金　事業主負担分,9672,0,3442539
,,,2009-07,,※※月計※※,,1190201,0,
7629,0001-20090831-63-1134-1-2729,2,2009-08-31,131,普通預金,保険料　事業主負担分,111192,0,3553731
7630,0001-20090831-63-1134-1-2729,3,2009-08-31,131,普通預金,保険料　事業主負担分,216077,0,3769808
7631,0001-20090831-63-1134-1-2729,4,2009-08-31,131,普通預金,保険料　事業主負担分,94847,0,3864655
7632,0001-20090831-63-1134-1-2729,5,2009-08-31,131,普通預金,保険料　事業主負担分,92652,0,3957307
7633,0001-20090831-63-1134-1-2729,6,2009-08-31,131,普通預金,保険料　事業主負担分,119974,0,4077281
7634,0001-20090831-63-1134-1-2729,7,2009-08-31,131,普通預金,保険料　事業主負担分,66245,0,4143526
7635,0001-20090831-63-1134-1-2729,8,2009-08-31,131,普通預金,児童拠出金　事業主負担分,9672,0,4153198
,,,2009-08,,※※月計※※,,710659,0,
9088,0001-20090930-75-1362-1-3185,2,2009-09-30,131,普通預金,保険料　事業主負担分,111192,0,4264390
9089,0001-20090930-75-1362-1-3185,3,2009-09-30,131,普通預金,保険料　事業主負担分,216077,0,4480467
9090,0001-20090930-75-1362-1-3185,4,2009-09-30,131,普通預金,保険料　事業主負担分,100704,0,4581171
9091,0001-20090930-75-1362-1-3185,5,2009-09-30,131,普通預金,保険料　事業主負担分,92652,0,4673823
9092,0001-20090930-75-1362-1-3185,6,2009-09-30,131,普通預金,保険料　事業主負担分,119974,0,4793797
9093,0001-20090930-75-1362-1-3185,7,2009-09-30,131,普通預金,保険料　事業主負担分,66245,0,4860042
9094,0001-20090930-75-1362-1-3185,8,2009-09-30,131,普通預金,児童拠出金　事業主負担分,9672,0,4869714
,,,2009-09,,※※月計※※,,716516,0,
10310,0001-20091031-112-1607-1-3675,2,2009-10-31,131,普通預金,保険料　事業主負担分,112236,0,4981950
10311,0001-20091031-112-1607-1-3675,3,2009-10-31,131,普通預金,保険料　事業主負担分,219315,0,5201265
10312,0001-20091031-112-1607-1-3675,4,2009-10-31,131,普通預金,保険料　事業主負担分,96280,0,5297545
10313,0001-20091031-112-1607-1-3675,5,2009-10-31,131,普通預金,保険料　事業主負担分,94031,0,5391576
10314,0001-20091031-112-1607-1-3675,6,2009-10-31,131,普通預金,保険料　事業主負担分,121795,0,5513371
10315,0001-20091031-112-1607-1-3675,7,2009-10-31,131,普通預金,保険料　事業主負担分,67268,0,5580639
10316,0001-20091031-112-1607-1-3675,8,2009-10-31,131,普通預金,児童拠出金　事業主負担分,11056,0,5591695
,,,2009-10,,※※月計※※,,721981,0,
11721,0001-20091130-110-1839-1-4139,2,2009-11-30,131,普通預金,保険料　事業主負担分,120411,0,5712106
11722,0001-20091130-110-1839-1-4139,3,2009-11-30,131,普通預金,保険料　事業主負担分,236045,0,5948151
11723,0001-20091130-110-1839-1-4139,4,2009-11-30,131,普通預金,保険料　事業主負担分,103424,0,6051575
11724,0001-20091130-110-1839-1-4139,5,2009-11-30,131,普通預金,保険料　事業主負担分,96352,0,6147927
11725,0001-20091130-110-1839-1-4139,6,2009-11-30,131,普通預金,保険料　事業主負担分,128755,0,6276682
11726,0001-20091130-110-1839-1-4139,7,2009-11-30,131,普通預金,保険料　事業主負担分,67268,0,6343950
11727,0001-20091130-110-1839-1-4139,8,2009-11-30,131,普通預金,児童拠出金　事業主負担分,11056,0,6355006
,,,2009-11,,※※月計※※,,763311,0,
13731,0001-20091231-93-2083-1-4627,2,2009-12-31,131,普通預金,保険料　事業主負担分,120411,0,6475417
13732,0001-20091231-93-2083-1-4627,3,2009-12-31,131,普通預金,保険料　事業主負担分,236045,0,6711462
13733,0001-20091231-93-2083-1-4627,4,2009-12-31,131,普通預金,保険料　事業主負担分,103424,0,6814886
13734,0001-20091231-93-2083-1-4627,5,2009-12-31,131,普通預金,保険料　事業主負担分,96352,0,6911238
13735,0001-20091231-93-2083-1-4627,6,2009-12-31,131,普通預金,保険料　事業主負担分,128755,0,7039993
13736,0001-20091231-93-2083-1-4627,7,2009-12-31,131,普通預金,保険料　事業主負担分,67268,0,7107261
13737,0001-20091231-93-2083-1-4627,8,2009-12-31,131,普通預金,児童拠出金　事業主負担分,11056,0,7118317
,,,2009-12,,※※月計※※,,763311,0,
14897,0001-20100131-105-2316-1-5093,2,2010-01-31,131,普通預金,保険料　事業主負担分,120411,0,7238728
14898,0001-20100131-105-2316-1-5093,3,2010-01-31,131,普通預金,保険料　事業主負担分,560376,0,7799104
14899,0001-20100131-105-2316-1-5093,4,2010-01-31,131,普通預金,保険料　事業主負担分,238593,0,8037697
14900,0001-20100131-105-2316-1-5093,5,2010-01-31,131,普通預金,保険料　事業主負担分,225063,0,8262760
14901,0001-20100131-105-2316-1-5093,6,2010-01-31,131,普通預金,保険料　事業主負担分,273633,0,8536393
14902,0001-20100131-105-2316-1-5093,7,2010-01-31,131,普通預金,保険料　事業主負担分,162372,0,8698765
14903,0001-20100131-105-2316-1-5093,8,2010-01-31,131,普通預金,児童拠出金　事業主負担分,11056,0,8709821
,,,2010-01,,※※月計※※,,1591504,0,
16308,0001-20100228-102-2547-1-5555,2,2010-02-28,131,普通預金,保険料　事業主負担分,120411,0,8830232
16309,0001-20100228-102-2547-1-5555,3,2010-02-28,131,普通預金,保険料　事業主負担分,236045,0,9066277
16310,0001-20100228-102-2547-1-5555,4,2010-02-28,131,普通預金,保険料　事業主負担分,103424,0,9169701
16311,0001-20100228-102-2547-1-5555,5,2010-02-28,131,普通預金,保険料　事業主負担分,96352,0,9266053
16312,0001-20100228-102-2547-1-5555,6,2010-02-28,131,普通預金,保険料　事業主負担分,119477,0,9385530
16313,0001-20100228-102-2547-1-5555,7,2010-02-28,131,普通預金,保険料　事業主負担分,67268,0,9452798
16314,0001-20100228-102-2547-1-5555,8,2010-02-28,131,普通預金,児童拠出金　事業主負担分,11056,0,9463854
,,,2010-02,,※※月計※※,,754033,0,
18251,0001-20100331-62-2774-1-6009,0,2010-03-31,131,普通預金,労災保険支払い,403840,0,9867694
18255,0001-20100331-62-2774-1-6009,2,2010-03-31,131,普通預金,雇用保険料　事業主負担,662257,0,10529951
18317,0001-20100331-93-2782-1-6025,5,2010-03-31,131,普通預金,保険料　事業主負担分,120411,0,10650362
18318,0001-20100331-93-2782-1-6025,6,2010-03-31,131,普通預金,保険料　事業主負担分,236045,0,10886407
18319,0001-20100331-93-2782-1-6025,7,2010-03-31,131,普通預金,保険料　事業主負担分,103424,0,10989831
18320,0001-20100331-93-2782-1-6025,8,2010-03-31,131,普通預金,保険料　事業主負担分,96352,0,11086183
18321,0001-20100331-93-2782-1-6025,9,2010-03-31,131,普通預金,保険料　事業主負担分,119477,0,11205660
18322,0001-20100331-93-2782-1-6025,10,2010-03-31,131,普通預金,保険料　事業主負担分,67268,0,11272928
18323,0001-20100331-93-2782-1-6025,11,2010-03-31,131,普通預金,児童拠出金　事業主負担分,11056,0,11283984
,,,2010-03,,※※月計※※,,1820130,0,11283984
