num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
8290,0001-20090920-98-1277-1-3015,0,2009-09-20,322,未払金,事務用品,4880,0,765523
,,,2009-09,,※※月計※※,,111777,0,
9169,0001-20091002-32-1410-1-3281,0,2009-10-02,322,未払金,事務用品費,6499,0,772022
9209,0001-20091005-164-1426-1-3313,0,2009-10-05,111,現金,事務用品,2685,0,774707
9671,0001-20091020-118-1513-1-3487,0,2009-10-20,322,未払金,コピー代,6656,0,781363
9675,0001-20091020-119-1514-1-3489,0,2009-10-20,322,未払金,事務用品,6334,0,787697
9691,0001-20091020-31-1499-1-3459,0,2009-10-20,322,未払金,コピー代,2572,0,790269
9699,0001-20091020-68-1501-1-3463,0,2009-10-20,322,未払金,カウンター料金,6000,0,796269
9703,0001-20091020-71-1502-1-3465,0,2009-10-20,322,未払金,事務用品,4013,0,800282
9706,0001-20091020-71-1502-1-3465,3,2009-10-20,322,未払金,カウンター料金,31435,0,831717
9721,0001-20091020-97-1505-1-3471,0,2009-10-20,322,未払金,コピー代,35419,0,867136
9725,0001-20091020-98-1506-1-3473,0,2009-10-20,322,未払金,事務用品,2348,0,869484
,,,2009-10,,※※月計※※,,103961,0,
10634,0001-20091103-134-1641-1-3743,0,2009-11-03,111,現金,用紙,9143,0,878627
10732,0001-20091108-32-1662-1-3785,0,2009-11-08,322,未払金,事務用品費,1505,0,880132
11066,0001-20091116-164-1723-1-3907,0,2009-11-16,111,現金,事務用品,2299,0,882431
11157,0001-20091120-118-1751-1-3963,0,2009-11-20,322,未払金,コピー代,7016,0,889447
11161,0001-20091120-119-1752-1-3965,0,2009-11-20,322,未払金,事務用品,3706,0,893153
11202,0001-20091120-31-1734-1-3929,0,2009-11-20,322,未払金,コピー代,2733,0,895886
11238,0001-20091120-67-1739-1-3939,0,2009-11-20,322,未払金,カウンター料金,6000,0,901886
11242,0001-20091120-71-1740-1-3941,0,2009-11-20,322,未払金,事務用品,3670,0,905556
11245,0001-20091120-71-1740-1-3941,3,2009-11-20,322,未払金,カウンター料金,31448,0,937004
11266,0001-20091120-97-1743-1-3947,0,2009-11-20,322,未払金,コピー代,37144,0,974148
11270,0001-20091120-98-1744-1-3949,0,2009-11-20,322,未払金,事務用品,3378,0,977526
,,,2009-11,,※※月計※※,,108042,0,
12144,0001-20091203-134-1878-1-4217,0,2009-12-03,111,現金,用紙,13905,0,991431
12604,0001-20091217-164-1960-1-4381,0,2009-12-17,111,現金,事務用品,11391,0,1002822
12608,0001-20091217-32-1957-1-4375,0,2009-12-17,322,未払金,事務用品費,1359,0,1004181
12711,0001-20091220-118-1989-1-4439,0,2009-12-20,322,未払金,コピー代,7839,0,1012020
12715,0001-20091220-135-1990-1-4441,0,2009-12-20,322,未払金,事務用品,4507,0,1016527
12737,0001-20091220-31-1971-1-4403,0,2009-12-20,322,未払金,コピー代,3132,0,1019659
12745,0001-20091220-71-1973-1-4407,0,2009-12-20,322,未払金,カウンター料金,34992,0,1054651
12761,0001-20091220-76-1976-1-4413,0,2009-12-20,322,未払金,カウンター料金,6000,0,1060651
12776,0001-20091220-97-1978-1-4417,0,2009-12-20,322,未払金,コピー代,37359,0,1098010
12780,0001-20091220-98-1979-1-4419,0,2009-12-20,322,未払金,事務用品,9580,0,1107590
,,,2009-12,,※※月計※※,,130064,0,
13752,0001-20100103-134-2116-1-4693,0,2010-01-03,322,未払金,用紙,8000,0,1115590
14293,0001-20100120-118-2233-1-4927,0,2010-01-20,322,未払金,コピー代,7600,0,1123190
14297,0001-20100120-119-2234-1-4929,0,2010-01-20,322,未払金,事務用品,3599,0,1126789
14341,0001-20100120-31-2213-1-4887,0,2010-01-20,322,未払金,コピー代,3002,0,1129791
14385,0001-20100120-71-2220-1-4901,0,2010-01-20,322,未払金,事務用品,3509,0,1133300
14388,0001-20100120-71-2220-1-4901,3,2010-01-20,322,未払金,カウンター料金,35137,0,1168437
14391,0001-20100120-72-2221-1-4903,0,2010-01-20,322,未払金,カウンター料金,6000,0,1174437
14413,0001-20100120-97-2224-1-4909,0,2010-01-20,322,未払金,コピー代,37988,0,1212425
14417,0001-20100120-98-2225-1-4911,0,2010-01-20,322,未払金,事務用品,6727,0,1219152
14802,0001-20100129-32-2292-1-5045,0,2010-01-29,322,未払金,事務用品費,2448,0,1221600
15210,0001-20100131-164-2350-1-5161,0,2010-01-31,111,現金,事務用品,1245,0,1222845
,,,2010-01,,※※月計※※,,115255,0,
15291,0001-20100203-134-2357-1-5175,0,2010-02-03,322,未払金,用紙,10000,0,1232845
15381,0001-20100208-164-2377-1-5215,0,2010-02-08,111,現金,事務用品,856,0,1233701
15802,0001-20100220-118-2464-1-5389,0,2010-02-20,322,未払金,コピー代,7631,0,1241332
15814,0001-20100220-135-2466-1-5393,0,2010-02-20,322,未払金,事務用品,2276,0,1243608
15839,0001-20100220-31-2445-1-5351,0,2010-02-20,322,未払金,コピー代,2970,0,1246578
15879,0001-20100220-68-2452-1-5365,0,2010-02-20,322,未払金,カウンター料金,6000,0,1252578
15883,0001-20100220-71-2453-1-5367,0,2010-02-20,322,未払金,事務用品,1505,0,1254083
15886,0001-20100220-71-2453-1-5367,3,2010-02-20,322,未払金,カウンター料金,34099,0,1288182
15907,0001-20100220-97-2456-1-5373,0,2010-02-20,322,未払金,コピー代,38118,0,1326300
15911,0001-20100220-98-2457-1-5375,0,2010-02-20,322,未払金,事務用品,3006,0,1329306
,,,2010-02,,※※月計※※,,106461,0,
16748,0001-20100302-164-2581-1-5623,0,2010-03-02,111,現金,事務用品,7000,0,1336306
16752,0001-20100303-134-2585-1-5631,0,2010-03-03,322,未払金,用紙,30000,0,1366306
17271,0001-20100320-118-2688-1-5837,0,2010-03-20,322,未払金,コピー代,8095,0,1374401
17275,0001-20100320-135-2689-1-5839,0,2010-03-20,322,未払金,事務用品,2584,0,1376985
17312,0001-20100320-31-2670-1-5801,0,2010-03-20,322,未払金,コピー代,3338,0,1380323
17336,0001-20100320-69-2675-1-5811,0,2010-03-20,322,未払金,カウンター料金,6000,0,1386323
17340,0001-20100320-71-2676-1-5813,0,2010-03-20,322,未払金,事務用品,3453,0,1389776
17343,0001-20100320-71-2676-1-5813,3,2010-03-20,322,未払金,カウンター料金,38103,0,1427879
17358,0001-20100320-97-2679-1-5819,0,2010-03-20,322,未払金,コピー代,39165,0,1467044
17362,0001-20100320-98-2680-1-5821,0,2010-03-20,322,未払金,事務用品,6167,0,1473211
17765,0001-20100327-32-2751-1-5963,0,2010-03-27,322,未払金,事務用品費,2951,0,1476162
,,,2010-03,,※※月計※※,,146856,0,1476162
