num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
3458,0001-20090613-73-544-1-1549,0,2009-06-13,111,現金,飲食代　華3名,10886,0,953490
3579,0001-20090618-103-570-1-1601,0,2009-06-18,111,現金,ゴルフプレー代,11972,0,965462
3591,0001-20090619-74-572-1-1605,0,2009-06-19,111,現金,飲食代　スナックライラ4名,30858,0,996320
3795,0001-20090622-153-613-1-1687,0,2009-06-22,111,現金,飲食代　居酒屋田舎,15753,0,1012073
3814,0001-20090622-9-609-1-1679,0,2009-06-22,111,現金,お菓子詰め合わせ　タワー,3239,0,1015312
3817,0001-20090622-9-609-1-1679,3,2009-06-22,111,現金,商品券　タワー,4762,0,1020074
3853,0001-20090624-154-626-1-1713,0,2009-06-24,322,未払金,ゴルフプレー代,17372,0,1037446
4098,0001-20090626-75-643-1-1747,1,2009-06-26,111,現金,香典代,10000,0,1047446
4130,0001-20090628-108-659-1-1779,0,2009-06-28,111,現金,コーヒー代2名,1067,0,1048513
,,,2009-06,,※※月計※※,,248326,0,
4715,0001-20090702-151-717-1-1895,0,2009-07-02,111,現金,食事代　ダイニング彩2名,6143,0,1054656
4718,0001-20090702-151-717-1-1895,3,2009-07-02,111,現金,食事代　イタリアンレストランペンネ4名,8912,0,1063568
4742,0001-20090704-41-722-1-1905,1,2009-07-04,111,現金,結婚式会費,12000,0,1075568
4744,0001-20090704-73-723-1-1907,0,2009-07-04,111,現金,飲食代　カフェモントレ,13934,0,1089502
4762,0001-20090705-42-726-1-1913,0,2009-07-05,111,現金,コーヒー代3名,1500,0,1091002
4798,0001-20090706-43-732-1-1925,0,2009-07-06,111,現金,昼食代　レストラン桜花3名,6800,0,1097802
4802,0001-20090706-7-731-1-1923,0,2009-07-06,111,現金,食事代　ホテルランチ2名,5543,0,1103345
4805,0001-20090706-7-731-1-1923,3,2009-07-06,111,現金,コーヒー代2名,1048,0,1104393
4824,0001-20090708-103-742-1-1945,0,2009-07-08,111,現金,コーヒー代4名,2105,0,1106498
4836,0001-20090708-150-744-1-1949,0,2009-07-08,111,現金,ゴルフプレー代2名,17372,0,1123870
4883,0001-20090710-152-764-1-1989,0,2009-07-10,111,現金,コーヒー代2名,1496,0,1125366
5004,0001-20090712-149-774-1-2009,1,2009-07-12,111,現金,香典代,10000,0,1135366
5010,0001-20090712-74-772-1-2005,0,2009-07-12,111,現金,食事代　トン吉4名,8277,0,1143643
5018,0001-20090714-104-777-1-2015,0,2009-07-14,111,現金,手土産代　阿部商店,1500,0,1145143
5028,0001-20090714-74-776-1-2013,0,2009-07-14,111,現金,ゴルフプレー代,7524,0,1152667
5107,0001-20090716-105-793-1-2047,0,2009-07-16,111,現金,飲食代　ダイニング彩4名,17461,0,1170128
5110,0001-20090716-105-793-1-2047,3,2009-07-16,111,現金,飲食代　スナック箱船4名,31305,0,1201433
5180,0001-20090719-8-803-1-2067,0,2009-07-19,111,現金,定例ミーティング会費,19048,0,1220481
5183,0001-20090719-8-803-1-2067,3,2009-07-19,111,現金,景品,3010,0,1223491
5278,0001-20090720-45-808-1-2077,0,2009-07-20,111,現金,コーヒー代2名,1200,0,1224691
5427,0001-20090724-154-851-1-2163,0,2009-07-24,322,未払金,飲食代　博多亭3名,13029,0,1237720
5430,0001-20090724-154-851-1-2163,3,2009-07-24,322,未払金,飲食代　スナックみわ,23477,0,1261197
5491,0001-20090725-153-869-1-2199,0,2009-07-25,111,現金,食事代　カナッシュ2名,3372,0,1264569
5686,0001-20090726-73-874-1-2209,0,2009-07-26,111,現金,ゴルフプレー代2名,30667,0,1295236
5755,0001-20090728-9-885-1-2231,0,2009-07-28,111,現金,手土産ジュース他　総合経営,2400,0,1297636
5763,0001-20090729-108-892-1-2245,0,2009-07-29,111,現金,コーヒー代他　2名,1496,0,1299132
,,,2009-07,,※※月計※※,,250619,0,
6214,0001-20090801-102-947-1-2355,0,2009-08-01,111,現金,手土産代　阿部商店,2000,0,1301132
6222,0001-20090801-41-945-1-2351,0,2009-08-01,111,現金,食事代　レストランフレンド3名,3343,0,1304475
6269,0001-20090804-42-954-1-2369,0,2009-08-04,111,現金,昼食代3名　ホテルエルディ,4429,0,1308904
6308,0001-20090806-106-963-1-2387,0,2009-08-06,111,現金,お中元　五越百貨店,36814,0,1345718
6311,0001-20090806-106-963-1-2387,3,2009-08-06,111,現金,お中元　阿部商店,9750,0,1355468
6322,0001-20090806-71-962-1-2385,0,2009-08-06,111,現金,ゴルフプレー代2名,23048,0,1378516
6342,0001-20090808-149-970-1-2401,0,2009-08-08,111,現金,手土産代　五越百貨店,10000,0,1388516
6346,0001-20090808-150-971-1-2403,0,2009-08-08,111,現金,お中元　今井百貨店,71661,0,1460177
6364,0001-20090809-44-973-1-2407,0,2009-08-09,111,現金,手土産代　エントリー,2705,0,1462882
6393,0001-20090810-151-994-1-2449,0,2009-08-10,111,現金,食事代　お好み焼きやきやき2名,2740,0,1465622
6397,0001-20090810-152-995-1-2451,0,2009-08-10,111,現金,手土産代　大塚物産,3000,0,1468622
6519,0001-20090811-7-999-1-2459,0,2009-08-11,111,現金,昼食代　ホテルグランディ3名,7753,0,1476375
6533,0001-20090812-153-1005-1-2471,0,2009-08-12,111,現金,食事代　ホテルクリーク2名,3267,0,1479642
6643,0001-20090816-74-1022-1-2505,0,2009-08-16,111,現金,飲食代　カフェバーライン,8905,0,1488547
6651,0001-20090817-154-1026-1-2513,1,2009-08-17,322,未払金,香典代,10000,0,1498547
6661,0001-20090818-103-1029-1-2519,0,2009-08-18,111,現金,手土産代　今井百貨店,3000,0,1501547
6716,0001-20090820-104-1051-1-2563,0,2009-08-20,111,現金,コーヒー代2名,1200,0,1502747
6862,0001-20090821-45-1064-1-2589,1,2009-08-21,111,現金,香典代,10000,0,1512747
6874,0001-20090822-107-1073-1-2607,0,2009-08-22,111,現金,お見舞い,9524,0,1522271
6925,0001-20090824-105-1083-1-2627,0,2009-08-24,111,現金,飲食代　居酒屋梅田小路,12124,0,1534395
6928,0001-20090824-105-1083-1-2627,3,2009-08-24,111,現金,飲食代　スナック北新地,18734,0,1553129
6939,0001-20090824-8-1080-1-2621,0,2009-08-24,111,現金,定例ミーティング会費,19048,0,1572177
6942,0001-20090824-8-1080-1-2621,3,2009-08-24,111,現金,飲食代　スナック今日子6名,31048,0,1603225
7239,0001-20090828-75-1116-1-2693,0,2009-08-28,111,現金,飲食代　居酒屋チキンズ10名,38400,0,1641625
7250,0001-20090829-70-1120-1-2701,0,2009-08-29,111,現金,ゴルフプレー代4名,40762,0,1682387
7326,0001-20090831-108-1142-1-2745,0,2009-08-31,111,現金,コーヒー代2名,1296,0,1683683
,,,2009-08,,※※月計※※,,384551,0,
7688,0001-20090902-150-1181-1-2823,0,2009-09-02,111,現金,食事代　長崎港屋2名,4143,0,1687826
7692,0001-20090902-151-1182-1-2825,0,2009-09-02,111,現金,食事代　トルテーヤ2名,7315,0,1695141
7695,0001-20090902-151-1182-1-2825,3,2009-09-02,111,現金,食事代　和風ダイニング法善寺3名,13624,0,1708765
7795,0001-20090906-42-1196-1-2853,0,2009-09-06,111,現金,コーヒー代2名,1200,0,1709965
7799,0001-20090906-43-1197-1-2855,0,2009-09-06,111,現金,食事代　トン吉2名,3924,0,1713889
7811,0001-20090908-9-1202-1-2865,0,2009-09-08,111,現金,コーヒー代2名,1334,0,1715223
7826,0001-20090910-103-1217-1-2895,1,2009-09-10,111,現金,お見舞代,10000,0,1725223
7847,0001-20090910-44-1205-1-2871,0,2009-09-10,111,現金,手土産代　五越百貨店,2420,0,1727643
7867,0001-20090910-73-1208-1-2877,0,2009-09-10,111,現金,ゴルフプレー代,17715,0,1745358
7966,0001-20090911-45-1224-1-2909,0,2009-09-11,111,現金,飲食代　居酒屋富士4名,16534,0,1761892
7986,0001-20090912-104-1236-1-2933,0,2009-09-12,111,現金,コーヒー代3名,1800,0,1763692
7994,0001-20090912-149-1237-1-2935,0,2009-09-12,111,現金,コーヒー代3名,1800,0,1765492
8003,0001-20090912-73-1235-1-2931,0,2009-09-12,111,現金,コーヒー代3名,1500,0,1766992
8007,0001-20090913-152-1240-1-2941,0,2009-09-13,111,現金,コーヒー代3名,1800,0,1768792
8025,0001-20090913-75-1239-1-2939,0,2009-09-13,111,現金,ゴルフプレー代,7000,0,1775792
8029,0001-20090914-105-1245-1-2951,0,2009-09-14,111,現金,飲食代　和食ダイニング小笹3名,17858,0,1793650
8120,0001-20090916-74-1256-1-2973,0,2009-09-16,111,現金,ゴルフプレー代,10477,0,1804127
8150,0001-20090918-74-1264-1-2989,0,2009-09-18,111,現金,手土産代　今井百貨店,6000,0,1810127
8302,0001-20090921-154-1295-1-3051,0,2009-09-21,322,未払金,飲食代　居酒屋花道4名,23610,0,1833737
8305,0001-20090921-154-1295-1-3051,3,2009-09-21,322,未払金,飲食代　スナックみわ,33715,0,1867452
8346,0001-20090922-107-1304-1-3069,0,2009-09-22,111,現金,お見舞い,9524,0,1876976
8350,0001-20090922-153-1305-1-3071,0,2009-09-22,111,現金,コーヒー代2名,1200,0,1878176
8370,0001-20090922-75-1301-1-3063,0,2009-09-22,111,現金,飲食代　スナックりりあん2名,9962,0,1888138
8623,0001-20090926-8-1330-1-3121,0,2009-09-26,111,現金,定例ミーティング会費,19048,0,1907186
8688,0001-20090929-108-1350-1-3161,0,2009-09-29,111,現金,食事代　レストラン梅田,5267,0,1912453
,,,2009-09,,※※月計※※,,228770,0,
9177,0001-20091002-7-1409-1-3279,0,2009-10-02,111,現金,飲食代　居酒屋太助2名,11791,0,1924244
9181,0001-20091002-75-1412-1-3285,0,2009-10-02,111,現金,コーヒー代2名,1200,0,1925444
9185,0001-20091003-102-1417-1-3295,0,2009-10-03,111,現金,手土産代　阿部商店,1000,0,1926444
9246,0001-20091006-149-1429-1-3319,0,2009-10-06,111,現金,食事代　レストランラルー3名,8905,0,1935349
9250,0001-20091006-150-1430-1-3321,0,2009-10-06,111,現金,ゴルフプレー代3名,33762,0,1969111
9254,0001-20091006-152-1431-1-3323,0,2009-10-06,111,現金,飲食代　スナックいちい,23477,0,1992588
9258,0001-20091006-42-1427-1-3315,0,2009-10-06,111,現金,食事代　レストランライラック3名,6020,0,1998608
9277,0001-20091007-43-1434-1-3329,1,2009-10-07,111,現金,香典代,10000,0,2008608
9287,0001-20091008-151-1440-1-3341,0,2009-10-08,111,現金,食事代　ラーメンめん吉,1429,0,2010037
9314,0001-20091010-103-1458-1-3377,0,2009-10-10,111,現金,食事代　イタリアンレストランペンネ2名,4469,0,2014506
9367,0001-20091010-44-1444-1-3349,0,2009-10-10,111,現金,昼食代　ホテルエンペラー2名,2724,0,2017230
9398,0001-20091010-74-1448-1-3357,0,2009-10-10,111,現金,飲食代　居酒屋栗の木4名,15469,0,2032699
9458,0001-20091012-154-1468-1-3397,0,2009-10-12,322,未払金,コーヒー代2名,1200,0,2033899
9602,0001-20091018-104-1496-1-3453,0,2009-10-18,111,現金,食事代　ホテルラフォーネ2名,6134,0,2040033
9627,0001-20091019-153-1498-1-3457,0,2009-10-19,111,現金,手土産代　五越百貨店,6229,0,2046262
9807,0001-20091021-8-1519-1-3499,0,2009-10-21,111,現金,定例ミーティング会費,19048,0,2065310
9821,0001-20091022-105-1536-1-3533,0,2009-10-22,111,現金,食事代　串揚げ一心4名,15658,0,2080968
9824,0001-20091022-105-1536-1-3533,3,2009-10-22,111,現金,飲食代　スナック北新地4名,13962,0,2094930
9857,0001-20091022-45-1532-1-3525,1,2009-10-22,111,現金,香典代,10000,0,2104930
9859,0001-20091022-69-1533-1-3527,0,2009-10-22,111,現金,ゴルフプレー代2名,20953,0,2125883
9863,0001-20091022-9-1531-1-3523,0,2009-10-22,111,現金,商品券,4762,0,2130645
10233,0001-20091030-73-1585-1-3631,0,2009-10-30,111,現金,コーヒー代2名,1200,0,2131845
,,,2009-10,,※※月計※※,,219392,0,
10628,0001-20091102-149-1639-1-3739,0,2009-11-02,111,現金,食事代　和食処川よし2名,7758,0,2139603
10631,0001-20091102-149-1639-1-3739,3,2009-11-02,111,現金,飲食代　スナックランディ,11874,0,2151477
10638,0001-20091103-41-1640-1-3741,0,2009-11-03,111,現金,食事代　トン吉2名,3372,0,2154849
10651,0001-20091105-102-1652-1-3765,1,2009-11-05,111,現金,香典代,10000,0,2164849
10667,0001-20091105-42-1645-1-3751,0,2009-11-05,111,現金,コーヒー代3名,1800,0,2166649
10736,0001-20091108-43-1663-1-3787,0,2009-11-08,111,現金,コーヒー代2名,1500,0,2168149
10740,0001-20091108-44-1664-1-3789,0,2009-11-08,111,現金,手土産代　今井百貨店,3000,0,2171149
10760,0001-20091109-151-1670-1-3801,0,2009-11-09,111,現金,飲食代　和食ダイニング彩6名,25220,0,2196369
10763,0001-20091109-151-1670-1-3801,3,2009-11-09,111,現金,飲食代　パブランディー6名,31858,0,2228227
10767,0001-20091109-7-1666-1-3793,1,2009-11-09,111,現金,香典代,10000,0,2238227
10893,0001-20091111-103-1693-1-3847,0,2009-11-11,111,現金,手土産代　今井百貨店,3000,0,2241227
10903,0001-20091111-152-1695-1-3851,0,2009-11-11,111,現金,食事代　博多ラーメン3名,2343,0,2243570
10915,0001-20091111-70-1692-1-3845,0,2009-11-11,111,現金,ゴルフプレー代4名,40000,0,2283570
10918,0001-20091111-70-1692-1-3845,3,2009-11-11,111,現金,景品代,10000,0,2293570
10921,0001-20091112-73-1696-1-3853,0,2009-11-12,111,現金,飲食代　居酒屋栗の木3名,9931,0,2303501
10925,0001-20091112-74-1697-1-3855,0,2009-11-12,111,現金,飲食代　スナックランディ,21572,0,2325073
11084,0001-20091118-104-1727-1-3915,0,2009-11-18,111,現金,コーヒー代2名,1200,0,2326273
11106,0001-20091119-45-1730-1-3921,0,2009-11-19,111,現金,コーヒー代,1200,0,2327473
11116,0001-20091119-8-1728-1-3917,0,2009-11-19,111,現金,定例ミーティング会費,19048,0,2346521
11186,0001-20091120-153-1756-1-3973,0,2009-11-20,111,現金,飲食代　居酒屋田舎2名,7206,0,2353727
11289,0001-20091122-105-1767-1-3995,0,2009-11-22,111,現金,コーヒー代他2名,2343,0,2356070
11292,0001-20091122-105-1767-1-3995,3,2009-11-22,111,現金,食事代　串揚げ一心2名,6074,0,2362144
11294,0001-20091122-105-1767-1-3995,5,2009-11-22,111,現金,飲食代　カフェバーラウル,9296,0,2371440
11298,0001-20091122-107-1768-1-3997,1,2009-11-22,111,現金,結婚祝い金,10000,0,2381440
11471,0001-20091124-150-1782-1-4025,0,2009-11-24,111,現金,ゴルフプレー代,13667,0,2395107
11474,0001-20091124-150-1782-1-4025,3,2009-11-24,111,現金,景品代　今井百貨店,5000,0,2400107
11564,0001-20091125-9-1783-1-4027,0,2009-11-25,111,現金,飲食代　いろは2名,6229,0,2406336
11567,0001-20091125-9-1783-1-4027,3,2009-11-25,111,現金,飲食代　カフェバー,8334,0,2414670
11632,0001-20091128-154-1813-1-4087,0,2009-11-28,322,未払金,食事代　ホテル大分2名,3372,0,2418042
11635,0001-20091128-154-1813-1-4087,3,2009-11-28,322,未払金,飲食代　ホテル大分2名,14724,0,2432766
11695,0001-20091129-75-1815-1-4091,0,2009-11-29,111,現金,飲食代　スナックわたなべ5名,31039,0,2463805
11711,0001-20091130-108-1838-1-4137,0,2009-11-30,111,現金,コーヒー代　ホテルラフォーネ3名,2286,0,2466091
,,,2009-11,,※※月計※※,,334246,0,
12152,0001-20091204-41-1880-1-4221,0,2009-12-04,111,現金,お歳暮　五越百貨店,69191,0,2535282
12155,0001-20091204-41-1880-1-4221,3,2009-12-04,111,現金,お歳暮　今井百貨店,40629,0,2575911
12157,0001-20091204-41-1880-1-4221,5,2009-12-04,111,現金,お歳暮　豊岡商店,15953,0,2591864
12195,0001-20091206-106-1888-1-4237,0,2009-12-06,111,現金,お歳暮　五越百貨店,71810,0,2663674
12198,0001-20091206-106-1888-1-4237,3,2009-12-06,111,現金,お歳暮　今井百貨店,40629,0,2704303
12213,0001-20091207-102-1897-1-4255,0,2009-12-07,111,現金,お歳暮　阿部商店,17429,0,2721732
12266,0001-20091208-77-1899-1-4259,0,2009-12-08,111,現金,ゴルフプレー代2名,14096,0,2735828
12276,0001-20091209-150-1903-1-4267,0,2009-12-09,111,現金,お歳暮　五越百貨店,61058,0,2796886
12279,0001-20091209-150-1903-1-4267,3,2009-12-09,111,現金,お歳暮　今井百貨店,25115,0,2822001
12282,0001-20091209-44-1901-1-4263,0,2009-12-09,111,現金,食事代　レストランフード3名,5962,0,2827963
12300,0001-20091210-103-1918-1-4297,0,2009-12-10,111,現金,コーヒー代　喫茶まどい,2553,0,2830516
12398,0001-20091210-9-1904-1-4269,0,2009-12-10,111,現金,お歳暮　もみじデパート,74667,0,2905183
12422,0001-20091212-70-1927-1-4315,0,2009-12-12,111,現金,お歳暮　五越百貨店,27267,0,2932450
12425,0001-20091212-70-1927-1-4315,3,2009-12-12,111,現金,お歳暮　今井百貨店,10953,0,2943403
12443,0001-20091213-7-1928-1-4317,0,2009-12-13,111,現金,飲食代　鳥仙人3名,15115,0,2958518
12446,0001-20091213-7-1928-1-4317,3,2009-12-13,111,現金,飲食代　スナックさらら3名,17486,0,2976004
12473,0001-20091214-73-1935-1-4331,0,2009-12-14,111,現金,忘年会会費,7620,0,2983624
12568,0001-20091216-149-1953-1-4367,0,2009-12-16,111,現金,忘年会会費,9524,0,2993148
12572,0001-20091216-152-1954-1-4369,0,2009-12-16,111,現金,忘年会会費,9524,0,3002672
12590,0001-20091216-74-1950-1-4361,0,2009-12-16,111,現金,忘年会会費,9524,0,3012196
12612,0001-20091217-45-1958-1-4377,0,2009-12-17,111,現金,忘年会会費2名,19048,0,3031244
12624,0001-20091218-104-1963-1-4387,0,2009-12-18,111,現金,忘年会会費,7620,0,3038864
12628,0001-20091218-153-1964-1-4389,0,2009-12-18,111,現金,忘年会会費,7620,0,3046484
12632,0001-20091218-8-1961-1-4383,0,2009-12-18,111,現金,定例ミーティング会費,19048,0,3065532
12671,0001-20091220-105-1982-1-4425,0,2009-12-20,111,現金,忘年会会費,9524,0,3075056
12674,0001-20091220-105-1982-1-4425,3,2009-12-20,111,現金,景品代　阿部商店,10000,0,3085056
12833,0001-20091221-75-1998-1-4457,0,2009-12-21,111,現金,忘年会会費,7620,0,3092676
12851,0001-20091222-107-2013-1-4487,0,2009-12-22,111,現金,忘年会会費3名,22858,0,3115534
12860,0001-20091222-151-2015-1-4491,0,2009-12-22,111,現金,忘年会会費3名,28572,0,3144106
12941,0001-20091224-154-2029-1-4519,0,2009-12-24,322,未払金,忘年会会費2名,11429,0,3155535
12944,0001-20091224-154-2029-1-4519,3,2009-12-24,322,未払金,飲食代　スナックみわ,30410,0,3185945
13281,0001-20091228-108-2067-1-4595,0,2009-12-28,111,現金,食事代　そば屋三品3名,2153,0,3188098
,,,2009-12,,※※月計※※,,722007,0,
13804,0001-20100107-102-2130-1-4721,0,2010-01-07,111,現金,差し入れ,1000,0,3189098
13808,0001-20100107-106-2131-1-4723,0,2010-01-07,111,現金,新年会会費2名,19048,0,3208146
13830,0001-20100107-7-2126-1-4713,0,2010-01-07,111,現金,新年会会費　エイム,9524,0,3217670
13834,0001-20100108-150-2137-1-4735,0,2010-01-08,111,現金,新年会会費2名,15239,0,3232909
13838,0001-20100108-45-2133-1-4727,0,2010-01-08,111,現金,新年会会費,11429,0,3244338
13846,0001-20100108-75-2135-1-4731,0,2010-01-08,111,現金,飲食代　スナックランディ,25220,0,3269558
13883,0001-20100110-149-2156-1-4773,0,2010-01-10,111,現金,新年会会費,11429,0,3280987
13887,0001-20100110-152-2157-1-4775,0,2010-01-10,111,現金,新年会会費,9524,0,3290511
13911,0001-20100110-42-2141-1-4743,0,2010-01-10,111,現金,年始挨拶手土産品　五越百貨店,23105,0,3313616
