num,GL02,GL02-GL55,date,contra_account,contra_account_name,note,debit_amount,credit_amount,balance
133,0001-20090407-102-35-1-531,0,2009-04-07,733,交際接待費,手土産代　阿部商店,0,1000,-304424
134,0001-20090407-102-35-1-531,1,2009-04-07,191,仮払消費税等,手土産代　阿部商店,0,50,-304474
137,0001-20090407-20-27-1-515,0,2009-04-07,726,旅費交通費,旅費,0,37143,-341617
138,0001-20090407-20-27-1-515,1,2009-04-07,191,仮払消費税等,旅費,0,1857,-343474
141,0001-20090407-21-28-1-517,0,2009-04-07,726,旅費交通費,JR代,0,66191,-409665
142,0001-20090407-21-28-1-517,1,2009-04-07,191,仮払消費税等,JR代,0,3309,-412974
145,0001-20090407-22-29-1-519,0,2009-04-07,726,旅費交通費,旅費,0,47620,-460594
146,0001-20090407-22-29-1-519,1,2009-04-07,191,仮払消費税等,旅費,0,2380,-462974
149,0001-20090407-43-30-1-521,0,2009-04-07,733,交際接待費,手土産代　阿部商事,0,6315,-469289
150,0001-20090407-43-30-1-521,1,2009-04-07,191,仮払消費税等,手土産代　阿部商事,0,315,-469604
153,0001-20090407-56-31-1-523,0,2009-04-07,726,旅費交通費,旅費,0,20477,-490081
154,0001-20090407-56-31-1-523,1,2009-04-07,191,仮払消費税等,旅費,0,1023,-491104
157,0001-20090407-57-32-1-525,0,2009-04-07,726,旅費交通費,JR代,0,93143,-584247
158,0001-20090407-57-32-1-525,1,2009-04-07,191,仮払消費税等,JR代,0,4657,-588904
161,0001-20090407-58-33-1-527,0,2009-04-07,726,旅費交通費,旅費,0,66667,-655571
162,0001-20090407-58-33-1-527,1,2009-04-07,191,仮払消費税等,旅費,0,3333,-658904
165,0001-20090407-69-34-1-529,0,2009-04-07,791,雑費,お茶代,0,1332,-660236
166,0001-20090407-69-34-1-529,1,2009-04-07,191,仮払消費税等,お茶代,0,66,-660302
168,0001-20090407-69-34-1-529,3,2009-04-07,791,雑費,コーヒー代,0,2839,-663141
169,0001-20090407-69-34-1-529,4,2009-04-07,191,仮払消費税等,コーヒー代,0,141,-663282
171,0001-20090408-143-37-1-535,0,2009-04-08,740,車両費,ガソリン代,0,6796,-670078
172,0001-20090408-143-37-1-535,1,2009-04-08,191,仮払消費税等,ガソリン代,0,339,-670417
175,0001-20090408-50-36-1-533,0,2009-04-08,740,車両費,高速代,0,1143,-671560
176,0001-20090408-50-36-1-533,1,2009-04-08,191,仮払消費税等,高速代,0,57,-671617
191,0001-20090410-149-42-1-545,0,2009-04-10,733,交際接待費,食事代　うどん亭4名,0,5486,-677103
192,0001-20090410-149-42-1-545,1,2009-04-10,191,仮払消費税等,食事代　うどん亭4名,0,274,-677377
201,0001-20090410-162-44-1-549,0,2009-04-10,734,会議費,会議　食事代,0,23805,-701182
202,0001-20090410-162-44-1-549,1,2009-04-10,191,仮払消費税等,会議　食事代,0,1190,-702372
250,0001-20090410-248-51-1-563,0,2009-04-10,726,旅費交通費,旅費,0,9953,-712325
251,0001-20090410-248-51-1-563,1,2009-04-10,191,仮払消費税等,旅費,0,497,-712822
313,0001-20090411-229-61-1-583,3,2009-04-11,131,普通預金,引き出し,2000000,0,1287178
317,0001-20090411-73-59-1-579,0,2009-04-11,733,交際接待費,飲食代　居酒屋富士6名,0,25267,1261911
318,0001-20090411-73-59-1-579,1,2009-04-11,191,仮払消費税等,飲食代　居酒屋富士6名,0,1263,1260648
321,0001-20090411-74-60-1-581,0,2009-04-11,733,交際接待費,飲食代　スナック新世界6名,0,37143,1223505
322,0001-20090411-74-60-1-581,1,2009-04-11,191,仮払消費税等,飲食代　スナック新世界6名,0,1857,1221648
325,0001-20090412-155-62-1-585,0,2009-04-12,740,車両費,ガソリン代,0,4500,1217148
326,0001-20090412-155-62-1-585,1,2009-04-12,191,仮払消費税等,ガソリン代,0,225,1216923
328,0001-20090412-155-62-1-585,3,2009-04-12,740,車両費,駐車代,0,572,1216351
329,0001-20090412-155-62-1-585,4,2009-04-12,191,仮払消費税等,駐車代,0,28,1216323
331,0001-20090412-249-63-1-587,0,2009-04-12,726,旅費交通費,旅費,0,10286,1206037
332,0001-20090412-249-63-1-587,1,2009-04-12,191,仮払消費税等,旅費,0,514,1205523
334,0001-20090412-249-63-1-587,3,2009-04-12,726,旅費交通費,タクシー代,0,4762,1200761
335,0001-20090412-249-63-1-587,4,2009-04-12,191,仮払消費税等,タクシー代,0,238,1200523
337,0001-20090412-311-64-1-589,0,2009-04-12,740,車両費,タイヤ交換,0,70477,1130046
338,0001-20090412-311-64-1-589,1,2009-04-12,191,仮払消費税等,タイヤ交換,0,3523,1126523
341,0001-20090413-11-65-1-591,0,2009-04-13,740,車両費,ガソリン代,0,3058,1123465
342,0001-20090413-11-65-1-591,1,2009-04-13,191,仮払消費税等,ガソリン代,0,152,1123313
345,0001-20090413-144-67-1-595,0,2009-04-13,740,車両費,ウォッシャー液代,0,572,1122741
346,0001-20090413-144-67-1-595,1,2009-04-13,191,仮払消費税等,ウォッシャー液代,0,28,1122713
348,0001-20090413-144-67-1-595,3,2009-04-13,740,車両費,高速代,0,2286,1120427
349,0001-20090413-144-67-1-595,4,2009-04-13,191,仮払消費税等,高速代,0,114,1120313
350,0001-20090413-144-67-1-595,5,2009-04-13,740,車両費,ガソリン代,0,5833,1114480
351,0001-20090413-144-67-1-595,6,2009-04-13,191,仮払消費税等,ガソリン代,0,291,1114189
353,0001-20090413-150-68-1-597,0,2009-04-13,733,交際接待費,ゴルフプレー代,0,13334,1100855
354,0001-20090413-150-68-1-597,1,2009-04-13,191,仮払消費税等,ゴルフプレー代,0,666,1100189
357,0001-20090413-158-69-1-599,0,2009-04-13,726,旅費交通費,出張旅費,0,14286,1085903
358,0001-20090413-158-69-1-599,1,2009-04-13,191,仮払消費税等,出張旅費,0,714,1085189
361,0001-20090413-17-66-1-593,0,2009-04-13,740,車両費,ウォッシャー液,0,351,1084838
362,0001-20090413-17-66-1-593,1,2009-04-13,191,仮払消費税等,ウォッシャー液,0,17,1084821
364,0001-20090413-17-66-1-593,3,2009-04-13,740,車両費,駐車代,0,762,1084059
365,0001-20090413-17-66-1-593,4,2009-04-13,191,仮払消費税等,駐車代,0,38,1084021
367,0001-20090414-23-70-1-601,0,2009-04-14,726,旅費交通費,旅費,0,26667,1057354
368,0001-20090414-23-70-1-601,1,2009-04-14,191,仮払消費税等,旅費,0,1333,1056021
370,0001-20090414-23-70-1-601,3,2009-04-14,726,旅費交通費,旅費,0,29524,1026497
371,0001-20090414-23-70-1-601,4,2009-04-14,191,仮払消費税等,旅費,0,1476,1025021
372,0001-20090414-23-70-1-601,5,2009-04-14,726,旅費交通費,旅費,0,36667,988354
373,0001-20090414-23-70-1-601,6,2009-04-14,191,仮払消費税等,旅費,0,1833,986521
375,0001-20090414-46-71-1-603,0,2009-04-14,740,車両費,ガソリン代,0,2341,984180
376,0001-20090414-46-71-1-603,1,2009-04-14,191,仮払消費税等,ガソリン代,0,117,984063
378,0001-20090414-46-71-1-603,3,2009-04-14,740,車両費,駐車代,0,1762,982301
379,0001-20090414-46-71-1-603,4,2009-04-14,191,仮払消費税等,駐車代,0,88,982213
380,0001-20090414-46-71-1-603,5,2009-04-14,740,車両費,高速代,0,3048,979165
381,0001-20090414-46-71-1-603,6,2009-04-14,191,仮払消費税等,高速代,0,152,979013
383,0001-20090414-51-72-1-605,0,2009-04-14,740,車両費,高速代,0,1505,977508
384,0001-20090414-51-72-1-605,1,2009-04-14,191,仮払消費税等,高速代,0,75,977433
386,0001-20090414-51-72-1-605,3,2009-04-14,740,車両費,駐車代,0,620,976813
387,0001-20090414-51-72-1-605,4,2009-04-14,191,仮払消費税等,駐車代,0,30,976783
388,0001-20090414-51-72-1-605,5,2009-04-14,740,車両費,駐車代,0,810,975973
389,0001-20090414-51-72-1-605,6,2009-04-14,191,仮払消費税等,駐車代,0,40,975933
390,0001-20090414-51-72-1-605,7,2009-04-14,740,車両費,高速代,0,1096,974837
391,0001-20090414-51-72-1-605,8,2009-04-14,191,仮払消費税等,高速代,0,54,974783
394,0001-20090415-117-75-1-611,1,2009-04-15,742,諸会費,会費,0,20000,954783
401,0001-20090415-151-77-1-615,0,2009-04-15,733,交際接待費,飲食代　居酒屋バージョイ,0,16741,938042
402,0001-20090415-151-77-1-615,1,2009-04-15,191,仮払消費税等,飲食代　居酒屋バージョイ,0,837,937205
404,0001-20090415-151-77-1-615,3,2009-04-15,733,交際接待費,飲食代　ハプコミック,0,21000,916205
405,0001-20090415-151-77-1-615,4,2009-04-15,191,仮払消費税等,飲食代　ハプコミック,0,1050,915155
407,0001-20090415-243-78-1-617,0,2009-04-15,740,車両費,ガソリン代,0,5942,909213
408,0001-20090415-243-78-1-617,1,2009-04-15,191,仮払消費税等,ガソリン代,0,297,908916
412,0001-20090415-252-79-1-619,1,2009-04-15,721,雑給,4月給与その他 0060 パート･アルバイト,0,378068,530848
466,0001-20090415-79-74-1-609,0,2009-04-15,724,福利厚生費,景品代,0,43312,487536
467,0001-20090415-79-74-1-609,1,2009-04-15,191,仮払消費税等,景品代,0,2165,485371
470,0001-20090416-103-87-1-635,0,2009-04-16,733,交際接待費,コーヒー代5名,0,2553,482818
471,0001-20090416-103-87-1-635,1,2009-04-16,191,仮払消費税等,コーヒー代5名,0,127,482691
474,0001-20090416-136-88-1-637,0,2009-04-16,791,雑費,ダスキン代,0,15715,466976
475,0001-20090416-136-88-1-637,1,2009-04-16,191,仮払消費税等,ダスキン代,0,785,466191
484,0001-20090417-12-89-1-639,0,2009-04-17,740,車両費,ガソリン代,0,4456,461735
485,0001-20090417-12-89-1-639,1,2009-04-17,191,仮払消費税等,ガソリン代,0,222,461513
487,0001-20090417-12-89-1-639,3,2009-04-17,740,車両費,高速代,0,572,460941
488,0001-20090417-12-89-1-639,4,2009-04-17,191,仮払消費税等,高速代,0,28,460913
489,0001-20090417-12-89-1-639,5,2009-04-17,740,車両費,駐車代,0,1143,459770
490,0001-20090417-12-89-1-639,6,2009-04-17,191,仮払消費税等,駐車代,0,57,459713
492,0001-20090417-47-90-1-641,0,2009-04-17,740,車両費,ガソリン代,0,2420,457293
493,0001-20090417-47-90-1-641,1,2009-04-17,191,仮払消費税等,ガソリン代,0,120,457173
496,0001-20090417-52-91-1-643,0,2009-04-17,740,車両費,ガソリン代,0,2191,454982
497,0001-20090417-52-91-1-643,1,2009-04-17,191,仮払消費税等,ガソリン代,0,109,454873
499,0001-20090417-52-91-1-643,3,2009-04-17,740,車両費,高速代,0,1096,453777
500,0001-20090417-52-91-1-643,4,2009-04-17,191,仮払消費税等,高速代,0,54,453723
501,0001-20090417-52-91-1-643,5,2009-04-17,740,車両費,駐車代,0,1143,452580
502,0001-20090417-52-91-1-643,6,2009-04-17,191,仮払消費税等,駐車代,0,57,452523
504,0001-20090418-237-92-1-645,0,2009-04-18,733,交際接待費,ゴルフプレー代,0,11429,441094
505,0001-20090418-237-92-1-645,1,2009-04-18,191,仮払消費税等,ゴルフプレー代,0,571,440523
508,0001-20090419-244-93-1-647,0,2009-04-19,740,車両費,ガソリン代,0,6727,433796
509,0001-20090419-244-93-1-647,1,2009-04-19,191,仮払消費税等,ガソリン代,0,336,433460
545,0001-20090420-153-114-1-689,0,2009-04-20,733,交際接待費,コーヒー代他2名,0,1848,431612
546,0001-20090420-153-114-1-689,1,2009-04-20,191,仮払消費税等,コーヒー代他2名,0,92,431520
550,0001-20090420-163-115-1-691,1,2009-04-20,742,諸会費,会費,0,18000,413520
564,0001-20090420-24-97-1-655,0,2009-04-20,726,旅費交通費,JR回数券,0,78686,334834
565,0001-20090420-24-97-1-655,1,2009-04-20,191,仮払消費税等,JR回数券,0,3934,330900
626,0001-20090420-45-100-1-661,0,2009-04-20,733,交際接待費,食事代　トン吉4名,0,7867,323033
627,0001-20090420-45-100-1-661,1,2009-04-20,191,仮払消費税等,食事代　トン吉4名,0,393,322640
630,0001-20090420-48-101-1-663,0,2009-04-20,740,車両費,ガソリン代,0,4099,318541
631,0001-20090420-48-101-1-663,1,2009-04-20,191,仮払消費税等,ガソリン代,0,204,318337
634,0001-20090420-53-102-1-665,0,2009-04-20,740,車両費,高速代,0,381,317956
635,0001-20090420-53-102-1-665,1,2009-04-20,191,仮払消費税等,高速代,0,19,317937
637,0001-20090420-53-102-1-665,3,2009-04-20,740,車両費,駐車代,0,2000,315937
638,0001-20090420-53-102-1-665,4,2009-04-20,191,仮払消費税等,駐車代,0,100,315837
639,0001-20090420-53-102-1-665,5,2009-04-20,740,車両費,ガソリン代,0,6102,309735
640,0001-20090420-53-102-1-665,6,2009-04-20,191,仮払消費税等,ガソリン代,0,305,309430
642,0001-20090420-6-95-1-651,0,2009-04-20,732,広告宣伝費,広告料,0,4762,304668
643,0001-20090420-6-95-1-651,1,2009-04-20,191,仮払消費税等,広告料,0,238,304430
654,0001-20090420-7-96-1-653,0,2009-04-20,733,交際接待費,食事代,0,1429,303001
655,0001-20090420-7-96-1-653,1,2009-04-20,191,仮払消費税等,食事代,0,71,302930
657,0001-20090420-7-96-1-653,3,2009-04-20,733,交際接待費,食事代,0,1176,301754
658,0001-20090420-7-96-1-653,4,2009-04-20,191,仮払消費税等,食事代,0,58,301696
691,0001-20090421-126-128-1-717,1,2009-04-21,738,租税公課,収入印紙,0,40000,261696
693,0001-20090421-160-129-1-719,0,2009-04-21,726,旅費交通費,出張旅費,0,66667,195029
694,0001-20090421-160-129-1-719,1,2009-04-21,191,仮払消費税等,出張旅費,0,3333,191696
697,0001-20090421-25-126-1-713,0,2009-04-21,726,旅費交通費,旅費,0,53334,138362
698,0001-20090421-25-126-1-713,1,2009-04-21,191,仮払消費税等,旅費,0,2666,135696
701,0001-20090421-59-127-1-715,0,2009-04-21,726,旅費交通費,旅費,0,28572,107124
702,0001-20090421-59-127-1-715,1,2009-04-21,191,仮払消費税等,旅費,0,1428,105696
705,0001-20090422-104-134-1-729,0,2009-04-22,733,交際接待費,食事代　お好み焼きやきやき2名,0,3172,102524
706,0001-20090422-104-134-1-729,1,2009-04-22,191,仮払消費税等,食事代　お好み焼きやきやき2名,0,158,102366
709,0001-20090422-105-135-1-731,0,2009-04-22,733,交際接待費,飲食代　会費制2名,0,19048,83318
710,0001-20090422-105-135-1-731,1,2009-04-22,191,仮払消費税等,飲食代　会費制2名,0,952,82366
712,0001-20090422-105-135-1-731,3,2009-04-22,733,交際接待費,飲食代　梅田小路5名,0,21905,60461
713,0001-20090422-105-135-1-731,4,2009-04-22,191,仮払消費税等,飲食代　梅田小路5名,0,1095,59366
714,0001-20090422-105-135-1-731,5,2009-04-22,733,交際接待費,食事代　ホテルジャーマニー2名,0,2858,56508
715,0001-20090422-105-135-1-731,6,2009-04-22,191,仮払消費税等,食事代　ホテルジャーマニー2名,0,142,56366
718,0001-20090422-107-136-1-733,1,2009-04-22,733,交際接待費,お見舞い,0,10000,46366
720,0001-20090422-152-137-1-735,0,2009-04-22,733,交際接待費,飲食代　居酒屋くるみ3名,0,13220,33146
721,0001-20090422-152-137-1-735,1,2009-04-22,191,仮払消費税等,飲食代　居酒屋くるみ3名,0,660,32486
724,0001-20090422-161-138-1-737,0,2009-04-22,726,旅費交通費,旅費,0,10334,22152
725,0001-20090422-161-138-1-737,1,2009-04-22,191,仮払消費税等,旅費,0,516,21636
728,0001-20090422-166-139-1-739,0,2009-04-22,791,雑費,ダスキン代,0,1800,19836
729,0001-20090422-166-139-1-739,1,2009-04-22,191,仮払消費税等,ダスキン代,0,90,19746
732,0001-20090422-245-140-1-741,0,2009-04-22,740,車両費,駐車代,0,572,19174
733,0001-20090422-245-140-1-741,1,2009-04-22,191,仮払消費税等,駐車代,0,28,19146
735,0001-20090422-245-140-1-741,3,2009-04-22,740,車両費,高速代,0,762,18384
736,0001-20090422-245-140-1-741,4,2009-04-22,191,仮払消費税等,高速代,0,38,18346
737,0001-20090422-245-140-1-741,5,2009-04-22,740,車両費,ガソリン代,0,5238,13108
738,0001-20090422-245-140-1-741,6,2009-04-22,191,仮払消費税等,ガソリン代,0,261,12847
748,0001-20090422-90-132-1-725,0,2009-04-22,791,雑費,ダスキン代,0,10000,2847
749,0001-20090422-90-132-1-725,1,2009-04-22,191,仮払消費税等,ダスキン代,0,500,2347
756,0001-20090423-140-146-1-753,0,2009-04-23,726,旅費交通費,旅費,0,9858,-7511
757,0001-20090423-140-146-1-753,1,2009-04-23,191,仮払消費税等,旅費,0,492,-8003
760,0001-20090423-141-147-1-755,0,2009-04-23,726,旅費交通費,JR代,0,66191,-74194
761,0001-20090423-141-147-1-755,1,2009-04-23,191,仮払消費税等,JR代,0,3309,-77503
764,0001-20090423-164-148-1-757,0,2009-04-23,754,事務用消耗品費,事務用品,0,1505,-79008
765,0001-20090423-164-148-1-757,1,2009-04-23,191,仮払消費税等,事務用品,0,75,-79083
768,0001-20090423-26-141-1-743,0,2009-04-23,726,旅費交通費,旅費,0,10477,-89560
769,0001-20090423-26-141-1-743,1,2009-04-23,191,仮払消費税等,旅費,0,523,-90083
780,0001-20090423-54-144-1-749,0,2009-04-23,740,車両費,高速代,0,1810,-91893
781,0001-20090423-54-144-1-749,1,2009-04-23,191,仮払消費税等,高速代,0,90,-91983
783,0001-20090423-54-144-1-749,3,2009-04-23,740,車両費,駐車代,0,810,-92793
784,0001-20090423-54-144-1-749,4,2009-04-23,191,仮払消費税等,駐車代,0,40,-92833
786,0001-20090423-86-145-1-751,0,2009-04-23,727,通信費,切手代,0,66667,-159500
787,0001-20090423-86-145-1-751,1,2009-04-23,191,仮払消費税等,切手代,0,3333,-162833
790,0001-20090424-108-150-1-761,0,2009-04-24,733,交際接待費,コーヒー代,0,1296,-164129
791,0001-20090424-108-150-1-761,1,2009-04-24,191,仮払消費税等,コーヒー代,0,64,-164193
794,0001-20090424-159-151-1-763,0,2009-04-24,726,旅費交通費,タクシー代,0,6143,-170336
795,0001-20090424-159-151-1-763,1,2009-04-24,191,仮払消費税等,タクシー代,0,307,-170643
798,0001-20090424-8-149-1-759,0,2009-04-24,733,交際接待費,親睦会会費,0,28572,-199215
799,0001-20090424-8-149-1-759,1,2009-04-24,191,仮払消費税等,親睦会会費,0,1428,-200643
801,0001-20090424-8-149-1-759,3,2009-04-24,733,交際接待費,差し入れ,0,3010,-203653
802,0001-20090424-8-149-1-759,4,2009-04-24,191,仮払消費税等,差し入れ,0,150,-203803
814,0001-20090425-114-158-1-777,0,2009-04-25,739,新聞図書費,新聞代,0,2540,-206343
815,0001-20090425-114-158-1-777,1,2009-04-25,191,仮払消費税等,新聞代,0,126,-206469
817,0001-20090425-114-158-1-777,3,2009-04-25,739,新聞図書費,新聞代,0,2864,-209333
818,0001-20090425-114-158-1-777,4,2009-04-25,191,仮払消費税等,新聞代,0,143,-209476
820,0001-20090425-121-159-1-779,0,2009-04-25,724,福利厚生費,お茶代,0,9524,-219000
821,0001-20090425-121-159-1-779,1,2009-04-25,191,仮払消費税等,お茶代,0,476,-219476
833,0001-20090425-170-162-1-785,0,2009-04-25,739,新聞図書費,新聞代,0,2864,-222340
834,0001-20090425-170-162-1-785,1,2009-04-25,191,仮払消費税等,新聞代,0,143,-222483
847,0001-20090425-238-165-1-791,0,2009-04-25,733,交際接待費,ゴルフプレー代,0,13524,-236007
848,0001-20090425-238-165-1-791,1,2009-04-25,191,仮払消費税等,ゴルフプレー代,0,676,-236683
991,0001-20090425-35-153-1-767,0,2009-04-25,739,新聞図書費,新聞代,0,3739,-240422
992,0001-20090425-35-153-1-767,1,2009-04-25,191,仮払消費税等,新聞代,0,186,-240608
1013,0001-20090426-148-175-1-811,0,2009-04-26,740,車両費,ガソリン代,0,5500,-246108
1014,0001-20090426-148-175-1-811,1,2009-04-26,191,仮払消費税等,ガソリン代,0,275,-246383
1016,0001-20090426-148-175-1-811,3,2009-04-26,740,車両費,高速代,0,1143,-247526
1017,0001-20090426-148-175-1-811,4,2009-04-26,191,仮払消費税等,高速代,0,57,-247583
1045,0001-20090426-88-172-1-805,0,2009-04-26,739,新聞図書費,新聞代,0,3399,-250982
1046,0001-20090426-88-172-1-805,1,2009-04-26,191,仮払消費税等,新聞代,0,169,-251151
1057,0001-20090427-14-180-1-821,0,2009-04-27,740,車両費,ガソリン代,0,2858,-254009
1058,0001-20090427-14-180-1-821,1,2009-04-27,191,仮払消費税等,ガソリン代,0,142,-254151
1061,0001-20090427-15-181-1-823,0,2009-04-27,740,車両費,車両管理費,0,23810,-277961
1062,0001-20090427-15-181-1-823,1,2009-04-27,191,仮払消費税等,車両管理費,0,1190,-279151
1074,0001-20090427-39-184-1-829,0,2009-04-27,724,福利厚生費,会費,0,8572,-287723
1075,0001-20090427-39-184-1-829,1,2009-04-27,191,仮払消費税等,会費,0,428,-288151
1078,0001-20090427-72-185-1-831,0,2009-04-27,739,新聞図書費,新聞代,0,2864,-291015
1079,0001-20090427-72-185-1-831,1,2009-04-27,191,仮払消費税等,新聞代,0,143,-291158
1081,0001-20090427-72-185-1-831,3,2009-04-27,739,新聞図書費,新聞代,0,2815,-293973
1082,0001-20090427-72-185-1-831,4,2009-04-27,191,仮払消費税等,新聞代,0,140,-294113
1083,0001-20090427-72-185-1-831,5,2009-04-27,739,新聞図書費,新聞代,0,3399,-297512
1084,0001-20090427-72-185-1-831,6,2009-04-27,191,仮払消費税等,新聞代,0,169,-297681
1087,0001-20090427-9-178-1-817,1,2009-04-27,733,交際接待費,香典代,0,10000,-307681
1089,0001-20090428-27-186-1-833,0,2009-04-28,726,旅費交通費,旅費,0,26667,-334348
1090,0001-20090428-27-186-1-833,1,2009-04-28,191,仮払消費税等,旅費,0,1333,-335681
1092,0001-20090428-27-186-1-833,3,2009-04-28,726,旅費交通費,旅費,0,29524,-365205
1093,0001-20090428-27-186-1-833,4,2009-04-28,191,仮払消費税等,旅費,0,1476,-366681
1094,0001-20090428-27-186-1-833,5,2009-04-28,726,旅費交通費,旅費,0,21429,-388110
1095,0001-20090428-27-186-1-833,6,2009-04-28,191,仮払消費税等,旅費,0,1071,-389181
1108,0001-20090430-100-205-1-871,0,2009-04-30,724,福利厚生費,会費,0,5715,-394896
1109,0001-20090430-100-205-1-871,1,2009-04-30,191,仮払消費税等,会費,0,285,-395181
1124,0001-20090430-128-208-1-877,1,2009-04-30,738,租税公課,収入印紙,0,10000,-405181
1140,0001-20090430-138-210-1-881,0,2009-04-30,740,車両費,ガソリン代,0,3410,-408591
1141,0001-20090430-138-210-1-881,1,2009-04-30,191,仮払消費税等,ガソリン代,0,170,-408761
1143,0001-20090430-138-210-1-881,3,2009-04-30,740,車両費,高速代,0,2524,-411285
1144,0001-20090430-138-210-1-881,4,2009-04-30,191,仮払消費税等,高速代,0,126,-411411
1186,0001-20090430-251-217-1-895,0,2009-04-30,726,旅費交通費,旅費,0,9334,-420745
1187,0001-20090430-251-217-1-895,1,2009-04-30,191,仮払消費税等,旅費,0,466,-421211
1503,0001-20090430-49-192-1-845,3,2009-04-30,740,車両費,高速代,0,3381,-424592
1504,0001-20090430-49-192-1-845,4,2009-04-30,191,仮払消費税等,高速代,0,169,-424761
